,comment,info
12,"今日のマスクに書かれているイライジャマケインの事件について。
ファクト：スキーマスク(虚弱なため)をして手を振る不審者がいると警察に通報。警官は現場に駆けつけ彼に止まるように言い、リラックスする(落ち着く)よう促す。なぜかもみ合いになり彼が警官の拳銃を取ろうとした(こうなると警察は逮捕しなければいけない)。パニック状態に陥る。制御不能で彼を沈静させるため注射を打つ。その後、心臓発作を起こし何日か後に亡くなる。なぜ彼は警察の職質に素直に応じなかったのか？健康上問題があり不審な行動をしたり心臓発作を起こした可能性もある。心臓発作の理由が謎。
悲しい事件だが警官はすべき事をしただけ。これに関わった2人の警官は辞めている。
彼女はこれ以上何を求めるのか？そもそも抵抗したマケインが悪い。警察は不審者を取り調べなければいけない。彼女達の主張は警察は黒人が抵抗したら見逃せという主張にしかならない。",
13,"ある程度アピールを許容しないと
ボイコット続出の可能性があるのかな。
運営からしたら一番ダメージが大きいのは
試合が行われないことだから。",
14,環境問題で尖った発言を繰り返して有名になった少女と同じ香りがするのは、私の鼻が悪いのか。彼女たちの考え方は間違っていないと思うのだが、発信の仕方については、共感を覚えない人が相当数いるように思う。何か、本人以外の力が働いて、結果的に歪められているような気がするんだよな,
15,大坂さんだからかっこいい気がして賛同する方もいますが、、自分はやってよくて他の人はダメってことはそれこそ差別にあたりますので、あちらの国、そちらの国も同じようなことをしても文句いえません。そのうち線引きをどこでしていいかわからなくなって面倒くさいことにしないためにも控えてもらったほうが無難。,
16,"「平等」や「自由」って何だろうね？

使い方次第で、破壊兵器になりそう。

嫌な世の中だ。",
17,マスクしたまま競技をし、成績を残していることに驚異を覚える。やっぱ凄いわ。マスクのメッセージ？よ～見えんからど～でもええわ。少なくとも、こんなところでグダグダしけた批判をしている連中より、格は遥かに上だな。,
18,"暴徒の略奪破壊行為を正当化する運動にはまったく賛同しませんねぇ。
日本にも左翼から担がれる芸能人達が一時話題になっていましたが^_^同じだな。",
19,"見たくない人は見なくていいし。
応援したくない人はしなくていいし。
そんな思考は分からない、もいいし。
こんな抗議の姿を試合で見たくない、もいい。

が。
「こんな主張をする人を応援したくなくなる人がいるからやめた方がいい」
なんてのは。
言い出したら主張なんかできない。

「嫌だと思う人がいるかもしれないから黙れ！」思考だと。
結果「自分を殺して逼塞して生きてたら誰も傷つけない」という、自意識過剰での引きこもりが一番正しくなる。
自我を主張したらどこか人と摩擦が起きるもの。

主張の自由、思想信条の自由。
そこにケチつけることはとても危険。

まして「こんな主張するなら日本人やめろ！」なんてのは。
なに勝手に自分が日本の良識代表してる気になってるんだ？と。

自分の好き嫌いに過ぎない正しさラインを、勝手に「世間」「日本」の正しさと主張してる人を見かけるが。
なかなか怖い。",
20,でもそっちが主体の大会になってほしくないねー,
21,"何処のお国の方か存じませんが
他所の国についてあまり干渉し過ぎな…

差別差別と暴徒化するのでは
どっちもどっち。",
22,大坂さん、頑張ってください。ハムストリング無理せずに。,
23,"日本人としては少々抗議しすぎと思える。
なんだかなぁ。",
24,なんか、めんどくさく人になってきましたね,
25,マスクをしてるのは大坂選手だけてはありません他の選手もしてウォークオンしてます。,
26,"大会のルール上OKなら勝手にやっていればいいんじゃないの、あとはスポンサーかな
真似するやつもそんな多くはないだろう",
27,"差別や暴力は良くないことですし、多くの黒人の方たちが
とてもヒドイ被害にあってきたことも事実なのでしょう。
しかし、あきらかに撃たれた側に問題があっても関係なしに
人種差別問題にこじつけていくのはどうかと思います。
しかも、コートはテニスをする場所ですよね？
テニスを見せるより重要なことがあると言うなら、
試合なんぞしてないで、その考えを全うして差別撲滅の為の
活動なりに専念したらよいと思います。
いまのままでは、ただ思いつきで感情的になったお子様が
駄々こねてるようにしか見えません。残念。",
28,"黒人差別に抗議するのはとても賛同するし応援したい。
でも、ここ最近話題の事件は黒人差別かは疑問しかない。

「警察が武器を所持していなかった市民に対して発砲した」ことが問題であって、撃たれたのが黒人だから問題なわけじゃないだろ。

撃たれてのが白人ならいいのか？
撃ったのが同じ黒人ならいいのか？",
29,平等がスローガンという事で、大坂選手はこの先、黒人の方が亡くなられるたびにマスクを作るですね。大変ですが頑張って下さい。応援はしませんが,
30,"BLMの略奪・暴力的行為は正当性があるのでしょうか。
それと、警官から銃撃される白人って毎年何人ぐらいか知ってますか？一方からの情報で、物事を決めてはならない。
あと、スポーツに政治は持ち込まないでほしい。そう思うテニスファンもいるのではないか。",
31,Naoni Osakaのアホっぷりに辟易する。目障りだから早く敗退して欲しい。,
32,白人に打ちのめされて欲しい。あ、このコーヒーはニガーっ,
33,要するに、テニス界ではBLM略奪を称賛しているという事。,
34,マスクより入れ墨の方が効果はある！,
35,"また黒人射殺されたのに、抗議しないの？
全米放棄しちゃえよ。",
