,comment,info
10,ヘンリーは賢くはない、というのはわかる。ダイアナ元妃も知性があるほうではなかったと思う。ただ、若くて美しくかったし、人前でもつまらないときはつまらなさそうな顔をしたりするようなところに、人間味があった。それに試行錯誤して、自分の居場所を作っていった。自分の価値を理解して、それを見事に発揮していた。美しいまま悲劇的な亡くなり方をしてしまった人のことは超えることはできないよ。,
11,"夫婦の力関係は一方が押せば、一方が引く。
それも相性だよ。
「賢い」にも種類があって「ずる賢い」もある。
この記事は誉め言葉ではない方の意味だね。",
12,"まあ、お似合いの二人ってことで。
こんな夫婦の子供が素晴らしい人間になるとは全く思えないけど、唯一優れてるだろうなと思うのは、人を利用すること。言い過ぎかしら。",
13,"女性の髪を、いくら夫婦と言っても公共の場で触っているというのは、西洋の男性としてはかなり致命的に知性と成熟度を疑われると思います。

割れ鍋に閉じ蓋、いや、お互いに寄生して存在意義を確認し合っているような感じがします。",
14,"ダイアナ妃を超えるなど到底無理がある。
生まれながらの環境、かたや伯爵家の令嬢、かたやアメリカの一般市民の出。ダイアナ妃は知性にかけていたなどと言われるが、それを超えるほどのカリスマ性、慈善活動にも積極的に参加。そして何よりも結婚した時の年齢差。かたや十代で一番輝いていた存在、かたや３０代後半に差し掛かり輝きも薄れていき、肩書といえば女優だったことくらい。もう何を根拠に越えようなどと高望みをしているのか？あまりのおかしさに声を出して笑ってしまうほど残念な野望ですね。",
15,"ハリーはメーガンに振り回されてヨレヨレ。
振り回してるメーガンの目的はダイアナ以上のスターになること。
なんかもう低俗で情けないと感じる。

ダイアナ妃は悲劇や地雷撲滅や弱者勇気づけるなど、色々感動的な要素があったと思いますが、なんと言っても彼女が人々の記憶に残る大きな要因は、その美しさのインパクトが大きいと思います。メーガンが越えるとか、肩を並べるのさえ、無理と思う。こんなこと言って悪いけど、メーガンさんは老けて見える顔の時もありますし。どんな人も自分を知るということは最重要のはず！",
16,『キャンベル氏はさらに「ヘンリー王子との結婚以来、メーガンは常にダイアナ（元妃）を超えようとしていた」と発言。』ダイアナ妃って目指そうと思う対象じゃないと思います。実際ダイアナ妃が未だにもてはやされるのは、若くして亡くなって虚構もかなり入り混じっているからで、生きていたら違ったと思う。メーガンさんは既にダイアナ妃が亡くなった年齢を超えています。ヘンリー王子は心理的に取り込まれていますね。,
17,"野望が壮大すぎ！
それが実現出来ると思って王室入りしたとしたら
すごいね
ウィリアム王子の子供達の世代がマスコミを賑わすようになる頃にはメーガンwho？ってなってると思うけど",
18,"ダイアナを超えたいか。
残念ながら何が起きても無理です。
ダイアナとメーガンでは生まれ育ちからして違うし、お金に対しての強欲さも違う。
人から愛されるキャラではないし。
旦那が頼りないのは似てるかな？
まぁせいぜい頑張ってください。やればやるほど見苦しいだけで世界中の笑者。",
19,"メーガンよりヘンリーは賢くないのはわかる。王室育ちで純粋なのかもしれないが、メーガンの野心丸出しの性格にはいくら賢くても立ち向かえないと思う。
ダイアナ妃を超えると言っても、無理な話。国民に愛されてた人と国民の批判を買う人では全く同じ土俵にも上がらないと思うけど…。しかし、メーガンは一般人に戻っても仕事はあるけど、ヘンリーは何するつもりなんだろう…、王室に戻れば良いのにね。",
20,"ダイアナ妃は見た目こそ、白人、長身、蒼い目、世界中から美しいと言われていましたが、知性はあまりなかったようです。だから一回り以上も歳が離れたチャールズ王太子も話が合わず、気持ちが離れた。
チャリティーも、夫からの愛情に飢えた心の隙間を埋めるものとして実行していた感もあり、やらないよりやる方がマシではありますが、離婚前、離婚後も、まだ未成年の王子たちの母親なのに、あちらの殿方、こちらの殿方と、手当たり次第、恋愛していたというあたり、精神的不安定さを感じました。
あんなにも美しい人だったのに、夫から愛されない、何ともお気の毒な方です。
メーガンは、そんな義理の母親のどこを真似たいのか、さっぱり意味がわかりません。",
21,"ヘンリーが賢くないのは見てればわかる。
しかし、メーガンも言う程賢くない。もう少し知的と思っていたが、精神的に幼稚。何もやらずして、ダイアナ元妃を超えられるわけではなく、上辺だけの体裁で誤魔化しがきくと思っている節がある。
そして、一番問題なのは自分の愚かさに気づいていない事だ。
似たもの夫婦なんだろうね。",
22,"メーガンさんは自己愛ゆえに本能のまま行動していますが、肝心のハリーさんを陥れては共倒れだと気がついていない。
あなたが注目されたのはハリーさんの奥さんだからであなた自身に魅力を感じたのではないという現実をそろそろ受け入れましよう。

貴方がダイアナ妃に憧れるのは理解しますが、まず育ちが違いすぎる点が余りに大きく、ダイアナ妃の純粋さや儚さや気品はやはり貴族でありながら少し複雑な幼少期をお過ごしだったからでしょう。

人は人を超えるって考えている時点でとても不幸な事ですよ。多くの哲学者も仰っている。永遠に何かに渇望して飢餓状態、さらに欲深さが顕著なので苦しみ続ける事になりそうですね。

可哀想なのはアーチーですね。生まれた時に握っていた物を母親の我儘で手放してしまったんだから。",
23,"さすが、メーガン。
目標は、キャサリン妃じゃなくて、ダイアナ妃だったんだ。
だとすると、もっと美しくならなくちゃいけないだろうし、気品も身に付けないとね。
後、メーガンの年齢では、とっくに亡くなってないと伝説にはならないだろうね。
(メーガンさん、とっても長生きしそうな人だよね。)",
24,"知ってた。
ただ、結婚前までは、おバカも愛嬌のうちと国民も大目に見ていたのが
結婚して悪妻の傀儡となり、もはや笑っていられない状況になっただけのこと。",
25,"メーガンが結婚したのは、
ハリーじゃなくて、ダイアナの息子。
誰が見てもそうなのに、ハリー本人だけは気づかない悲劇。
ハリーにしても、メーガンのダイアナたらんとしている所に、母を見ているのかも。別人なんだけど。
まぁ、ダイアナとメーガンが似ている所があるとすれば、戦い方が下手な所かな。",
26,夫の母を越えようなんて考えないほうが幸せだと思う。,
27,早く離婚してイギリスに戻って、心からハリーやハリーの家族を思ってくれる女性と再婚した方が幸せになれると思う。,
28,"ヘンリーはメーガンに比べて「知性的にかなり劣る」

ちょっと衝撃的な言葉ではありませんか！当方もずーっと思っていたこと。

なーんにも考えず奴隷のように言いなり。
メーガンから離れることはできないでしょう。一人ぼっちになり、途方にくれそう…",
29,長男じゃなくて良かった。これに尽きる。,
30,ハリー坊やが賢くないから、こんな目も当てられない現状になってる訳で。ハリーが本当の意味で賢かったら余りに傍若無人なメーガンの振舞いや言動を嗜めてる筈。それどころかメーガンが望むことを叶えてやりたいだの婚前にハリーが駄々こねてる始末。メーガンも愚かだけどハリーも情けないに尽きる。,
31,"ヘンリー王子が賢くない、そんな事世界中の周知の事実。だからメーガンとの結婚だって手放しに祝ってはいないでしょ。今回の件だって予想の範囲内。
王室を離れたのだから放っておけばいい。守られていただけでは理解できないのだから。",
32,ダイアナを超えるのは不可能でしょ。タイプ違う。ダイアナは家族の愛情を追い求めていた。また、プリンセスの象徴あった。メーガンは、常に自分が輝いていたいなりあがりの人物、ハリーはそのためのバックグラウンドで必要なのでしょう。,
33,"ダイアナ妃には、華がある。
キャサリン妃には、聡明さがある。
メイガンさんには、ゴシップがある。",
34,"HA HA HA ・・(^O^)！・賢ければ
ああいう女とは結婚しないよね！
誰でも思ってた。

この間も、王室は過去の過ちを云々〜とか意見して、「本分に甘んじろ」とたしなめられてたが、メーガンは女優で仕上がり方を知っているだけにアメリカ人受けする自己主張はうまい。それに比べたら、彼女にとっても赤ちゃんみたいな実力かもね。
王室を離れても、自分に何か意義ある事かやれると思っているのが間違い。実力じゃなくて王室ありきの、いわば名前に格力があっただけなんだから。メーガンに乗せられて何かできると思い込んでるが、メーガンは王室に尽くすのが嫌で王子という格ロイヤルを自分用にしたくて、王室からヘンリーを離すために、「二人で世界をよいものにしていける」と説得しただけ。
軍歴から去るのが辛そうだったけど、その通りそっち方面から王室メンバーとして貢献すのが彼の本分。早く気づいて離婚する事だね。",
35,"ダイアナのぶっ叩かれ方も尋常じゃなかったけどね。それでも死んだあとは追悼されたし、事故の原因となったパパラッチはもの凄い批判された。
もし今、メーガンがパパラッチに追われて事故死してもあんな風に追悼されないだろうし、パパラッチはむしろよくやったって言われそうだけどな。",
36,"ダイアナ妃は王室にいた頃と違って、出てから自分が感じ行動する事で人を救おうとする姿勢、嘘のない姿に多くの人は支持していたのではないでしょうか。

メーガンは、王室に入る前からチャリティなどしていましたが、それにしてはPJに何度も乗ったり、関わっていた人からの暴露や批判も多く、離脱してからも行動とは裏腹にスピーチや自己主張のみで行動が伴ってないところに嘘を感じ、そこには野望や自己陶酔などが見え隠れしている事から全く支持されてないと感じます。

超えるどころか世の中をもう少し知ってからスピーチやチャリティなどした方が良いと思います。
一般人の方がもっと誠実に日々を生きていると思いますから。",
37,"若くして亡くなった元王妃を超えたいって、自分も悲劇で早く死ぬしかないと思うんだけど。

どちらにしてもメーガンよりヘンリーのほうが、かなり頭悪くて嫁に頭が上がらないのはたしか。言われたまま従うしか能がない。それも自分が従っていることも気付かない。操縦されていることにも気づけない頭脳。",
38,世間知らずゆえ一途で盲目的になってしまうのかな？そこにつけ込まれ、卑しく欲深い配偶者にコントロールされる…。我が国ではこんな事が起こりませんように。,
39,"元々公爵の家の出であったダイアナと、メーガンが育ってきた環境には大きな違いがある。結婚して２年も経たない内から王室を批判し離脱しておいて、今更ダイアナをどう目指すのか訳が分からない。女優としてもヒット作準レギュラーで１作の３流役者、人間としてもはなから３流でしか生きられないでしょうよ。
どれだけ被害者　自分を美化しても無駄ですよ。",
40,メーガンさんがダイアナさんを超えるのは誰が見ても無理だと思う。メーガンさんは自己流を前面に押し出していて野心が見え見えで好感度が低い。チャールズ皇太子が嫉妬するほどの人気があったダイアナさんには足元にも及ばないと思う。,
41,"自ら誰かを真似たり、それ以上って残念だなと思う。
その人その人の個性を高める方がよっぽど素敵なのに。

ダイアナ妃はダイアナ妃だったから永遠なんだよ。
違った観点から注目を高め讃えられるなら、有る意味ダイアナ妃以上という言葉もあると思う。
でもそれって、周りが感じることであって、自らダイアナ妃を越えようとする演出をする様では到底近づけないと思う。",
42,"ダイアナさんは別に有名になるためにチャリティー活動に勤しんでいたわけではないですからね。生まれもった性質というか、本当に困った人たちの助けになるために、自分ができることは何だろうかと常に考えて行動していたはずだと思います。

チャリティー活動を自己プロモーションのために宣伝するのとは全く違います。",
43,"世界最大のスター。
メーガンの王室入りの目的は、王室が世界をリードすること。
王子の知性のことも知り尽くして、王室を改革して都合のいいように
振る舞い、ダイアナ妃を超えるスターになりたかったのでしょうか。

王室メンバーさえも見下していたよう。
だが、すべて思い通りにはならなかった。
ヘンリー王子の知性はダイアナ妃の事故死のショックから前へ進めず、
多分自分がすべきことも見失って、メーガンが目の前に現れて、
ダイアナ妃の代替のように感じて素直になっていると思う。",
44,ヘンリー王子が賢くないのは昔からの事なので置いておくとして、ダイアナ妃とメーガンは、権力やお金への執着と野心の有無といった点で根本的に違うので、越えようとすると言っても同じ土俵にすら立てない気がする。まあ、そもそももう亡くなってレジェンド化しているし。それよりも、お母さんのように王室を飛び出したヘンリー王子、不遇な晩年を迎える事になりそうなのが心配。,
45,"ダイアナ妃も、今の時代ならメーガン並みの非常識な人だったけれど、あの時代は上手くダイアナ妃の美しい部分だけを切り取ったり、無礼をお茶目と編集するメディアの力と、それを無批判に受け入れる大衆という土壌があった。
加えてメディアも世界的にアンチ王室、リベラル志向というものが行き届いていたから、王室叩きの好材料としてダイアナ妃は学校のアイドルになった。
故にハリーもメーガンに母の面影を見て、陶酔してるんだと思う。
けれど今はもう時代は違う。
メディアはメーガンをダイアナ妃のような美しい偶像にしてくれない。
ハリーとメーガンは腹を括らなくてはならない。",
46,"ダイアナ妃も結婚してしばらくはおとなしかったよ。表向きは。
今のキャサリン妃のように王室のフォローが無く、自分で対処するようにと言われたと語っていたし、子供も産んで養育もあるし、王太子妃の役目もある。そして信頼できない旦那がいて。全部同時進行をこなすためにもがいている時期があったし、その時期を超えて自分らしさを前に出してき始めた。

最初から自分らしさを受け入れろという姿勢ではなかった。",
47,"ヘンリーさんが賢ければ、生まれも育ちも生き方も、叩けば埃のメ一ガンさんに全能感を与えることは間違ってもなかった。
ヘンリーさんが賢ければ、メ一ガンさんなどにたぶらかされることも、結婚することもあり得なかった。
ヘンリーさんが賢ければ、イギリス王室に新たな火種を生むことは決してなかった。
ヘンリーさんが賢くないのは、皆の知るところ。そこに目をつけてメ一ガンさんが近付いたとまでは言わないが、うまく取りつかれたことだけは事実だろう。
しかもあろうことか、メ一ガンさんがダイアナ妃越えを狙っているとは。身の程知らずもここまで来ると笑う気にもなれない。
多くの人を犠牲にして今があるメ一ガンさんが、このままで済むとはとても思えない。一番大事な時に一番大切なものをなくすように思えてならない。",
48,"ダイアナは英国の名門貴族の処女で王室入りしたので、
ファッションが型破りでも、それは育ちの良さから「革新的」と認められた
そういうのは貴族だからこそ、許される

だから、お金持ちでも労働者階級のキャサリン妃があえて古風で保守的なファッションでいるのは、物凄く賢い選択。

彼女がダイアナを真似て型破りにしても絶対、育ちを言われるから

それから、ダイアナはスターになろうとして慈善活動していたのではなく
チャールズに愛されず、自分の心の孤独の穴を埋めようとしていた感じ

ダイアナが、チャールズ以外に選んだ男性も、
自分のキャリアアップのために選んだのではなく
自分よりステイタスの低い男性とばかり、要するに彼女は愛してくれる男を見つけたかっただけ

要するに、メーガン妃がダイアナに憧れて行動の模倣しても、まったく異なる印象を生んでいく",
49,ヘンリー氏はこんなはずじゃなかったと思うんだけど、とんだサゲマンをつかまえたね。あまり我慢せず、ねをあげて離婚して王室に戻ったら良いと思う。賢いとか賢く無いとかで王室は判断し無い。家柄や育ちが重要だと。ヘンリー氏には王家の血が流れてるのだから。,
50,"そんなの無理に決まってるじゃん。無理無理。
大体生まれた時からの品性が月とスッポンなんだからさー。今後どう頑張ってもキャサリン妃と肩を並べる事も絶対にできないと思う。",
51,"なんだか、哀れなメーガン。。
コンプレックスだらけの中、あの手この手でのしあがったけど、嫁にいった場所が悪かったね。
ダイアナさんを越えるなんて無理だよ。ヘンリーも、そこは応援でなくて、違う道に誘導してあげないと。。",
52,何度も不倫しても、世界的に愛されて伝説になった貴族ダイアナは時代に愛されていた。２人の王子も産んだ。強運。美しい容姿。アフリカンアメリカンのポッと出バツイチ三流女優には、ちょっと届かない存在だな。,
53,王子には毅然とした態度をとって欲しいんですね。,
54,"「私の信じるところでは、メーガンの野望はダイアナを超えるスターになることでした。王室入りすることで、世界最大のスターになるというのがメーガンの望みだったわけですが、それが今後叶うとは思えません。今後もあれこれ手を使って、望みを叶えようとするのでしょうが、きっと苦戦するはずです」

これに尽きる。",
55,ダイアナ妃は色々欠点はあっても子供好きで自分の息子達も心から愛してたことは伝わってくるけど、メーガンさんって子供のことも含めて誰のことも愛してなさそう。本当に冷たい人に見える。,
56,出産の出来る年齢で離婚した時点でダイアナ妃の運命は決まっていた。プロテスタントの国の国王の兄弟が他の宗教なんて事は絶対認められない。例えダイアナ妃にそのつもりが無くても、可能性があれば排除される。ダイアナ妃の過ちは感情的だった事とイギリス王室をそれでも信じた事です。,
57,絶対的な肩書が欲しかった三流女流と、精神的に不安定で人間不信のボンボンが結婚したという事。重要と供給がマッチしたわけですが、ヘンリー王子が何かに気がついた時、離婚すると想像している。,
58,"ダイアナ妃が人々を魅了したのは、自身の置かれた立場で自分がその時にすべきこと、出来ることに真摯に向き合っていたから。
周りから評価、賞賛されるために身の丈に合わないことしたり、意にそぐわないことをした人たちを必要以上に攻撃したり表立ってはしなかった。",
59,"ダイアナに憧れると言うなら納得できても、ダイアナを超える？？
どれだけ思い上がっているのか笑笑
（多分こじ付けだろうけど）ダイアナとそっくりというサマードレスの画を見ても、失礼ながらやっぱり品と格、そしてオーラが全く違う。
彼女の息子をゲットすることに成功したかも知れないけど、生まれながらの上流国民とアメリカの一般人とでは気の毒なほど似合わない。御門違いもいいとこ。おこがましいわ。",
60,"温室育ちのヘンリー王子と弱肉強食の世界を生きてきたメーガンじゃヘンリー王子を手のひらで転がす位なんて事は無いだろう。
ヘンリー王子はボロボロにされるまでメーガンの腹黒さは分からないだろうな。",
61,"次男の嫁というだけで、もう無理だと思うけど。。。。
ただ、、、、お母さんを超えようというのなら、まだわかるし、すでに、ヘンリー王子のお母さんのように主導権を握ってなつかれているのだから、ある意味ダイアナを超えたといえるでしょう。
夫婦は基本仲良しがいいよ。英国に打撃が無いのなら、ほっとけばいいのに。
彼女が一番望むのはこのようなゴシップが出る事で、ヘンリー王子が望むのはほっといて欲しい事。記者はいったいどっちの味方やら。。。。",
62,"King Edward and Mrs. Simpson のカタチに似てると思う。自由を手にする為にエドワードは冠をシンプソン夫人の為に投げ打って一般人になる程　愛が強かったらしいが、晩年は離婚したくても出来なかった苦しさに苛まれたそう。
シンプソン夫人の方がやはり賢くて、打って響かない「マロ様」に彼女もイライラしてたらしい。歴史は繰り返されるのか。。。。",
63,ヘンリーはメーガンに操られているんだね。そういう動かし方を知っているんだろう。王室メンバーでありながら誰かに操られるのは英国民にとっては困るだろうから、王室を離れたままでいいと思う。,
64,"自分のニュースで世界のPCが壊れるほどバズらせたいメーガンだから、ダイアナ妃を超えたいというの野望も納得。。

批判するよりも何より、徹底的に無視されるのがメーガンには一番嫌だろう…。頭が弱いと言われるヘンリーには意地を見せて、ひとり王室に戻り、メーガンを切り捨てて欲しい。",
65,知的で憧れるような感じでもなければ若く初々しく爽やかさがあるわけでもなくただただトゲトゲしたような負のオーラを身に纏ったような人がダイアナさんを超えるなんて無理ありすぎると思う。,
66,"自分の生まれは変えられない。それに伴う恩恵や義務と言うものをヘンリー王子はどう見てるのか？
離婚後のダイアナ元妃は知性が足りないとは思えなかった。自分への注目を利用して世界的な問題へ注目させるだけの活動ができている。
でも、サセックス公爵夫妻は？
ハリウッドやセレブばかりの世界で仲間入りしたかのように振る舞っているが…所詮、ハリウッドに出てもいない女優が立憲君主制の妃と言うブランドを持ち込んだだけ。個人の能力じゃないからみんなが認めないんだよね",
67,"この2人が結婚し一連の騒動を起こした時にエリザベス女王が御健在で何よりだった。
メーガンがエリザベス女王に取り入ったりハリーと子供を人質にするようなやり方をしても情に流されず王室としての立場を毅然と貫いたのはさすが！だと思った。",
68,ベタ惚れというより、純粋培養されてるから、女性に免疫が無いように感じる。だからどう妃として、相応しい女性に成長させるかということも、王子は理解してなくて、ただただご機嫌伺いして、結局メーガンの思い通りにさせてしまって、わざわざ周囲の反感かってしまっている。,
69,ダイアナ妃を超えられるなんて考えている時点でアホだと思う、できるわけないでしょ。ヘンリー王子は確かに賢くもないし、メーガンのような悪賢さもない。だいだい、兄も弟も、妃のの方がしたたかだ。,
70,intelligentではなくcunningという意味なら、むしろメーガンさんを超える人を探すのが難しい。,
71,メーガンはハリウッドセレブのやり口で成り上がろうとしてハリーも「金持ち有名人」目線でしか見てないのかも。だから自分の都合でもういやだ国帰るとハリーを言いくるめたんじゃないの？ハリー、いつでも離婚して王室に戻ってもいいんやで。向こう側は金さえあればいいたけだし、また事業やったり経歴をネタに芸能界復帰するでしょ。で、早晩ようわからん男とベタベタ始めるでしょ。息子さんも連れ帰ればよい。よくわからんシッターに丸投げされるより王室の品性もプロのシッターに任せた方がいい。それぞれの生活に戻ったほうがいい。,
72,要するに、周囲に嫌われてたメーガンは王室でやっていけることはないと悟った！そんなメーガンに旨く利用されたヘンリーはやはり愚か者。この先ヘンリーはどうなるのか、、心配だ。どう見ても何処が良いのかわからないメーガンにある点で骨抜きにされたとしか思えない。離脱した以上もう世間をざわつかせず静かに暮らす他ない！後悔しても元には戻れない前代未聞のことをやったのだから。,
73,ダイアナ妃は亡くなったから美化されてるけど大人気だったのは結婚してた時だけでその後はそれほどでもなかった、落ちた偶像的な感じだったけどね。メーガン妃は早送りしてる感じ,
74,"キャンベル氏の考察は当たっていると思う。
ヘンリーがもう少し賢かったら、メーガンを妃にはしなかっただろうし、ましてや王室離脱なんかしなかったろう。
しかし、ダイアナを越えたいとはメーガンもよくよく身の程知らず…。
ダイアナは、もともとイギリス貴族の一員で、20才の若さで結婚した美貌のお姫さま。
かたやメーガンは30台半ばで離婚歴もあるアメリカの三流女優。
スタートから違いすぎるからね。",
75,次男の嫁という時点で、ダイアナさんもキャサリン妃も越えられないのは明らか。王室のこと、何も分からずに結婚したのか？賢くないです。,
76,"＞私個人の意見ですが、残念ながらハリー（ヘンリー王子の愛称）はメーガン（妃）に比べて知性的にかなり劣ります。

うん、まあ、それは見て取れる。ただ、問題なのはハリーが言いなりになっているメーガンも賢くはないということ。そしてハリーが賢くないから「あれ？もしかしてうちの嫁さんあんまり頭良くないな？」と気付けないということ。",
77,"ヘンリーが馬鹿なのも、メーガンが強欲で承認欲求の塊なのも、世界中の人が知っている。
本人達がバレてないと思っているだけ。痛すぎる夫婦だよ。どうしようもないな。",
78,私利私欲のみで動き愛がない奴に尊敬が集まるものかっ！？て思うわ。確かにダイアナ妃以上になるという野望を持ってイキったがダイアナにはなれないばかりか転落してパンピーに。もうあらかた将来が目にうかぶわ。,
79,"メーガンさんて、結婚相手が違えばイメルダ・マルコスさんか、チャウセスク嫁みたいになってたかもしれませんね。
まだその可能性はあるけど。",
80,"メーガンさんは世界的な女優だとは思う。イギリス皇室を舞台に主役を張ろうとして失敗はしたけど、今度は場所をアメリカに変えて頑張ってる。
賢いというよりは策士かな？
ヘンリーは世間知らずの甘えん坊のまま寂しさだけは人一倍感じてただろうから、もはやメーガンに捨てられたら生きていけないかもしれない。だから、この2人はこのままでいいと思う。",
81,ヘンリー王子の妻メーガンにしても「賢い」には程遠いのではないでしょうか？エリザベス女王に無礼であることに気づいていないどころか、自分を被害者だと位置づけるなんて、とんでもなく「賢くない」と思います。それに今やメーガン妃ではなく、メーガン夫人に過ぎません。,
82,王室を離れると、こうもはっきりとアホだと言うことを晒されるのか。,
83,そもそもヘンリー王子に知性があればメーガンとは結婚しないはず。,
84,"ダイアナ妃を超えようとしている、めーがんさんをサポートしてる。
仲の良い夫婦、マスコミ対策でも一致、なんだかんだ添い遂げるよう。
言動不一致もマスコミのバッシングもエッセンスなんだろうなー。
お騒がせインフルエンサー王族編~_~",
85,"コリン・キャンベルさん
お見事!!!　全て的をえていますね。
公で言ってくれてスッキリした気分です。",
86,でもこの嫁はこの旦那の金がなくては生きていけない,
87,"王子の弱みに漬け込む人と言う事ですよ。
王子は骨抜き状態で情け無く見えます。",
88,もしかしてちょっと足りない感じの人なのかな。,
89,従っている方が楽という人もいるからね。,
90,メーガンさんがダイアナ元妃を越えることは、死んでもありません。そもそも、出自から、違うんですから。,
91,メーガンより賢かったら、王室を離脱してまで、結婚してないでしょうよ。,
92,"お似合いっていったらお似合いなんでしょうな。
王室にはふさわしくないということで、幕引きです。",
93,"この記事は失礼だよ。一国の王子捕まえて。
どうみてもメーガンが賢いわけがない。",
94,ハリーが王子でなければ、間違いなく歯牙にもかけなかっただろう、メーガン。,
95,正直、日本に影響ないなら勝手にしてくれって感じ。どうでもいい。,
96,"賢くないから引っかかっちゃったんだよ
一生引っ張り回されるのかな",
97,"＞ロイヤルファンからは「新しい仕事」と皮肉を言われたこともあった。

ココ笑ったw
ブラックジョークが過ぎるな。",
98,世間にこれだけ嫌われてるのに賢いはないんじゃない？,
99,メーガンより賢そうには見えないよねぇ、だから結婚にこぎつけたわけでしょ、彼女は。,
100,ダイアナさんを越えようとしていた？ただただ唖然．．．,
101,海千山千、敵うはずない。,
102,みんな知ってる,
103,"英国の文化も分かってない日本人がロイヤルファミリー関係にとやかく言ってる人はお里が知れる。
他国が天皇家関係に文句を言ってたらどう思いますか？",
104,"もう理解できないから何でもいいけれど…
夫婦揃ってお金持ってるのに何だかいつも写真に写る姿が小汚いから、ちゃんとお風呂に入って美容院行って身嗜み整えたほうがいいと思う。",
105,"ハリーが世間知らず、頭悪い、人に流されやすく洗脳し易いのは分かっているけど、メーガンだって決して知性的ではないよ。張り切ってそう見せているだけで。打算的だけど、結局何もかも成功してないし、バッシングばかり受けるのがその証拠でしょうね。
それどダイアナ妃を超える世界的スターって、おいおい勘違い甚だしいよ。
そうゆうのってどんな努力しても手に入りませんよ。それがスター性ですから。頑張れば、慈善事業家にはなれるでしょうが、、ダイアナ妃とメーガンでは持って生まれたものや、人生のドラマ性が全く違いますから。それは努力しても無理なので、頭が良いならそこに早く気付いて欲しいね。",
106,すでに黒歴史すぎる笑。メーガンにとってヘンリーをとりこにさせるには赤子の手をひねるくらい簡単だったんだろうね。この人がいくら慈善な事をしたとてダイアナの様にはならないことは誰もがわかってる事。必死すぎ。,
107,"思考・判断能力の低い浮世離れした王子が妻に洗脳されている上に、外国の一般社会に入り込み妻のみが道しるべの状態だもんね。
箱入り坊やが賢いわけないでしょ。",
