,comment,info
25,"「有言実行」って難しそうで、それよりはるかに超困難。
凄すぎて感動を通り越して、唖然、茫然。
テニスではキングさんの映画が有名だが、今回の大坂さんの偉業に比べたらキングさんのはスケールが小さすぎて比較にならない。
大坂さんの、挫折を含めた映画を見てみたい。
これほど劇的なフィナーレは無い。
しかし今後もこれ以上の感動と凄さを見せてくれそうな気はする。
だってまだ22歳だもんね。",
26,"警察からの行き過ぎた暴行に抗議するのは自由だが、彼らは犯罪者であり被害者も居る。
権利ばかりを訴えても罪は無くならないし、その被害者は無視な論調がなんか変なんだよ。
人種差別と訴える事が余計に助長してる気がする。
憎むべきは人種関係なく罪を犯す事。
もちろん警察官も。",
27,Tシャツで抗議したF1ドライバーにはバッシングの嵐なのにこの差は何なのかね？世論も大概一貫性がなくいい加減なものだ。彼女のやっていることは米社会に長らく続いてきた堂々巡りの1つに過ぎず、人種差別問題の解決に進歩をもたらすものではない。,
28,"他でも書いたが、優勝したことは大変すばらしい。
でもＢＬＭに関することを大会で発信したのは本当に残念だわ。
政治的、人権的主張はああいう場において不要。
このご時世、ＢＬＭが半分暴徒みたいな奴らだが、彼らの主張そのものはまあいいわ。

それをわざわざ大会に持ち込むとか空気読めないかなと思う。

前になんかの野球の国際大会で、韓国がマウンドに旗たててたけどあれと同じ。",
29,政治を持ち込むなって言うけど、これ政治と違うだろ。,
30,"日本人の誇りですね。
2年前のインタビューと比較して、たった2年でこんなにも変わるんだって感動しました。強くなりましたね。尊敬しかありません。",
31,"そもそも、人種の垣根を越えて競い合うのがスポーツなので、そこに個人の主義主張は必要ない。
ファンの存在、対戦相手へのリスペクトもすっかり忘れてますね。",
32,"＞「SNSでは「スポーツに政治を持ち込むな」などの非難が。さらに一部では、スポンサーを務める日清の商品を「買わない」とするツイートが見かけられるようになった」

大事なのは「女性自身」はどう考えたを書くことでしょう。
単に、これまでの事実を書きならべるのではなく、彼女が発信したメッセージに対し、「女性自身」としては、こう思うよと。

それを彼女は望んでいるのだし、それをちゃんと受け止められない「女性自身」だねとネット記事で明らかになった感あり。

それとも「女性自身」には荷が重いのか？
それならそう書けばいい。
「女性自身」としては「彼女のメッセージは難し過ぎて、「女性自身」の主張をなんて書いていいか分かりません」とね。",
33,主義主張は当然自由だけど、試合に持ち込むのは何か違うと思う。,
34,フロイドの件とブレイクの件は全くの別物では？それを混同している人間はとても支持できない。,
35,大坂なおみ自身が議論を促すような発言をしているのに、いざ問題提起すると誹謗中傷したかのようなレッテル貼りをして議論すら許さない。そして彼女の言動に何ら疑問を持たず、まるで絶対的な正義のように褒め称える風潮は狂信的ですらある。難しい問題ほど冷静にと思っても議論の相手が聞く耳を持たなければ無意味。,
36,"何で、こんな事くらいで。
英雄、ヒーロー扱いにするかな。",
37,大坂なおみにしてもF1のハミルトンにしても、主張しない側の人間からすればバッシングの対象にされるんだな。それはどうなんだ？日本人にはそう言う思想に触れるとダメね。,
38,普段から活動してない大坂がやっても説得力ゼロ。,
39,誰も棄権だなんて、言ってねーよ！ボイコット！,
40,書いた奴の程度が分かるな。これでお金貰えるなんて良い仕事だ。,
41,"感動と非難は半々かと
特にラッパーの彼氏に関して言えば
100%非難でしょう",
42,"この人　色恋沙汰に影響されすぎるんだな。
うん。まぁがんばって。",
43,この記事のコメントでも散見されますが、非難と言っても、ほとんどロクでもない連中のたわ言で、無視でなんの問題もない。,
44,感動？しらけムードも多いんだけど。,
45,"共感・賛辞するコメントしかないことが危険。
人種差別ってそう簡単な問題ではない、日本の根深い二つの差別もそうではないか。",
46,警官に殺害されるような事をしていないのに、黒人だけが警官に殺害されることに反対のアピールをすることが政治的なわけがない。明らかに政治とは別問題の人種差別問題であり、日本人の中にも反省すべき人は結構いると思う。,
47,私たちが「日本の大阪なおみ、日本の誇り」とニュースやコメントでいまだに「日本というくくり」で盛り上がっているのに対して、今の彼女を見ていると、そんな日本のファンに対して正直複雑な心境なのではと思う。社会システムに抗い、自身のアイデンティティを追及する彼女の姿勢は、まさに米国のアフリカンアメリカン層の代表であり、その気持ちのままに米国人として生きたほうが彼女も気持ちの上で楽なのだろうと思う。日本の国籍を離れるのも時間の問題だと思うが、その時、日本人は憤慨するのではなく、気持ちよく送り出してあげてほしい・・,
48,"アメリカは今白人が圧倒的に多い存在でも無いしなあ。
アフリカ系よりも、今や南米系がかなり多いので
まさに人種の坩堝なんよ。
しかも殺人事件はむっちゃ多い中での警察による理不尽な射殺
多分銃社会である事も関係してるし、
我々日本人が理解するには問題が複雑すぎるんだよね。",
49,"大坂なおみ、US優勝…素晴らしい。
これは、異論ない。おめでとう！大変素晴らしいことです。
しかし、
黒人=被害者、米警察=加害者…
7枚のマスク…
BLM…
メディアは、どこもかしこも称賛の嵐…

同調バイアスがかかりまくってる気がする。
色んな意味で、危険です。
冷静な分析が必要です。",
50,大坂なおみはすでにヤフコメの批判勢力の手の届かない所に昇華してしまった。スポーツ選手としてのテニスの実績全米・全豪３回優勝、年収４０億、一流紙を飾るファションモデル、全世界の人々から多くの支持を得た人権問題の勇気ある行動。何をどう批判してもごまめの歯ぎしり誰も振り向かない、国籍など関係ないコスモポリタンとしての位置を築き上げてしまった。わずか二十二歳の大阪なおみが。,
51,日本人は海外生活をすれば、人種差別の対象になる民族だと感じる、その中、日本人でもある大坂さんが揚げた声を受け止める事はとても大切な事です。,
52,"この必死感が起こっている事を物語っている・・・。
国際性の強すぎるプロテニスで「あーあー」と、自分も思うよ？
同じ運動が起きた米バスケやアメフトとはワケが違う。

こういう場合、家の中の恥（アメリカは人種差別を止めない悪い国
です！！と）を世間中にばら撒かれた家長（アメリカ政府・国民）
のメンツが挫かれた方に怒りを覚えるのがヒトとして普通だろうに？
ちょうど、在りもしないイアンフ・チョーヨーコーの変な像世界中
におっ建てられて憤慨するオレ等と同じ心境だ。

TPO的には痛すぎると思うぞ？",
53,"スポーツでの実績と主義主張は別物。
素晴らしい選手だと思うけどそれだけ。
自分にはできない。正直テニスそのものに興味がない。

そして黒人差別は無くなってほしいけどテロリスト集団の非合法行為を賞賛するつもりはない。イスラム過激派のテロと何ら変わらない。どちらも搾取する集団に虐げられている境遇は同情するけど無差別な破壊活動は容認はしない。

それだけ。",
54,例のマスク着用の件、むしろ半黒人勢力には逆効果だろうし、余計に溝が深まったと思う。,
55,"今や黒人が白人に対して､暴力や略奪行為殺人事件まで起こしているBLM
殺された警官に対しては抗議し､暴力を起こしている黒人達には何も言わないのか？
そこに賛同してるって言うことは､暴力を肯定してると理解していいのか？",
56,"人種差別でもＢＬＭしか叫ばなかったね
Ａ都合のいい時だけＢＬＭを訴えて日本人のフリをする
Ｂ黒人のデモ暴動の被害(店、白人など）あった事は一切無視する
Ｃデモ暴動で、他人の敷地に入った彼氏を擁護し「クレイジー」と発言
Ｄデモ当日重なるから大会を勝手に棄権

黒人のデモ活動(アンティファの資金源）が中国
半ば中立の日本人＝大坂が騒げば、人種差別としてアメリカを叩ける中国の事情

大坂なおみはＡ，Ｂ，Ｃ、Ｄからして確実に一方的な差別を助長する選手だと思う
こんな一方的な差別と発言がおかしい人が「私は日本人よ」と叫ぶのは同じ日本人として不愉快である

人種差別を訴えているにも関わらず、彼女からはＡＬＭは一度も言われず、過激なデモ活動には無視し、デモ活動での死者への発言もまるでありません。",
57,"黒人に限らず、我々日本人も海外の白人社会においては差別される身。
だからこそ、差別の不当性を主張する為に、己の言動には責任を持たねばならない。
記事にある二人の黒人には、その直前に明らかな問題行動があった。
本来は、これを指弾する声が黒人社会の中から挙がるべきであったが、報道の中ではついぞ聞かれなかった。
或いは、マスコミが封殺したのかもしれない。
「勝てば官軍」「長いものには巻かれろ」とは、よく言ったものだ。",
58,"素晴らしいとしか言いようがない。
私たちも差別と戦います。
なおみ選手勇気をありがとう！",
59,黒人差別とか「黒人を正当化」するけどさ、アメリカで暴動が起きると映っているのは黒人ばかり、ドサクサ紛れに盗みをしているのも、黒人ばかり。自分達のやってる事を棚に上げて、正当化するのは間違ってる。,
60,黒人を全面的に打ち出すならばもはや日本人とはかなり無理があり、世界でもアメリカ人だと思ってる人が大多数だろう。,
61,"特に非難を乗り越えての栄光でもないだろう。
好きなことやって、強いから優勝したに過ぎない。テニスをやりにきたのだから本来はそれだけで良いはず。
彼女の行動に賛成する人もいれば反対する人もいる。
ラケット壊すのを賛成する人はいないだろう。

ただ、この人は日本人ではなくどちらかと言うとアメリカ人だと感じる。
お母さんが日本人というだけで、今まで、日本で育ったのではないですよね。",
62,"そんな逆境を乗り越えて・・・

警察による黒人への過度な暴行件数と黒人が犯す暴行・殺人の件数の詳細な比較も欲しいですね。

事実・真実を両面から見ていかないと、別な犯罪を生んでしまうおそれがある。

女性自身の報じる差別の一方通行は、危険だ・・・",
63,Yellowと白人に蔑まれる日本人が差別撤廃を掲げる大坂なおみを非難するのは筋違い。白人のracistは多分腹抱えて笑うだろう。,
64,素晴らしいと思う,
65,"スポーツに政治を持ち込むなって言う人は馬鹿じゃないのか？そういう奴を逆に叩いてやれ！
今回の件は政治以前の人間の尊厳に関わる問題で、大坂自身のルーツ、誰も侵してはならない部分である。
政治は人種差別を政治の具として勢力を広げるものだ。
これだから日本人は馬鹿にされるんだ。
そういう奴は黒人は全て野蛮人と見ているんだろう、無知で短略的な幼稚な頭の構造の害のある人間。
コロナ禍で騒ぐと人心を煽るなという奴がいる、だから、日本は危機感を抱かないでデジタル化が遅れたんだ。
何事も恐れれば進化する。
スポーツに政治を持ち込んでいるのは中国だ！",
66,"いつまでも二重国籍でいないで

さっさとアメリカにでも国籍移せよ
彼氏共々不快だわ。",
67,"昼御飯カップヌードルにしようかな。
大坂選手に賛同示すためにも。",
68,"勝てば官軍
負ければ賊軍",
69,また負けだしたら叩かれるよ。国籍は日本だけど日本語もほとんど喋れないし、日本人みたいな態度や日本人らしさ日本人的な感覚は海外で育ってるからほとんどないのは事実だけどね。,
70,何だ、今の彼氏中指立ててゲス野郎・・・・・,
71,素晴らしい！の一言,
72,良かったね。,
73,ばけもの,
74,"スポーツはスポーツ
他は要らない
だからがっかりした
単なる妖怪黒
まだウイリアムすの方がいい
怪獣らしい",
75,"SNSで自分の名前晒して大坂なおみを非難しているアホがそこそこおるけど、過去の投稿を見たら保守的な奴らばかりで笑える(^^)
中にはトランプまで支持してるしょうもない奴もおるで(>_<)",
76,"意味がよー分からん
この人事情をよく理解してんの？
日本で育ったんだろ？
テニスの人で日本人なんだろ？
日本で黒人差別なんかねーしな
意味不明。",
77,"テニス大会なんだから純粋にテニスで競うべきで、テニスに関係ない主義主張は他でやるべきでしょ。フェアじゃないよ。

なおみ「私、決勝まで１枚ずつマスクして抗議するわ、キャピッ！」
なおみ心の声「おいゴルァー！あたいが負けたらどうなっても知らんぜよ？うちの若い衆、血の気が多いけぇのう、暴動起こしても知らねえっぺよ？」
対戦相手「えっ？私、どうしよ？」

あっ、ただの妄想です。",
78,・・goodbye!,
79,"大阪選手の素晴らしい抗議活動は突然起こした事で大会や選手、スポンサー等の関係各所にはかなりの迷惑をかけたと思われる。
今回は全米の優勝という結果で皆を黙らせたし美談に終わったからそれは良かったですが。

一度やってしまったからにはこれからその問題が浮上する度に大阪選手個人に注目やプレッシャーが集まり要らぬ気遣いをしなければならなくなり、本人が心配ですね。
スポンサーとか大会側も、正直この件はどう思っているのか、、、",
