,comment,info
56,"この筆者はなぜネットで「周囲に迷惑をたてるな」と言われてるのか本当に理解できてますか？
大坂が棄権することでテニス連盟は延期をせざるを得なくなり、対戦相手も調整できない事態になった。
これが良くないと言ってるのです。スポーツ選手が世界で共有できる問題を提起しデモするのは一向に構いません（領土問題は別）、しかし相手が否定したとしてもプレーに影響を与えたことは明らかです。",
57,"大阪なおみ好きだわ〜
強い意志と体
正直で熱い心
頑張れナオミ！
パッシングしてる日本人私の周りは０人です。
スポーツ選手だろうがなんだろうが政治は生きてる人間みんなのもの。
誰でも自分の意見を言っていい。",
58,"> 堂本 かおる


的外れすぎる…
この方のツイートを遡って読んだけど
黒人の問題について触れてはいるものの
撃たれた方が性的暴行や家庭内暴力で
誰かを傷つけていたことには一切触れていない。
「黒人」であれば、女性や子供を傷つけても
いいように捉えているのは非常に腹立たしい。",
59,"個人的にはテニスに集中している大坂選手を素直に応援したいので、棄権表明やメッセージ色を強く出されると、正直少し引いてしまいます。
ただ、私の周りでは否定派でせいぜい同じ様なテンション、残りは「彼女の気持ちもわかる」といった感じで、“凄まじい批判、非難”は全く聞きませんが？",
60,"BLM運動は正直日本に住む日本人には理解できないと思うけど
実際も判らないし関係者でもないし結果に影響も受けなければ責任もない

そんなことより日本国内に目を向けるべき",
61,いやいや、むしろ、決勝戦のキャンセルが問題。多過ぎる。メンタルの弱さ。それに道具を大事にしないところ！可愛らしい性格？　ヒモみたいなラッパーと付き合ったりするのも何か履き違えている。　もうとても応援出来ないし、尊敬もできないね。,
62,"主義主張は自由だしこういう声を上げるのは素晴らしい事だと思うけど、まずテニスプレイヤーとして活動をしてくれ
主張を通すために抗議するのはテニスプレイヤーじゃなくて活動家だろ",
63,こういう記事って、「『アスリートは政治を語るな、スポーツだけやってろ』という声に負けず……」みたいなことを必ず、必ず入れるけど、「そういう意味じゃなくて……」って言う説明込みの意見の方が遥かによく見ると思うんだけどなぁ。いつまでそういう「批判する側はこういうところが的外れだ」的なことを言い続けるんだろ。そっちの方がもうすっかり的外れでしょ。分かってて言ってるのかな。,
64,日本人は歴史から見て「国籍」と「人種」の尺度、解釈が同じなんです。筆者の理屈が世界標準だと言いたいでしょうが、それこそ「日本」の歴史を否定する「日本標準」を理解しない論法です。ただし、私はあくまで人種差別を擁護している訳ではありませんので念のため。,
65,"> 同胞が次々と命を落としていく中、「プロだから」「ファンへの迷惑になるから」と声を上げず、社会改革を訴えないアスリートは、では、スポーツ・ファンに一体何を伝えようとしているのか。
>
>　実のところ、今回の一連のスポーツ試合ボイコットは大坂選手が始めたものではない

多くの人々は、大坂選手が社会改革を訴えることを批判したわけではない
そのための手段としてスポーツを人質に取ったことを批判したのだと思います
また、みんなでやれば怖くない、というのは完全に論点を外しているでしょうね",
66,"うーむ左記事だなぁ。

日本人なのに黒人に肩入れするのはおかしいとか、スポーツに政治を持ち込むなとか、そんなに顕著に見られた意見だったか？

むしろあの発砲事件単体における警官の手順が間違っていなかったのでは、というところが焦点じゃなかったか？

単純に、あれを差別と決めつけるのはどうなの？っていう違和感があった。

黒人の肩を持つとか、そんなことは正当な理由あれば自由に主張していいことだよね。",
67,"じゃあサッカーの試合なんかで、旭日旗を持ち込むな、という批判も的外れって事になりますよね。

こういうセンシティブな問題に頭から突っ込むと、踊らされているピエロにしか見えないという事です。これもまぁ若さ故なんでしょうけど。

黒人だから特別差別されてる訳ではない。が特別差別する輩はいる。それはどこへ行ってもそう。白人も黄色人種もそう。そういう論議をスポーツの場に持ち込むのがいいのかどうかってこと。議論するならすればいいが、スポーツの場にそれを持ち込むと確実にファンが減るような気がする。

貧困なのは黒人だけじゃない。白人だって貧困層はある、黄色人種だってある。一方を差別するなと声高に叫べば、皆がそれを言い出して収拾がつかなくなる。それって果たして賢い選択だと言えるのだろうか？

銃社会を批判するのなら、もっとスマートな方法があったような気がする。
それでも銃はアメリカから無くなる事はない。",
68,"「スポーツに政治を持ち込むな」「プロなら仕事を全うしろ」「周囲に迷惑をかけるな」だった。これらは人種差別の深刻さを理解しない者が、社会的に不利な立場にあるマイノリティの主張を和を乱すものと捉え、歯を食いしばって耐えろ、そうすれば乗り越えられると精神論で諭すものだ。

⇒政治とスポーツ(仕事)を切り離して考えろって言ってるだけでしょ。これが、人種差別の深刻さを理解してない者の主張だとなぜ言いきれるの？
大坂なおみは社会的に不利なマイノリティなの？和を乱す？耐えろ？精神論？何言ってるのかさっぱりわからない。
この記事書いた人、主観(被害妄想)込めすぎでしょ。",
69,なにを主張しても宜しいですが、棄権はいぎでしょうか？優勝スピーチにて主張してほしかったよね。,
70,彼女はプロ。テニスが仕事。普通の会社員なら仕事を放棄した時点でクビ。差別問題は差別問題で別で訴えてたらいいと思うけど。わざわざスポーツの場面に持ち込むのは間違ってると思うけどね。,
71,彼女に興味は無かったけれど、コロナで大変な時にBLMデモを日本でもしろって斡旋して、批判されたら「そんな事は言ってない」と直ぐに自分のツイートを消したりした一件で嫌いになりました。,
72,"やっぱり「スポーツに政治を持ち込むな」と思いますね

特に国際的なスポーツでは、人種問題だけではなく国境問題や宗教的対立がある国々も参加します。そのような場で「ｘｘ島はｘｘ国のもの」「私はｘｘ宗派」などと主張しあったら、競技どころではなくなるでしょう。
個々の主張や国の状況などは「さておき」にしないと、オリンピックもままならないでしょう。

スポーツ選手がそういった主張をすること自体は反対しませんが、スポーツの場に持ち込みスポーツを「主張を広告する場として利用する」ことには反対です。",
73,"この記事が的外れ。そもそも日本語もよく話せないのに日本人日本人と祭り上げたのはあなたたちメディアでしょう。
スポーツに政治を持ち込むなは当然だと思うよ。対戦相手も迷惑。生活かけてやっているんだから、フェアに対戦しないと非難されるのは当然。
だれが書いたんだこのお惚け記事は、、",
74,何でも好いが此の事で選手生命を絶つ事は辞めて欲しいね。基本的にスポ－ツの世界では好くある事ですが或る一定の期間は許されるがそれを超えると反感になるから大阪選手も程々にしないと行けないよ。,
75,もちろんスポーツ選手もアイデンティティーを主張する権利はある。でも、私はもう人種差別やその他、世の中のカオティックな状況を忘れるためにスポーツを見るのが好きだったので、その場までも社会背景が反映されすぎるのには正直うんざり。,
76,"警官の制止を振り切って車に乗り込んだら、世界中どこでもヤられる。その時に銃を使うかどうかはその国次第。
それを安直に黒人差別としたところは賛同できない",
77,ボイコットで全試合延期になって誰が得をするのかわからない。いっそ全警察官を招待したほうが効果あるのでは。,
78,"多種多様なアイデンティティが有る人なら
それを選ぶのは本人であり、他人がとやかく
言う事が人種差別そのものだよ。",
79,次の日に翻意したからいいとはいえ大会の運営が差別した訳じゃないのに最初のボイコットするはやりすぎだと思った。それで運営は損害を受けるのだから。,
80,"文春は、全く的外れな事を書くなｗｗ
>当初の棄権表明に対し、日本では凄まじい批判、非難が巻き起こった。
そんな意見ほんの少数派じゃない？？
SNSに書き込まれた極端な意見を、さも日本人の総意のように書き立てて
ミスリードしようとしてるんじゃねーよｗ
マスゴミの極端に偏った報道は、全て疑いの目で見ないといけないと
昨今のメディアを見てるとよく解るなｗ",
81,"なんちゅー記事や。これ大坂をよく知らない人が読んだら信じるだろう。
それにインスタのコメントをよく読んでください。彼女は抗議のため欠場したのではなく、戦う気持ちになれないからと言っている。",
82,批判の多くは、事件が撃たれても仕方ない内容だったにも関わらず警官の発砲イコール差別と脊髄反射したことに対してされているのではなかったか。,
83,"大坂さんの方が今の世界のコミュニティでは責任ある大人の人格と見られる。
いい歳して特に意見ありません、差し障りが怖いから黙ってます、てのは知的能力に欠けるか、余程の腰抜けかと思われる。

日本文化はそれでもいいんだ、てのならそれもアリだろうけど、その場合国際社会で影響力を持つのは諦めた方がいいな",
84,スポンサー、次は契約更新しないほうがいいのでは？この人を支援する事は企業にプラスの印象を与えない。,
85,日本のマスコミっていつも思うんですけどマッチポンプですよね。誰も気にしない様な些細な事を穿り出して、大騒ぎして訳の分からない安いコメンテーターをどっかから見つけてきて、知識のない視聴者を騙して、いつまでも視聴率を稼ぐ。最悪です。,
86,"誰かにとって都合の悪いことは削除され
誰かにとって利用できることは誇張され記事になる。

こんなコントロールされた情報で感情的になっても意味はナイ。",
87,一番批判されたのは以前の、住んでもいない日本でのデモ参加を煽動したこと。コロナが収まってない状況での呼びかけは誰であろうと許されないよ。,
88,"人種問題は政治問題ではありません
正当な人権問題である
この問題を利用する一部の政治家の仕業である",
89,"単純に怪我で準優勝は残念。
次は優勝してほしい。
主義主張はすきにすればよい。テニスがみたいだけ",
90,試合会場でのやり方はプロとして非常にナンセンス。スポンサーの日清も認めているのでしょうか？日本人なら情けないです。,
91,この人、どうしてアメリカ国籍を選択しなかったのだろう。日本選手として、と報じられても、実感がない。,
92,「スポーツに政治を持ち込むな」　これは的外れな批判にはならないと思うが。,
93,自分も主張してるのだから、その主張に対して何か主張されるのは普通ですよね。,
94,"ニューヨーク在住で、ブラックカルチャーを専門の１つとされている方の記事。差別の現実を直に知るだけに、説得力がある内容だ。
差別に対して声を上げる人をバッシングするのは、差別そのものに加担しているに等しい。
そして政治的な立場が異なるからといって、個人をよってたかって叩くのは、まともな人間のやることではない。そんな者たちの思想が正しいわけがない。",
95,"日本人は変化を恐れるし
自分の意見を語る人が嫌いな人種

何も言わないことだって
意見を表明してることになるのに
目立ちさえしていなければ漠然と許してる",
96,"別に周囲の人は誰も批判してないし気にもしていない
コロナが収束しない中、デモを扇動してたのは批判されてた",
97,"がんばれ、ナオミ！
自分が正しいと思う行動をして下さい。
テニスも応援してるけど、それ以上のナオミの活動も応援しています。",
98,たしかにツッコミたい部分は多々あるけど、それを問題だって考えること自体が人種差別意識なんじゃないの？,
99,"一人の人間なら、まず法を守る事と銃の規制を社会に訴えるべきじゃないのか？
警察に追われている時点でアウトでしょ。",
100,"差別問題に無関心であることこそ真の無差別なのさ
寝よう寝ようは寝れないように、差別するなするなは差別の元

発信そのものはどっちでもいいけど、殊更差別を強調する連中は
日本は特亜で見飽きてるのよ　その意味でもお近づきになりたくないね",
