,comment,info
13,口の悪い大臣を擁護するわけではないが、一つの発言で差別を決められるほど単純なものではないよ。確かに単一民族と思っている人は日本には多いと思う、だけどその人たちが差別的な人かといえばそうでもない。優しくだれとでも人とつきあい、国際色豊かな人もいる。悪意はなく、ただ割合的に多いだろうということで大雑把に答えている人もいるだろう。人種的にそれ以外は日本人とは認めない！と思っている人なんてほとんどいないんじゃないかな。逆に、リベラル？という人でも差別的な人もいる。多民族だと思っていても差別する人もいる。人の本音は意外とわからないよ。,
14,日本はダメな国で、イギリスは理想の素晴らしいだって言いたいのね。そうかな～？？それぞれの国に、いい面もあれば悪い面もある。総合的には、日本はいい国だと思うよ。,
15,"イギリスは白人社会で奴隷制の張本人だけど、日本は関係ない。
むしろ今のアメリカ見たらアジアン全体が黒人からの暴力差別にさらされてる被害者の立場ですよ。
それにリベラルは白人至上主義者に対抗するあまり黒人至上主義者化してる。黒人を優遇する為にアジアンに不公平な大学受験させたり、アジアンが黒人からの差別に声をあげると「黒人が血を流してる時に他の差別の話をするのは黒人差別」とか言ってアジアンの声を封殺しやがった。

黒人やリベラルから差別を受けるアジアンからしたら、白人至上主義者の方がリベラルより公平だったりするからね。",
16,財務大臣のアタマが古いのは誰にとっても明らか。それをもって「日本」とする記事が偏っているだけだと思います。しかし、世の中には敢えて偏った記事を書いて、とにかく日本を非難したくてしょうがない勢力が実際にいるんですよね…。,
17,はあ？イギリスのロンドンは49.5%がもはや移民で、生まれてくる子供の氏名、一位はムハンマドですよ？ムハンマドって、何処の名前でしたっけ？いい加減にしてください。,
18,イギリスの移民たちがイギリス政府や社会が立派なんて全然思っていないよ。　日本と比べて何かいいなんてことはなく、この記事を書いた人の妄想です。,
19,"＞日本は単一民族」
個人的にこの言葉は差別的かなぁと思ってしまう。
日本はもともと全体主義思想が強く、何か大きな問題が起こったとしても、互いが忖度しあい、我慢することができる。
欧米では、こういう主義を時代遅れだと吹聴していたが、東北大地震や、コロナの対応みても世界各国からは賞賛されている。コロナに関しては都市封鎖してもないのにデータ見れば一目瞭然だ。
多民族国家は文化、言語、人種、それに過去の歴史が重なれば、対立が起こるのは当然だ。
昔の白人による暴挙が、今になってしわ寄せがくるっというのも皮肉なものだ。",
20,谷口真梨子出羽守さんよ、もう少し日本とイギリスの歴史を勉強した方が良いですよ。,
21,"ここが書く記事っていつも極端なんですよね…
二元論でしか物事を考えてないし、片方を絶対悪の極悪非道として書く。
BLMの記事で気が付いた。",
22,"大英帝国と大日本帝国を同一視しないで欲しい
イギリスにも失礼だが、それ以上にイギリスの植民地と朝鮮半島を一緒にするのも失礼です",
23,"移民を同化するのは難しいと思う
移民で衰退した国あるからな歴史的に",
24,日本の入管は、自分たちは誇り高い大英帝国の真似をしてるだけだと悦に入っているのだろうか？大貴族の召使が主人以上に貴族主義的になるように？,
25,イギリスと言っておるが「イングランド」の事を言ってるのか？,
26,反日レイシストの稚拙な駄文。,
27,"＞財務大臣

もうすぐ80歳の一老人のつぶやきは、そっとしておいてあげて。",
28,"この財務大臣氏は同時に、故・野中広務氏に対して差別発言をした前歴もある。
同じ人間が「日本は単一民族」と語る一方で、その「同胞」に対して平然と差別を行う、この一見矛盾する言動をどう考えたらよいのだろうか。
別にこの財務大臣氏が特殊なわけではなく、生活保護バッシングが止まないことをみても、日本国民の多くが「同胞」に対して優しくなく差別主義的であることは明らかだろう。
日本社会には、アメリカやイギリスとはまた違った面での差別問題が存在することは間違いない。",
29,"あのきれいごとしか言わないメルケルですら
「多文化主義は失敗した」と言っちゃったわけで
多文化共生などというものは所詮絵空事に過ぎない

2017年にはオランダのルッテ首相も
「この国に馴染まないなら出ていけ」との広告を
あらゆる媒体に掲載し多様性を完全に否定した

一国一文化、一国一言語、一国一民族、一国一宗教
これでなければ、大多数が同じ価値観を共有できなければ
国はまとまらない

EUの世論調査でもEUの問題は「移民」だとの回答が
圧倒的に多く、選挙を見ても移民排斥を訴える政党が
軒並み党勢を拡大させている

それほど外国人、移民は欧州にとって邪魔な存在
迷惑な存在だということ

歴史を振り返れば、かつての西ローマ帝国や漢民族
先住民などの社会が、外国人の進出によって
あっという間に崩壊しているのが現実

日本は欧州の現状や歴史に学び
しっかりと外国人を社会から減らしていくべきだろう",
30,"麻生さんと菅さんは不仲?
菅さんがこの話聞いたら絶対怒るよ
東京出身なのに鈴木直道知事と仲が良い菅さんは
本来なら春先にオープンする予定の
北海道のアイヌ文化施設
ウホポイに造詣が深いから
大部前ウポポイが有る白老町の隣
登別婦人会制作の
アイヌ模様のトゲの有る植物を刺繍で模したマスクをしていて話題に成った
北海道は麻生さん出身の九州から見たら遠いし卑弥呼様の居術地２大候補地は
北九州か畿内
どちらにしても日本人の歴史が長い
北海道の日本人の歴史は150年
でも縄文文化はちゃんと残っている
青森の三内丸山遺跡とほぼ同じ形の家や
土器や土偶が残る
今の様な情報も無くアイヌは北東北人と行き来していた
残念ながら弥生時代は無いが
アイヌだって米ならインディアンの様な先住民族
去年ラグビーの豪選手が試合前
先住民族の踊りをした様に
日本の国に住んでいたアイヌを
認知すべき
国会議員なら余計",
31,近年日本人以外の外国人も日本で増えているが、それでも日本の人口の大半の殆どの95%から99%近くがらモンゴロイドの血を引く大和民族の流れの日本人を占めていると言われているから、日本は基本的にほぼ単一民族なのは間違いないだろう。,
32,一つの例で恐縮だが、飲み友達の黒人は、日本ほど黒人が差別されない国は無いと語っていた。奥さんが妊娠した時、何度も席を譲ってもらったと泣いて感謝していた。,
33,"大げさな題名と違いイギリスの状況は実に詳しく書かれているのに麻生さんの件については実にチープ
まるで麻生さんをdisる記事を依頼受けたような締めには違和感ありあり
日本人のほとんどは日本は単一民族と思っているし大半の人は在日韓国人に差別意識はほとんどない
逆にこういう煽り記事を書くからおかしな嫌韓を生んでいる現実を考えたほうがいい",
34,前科者のフロイド氏の氏で反省するイギリス人が本当にいるかは知らないけど、スウェーデンって素晴らしい国でしたっけ？マスコミが褒める国にロクな国や集団はいないのは確かだろう,
35,単一民族ならナゼ肌の色が違う人がいるのですか？それを誇らしく思っているなら違うと思う。,
36,"基本的に日本は単一民族ですね。
いろんな人種が入ってきてますけど。",
37,"未だしぶとく生き残ってるこの手のライター、
つか虫みたいに涌いてくるのか",
