,comment,info
22,"これまでの数々の浅薄な言動をしてきた大坂選手が、こういうことをしてもなあと称賛より軽蔑に近い感情を持ってしまった。

黒人差別に対する反対パフォーマンスは、その行動そのものより、むしろ誰がそれをやったかが注目される。

これまでの大坂選手の人となり、というやつがネガティブで、そういう人物がこういった類いのパフォーマンスやっても、なんだかなあって違和感しかないし、それと同時に嫌悪感を持ってしまうよ。",
23,"民主党がBLMを利用して、反トランプの象徴にしている以上、BLMは完全に政治問題になっている。

したがって「スポーツに政治を持ち込むべきではない」という主張は正しいと思う。悪いのは利用した民主党だけどね。",
24,"Black Lives Matterでなく、Human Lives Matterではないか、その方が世界中の人に受け入れられると思う。人類の歴史は、ある意味で差別と迫害の歴史であり、ほとんど世界のすべての国々が何らかの形で経験し、今まだ経験しているのではないだろうか。黒人だけの問題ではなく、すべての人間としての在り方を問う運動になって欲しい。黒人が他の人種を差別・迫害する局面が全くないと言えるかな？奴隷制度という厳然たる負の歴史的事実があるが、現在において黒人だけを""特別扱い""にするのは、また、別の差別・迫害を生むのでは？ただ、アメリカの文化と国風が、子どもの頃抱いた""イメージ”とは、少しづつ違うものになりつつある。",
25,"主義主張は分かるけど、それを発信するのはコートの上じゃないと思う。
仕事と無関係な個人的な思想を仕事中に仕事場に持ち込めば会社や同僚はどう思うかな？って考えられない程、大坂なおみは精神的に未熟なのかもしれない。
逆に敢えて自分の立場を利用しているのであれば、責任を伴う立場にいる事を彼女自身もっと理解すべきだと思う。
これは日本人的な考え方かもしれないけど・・・。",
26,"本当にがっかりですね。
スポーツと政治を分けるってのは今まで皆で守ってきたのに。
こういう行為が許されると、実はアスリート自身が大変になる。
政治に触れない選手は「なぜ声を上げないのだ？」と叩かれることになるだろう。そして政治的な主張というのはどんな選択をしても必ず敵を作ることになる。",
27,"アメリカはスポーツ選手の社会的地位が日本とは全く違う。
あと、彼女の場合はラッパーの交際相手の影響、大きいと思う。もともと意識高かったが、さらに色んな思想めいたことを吹き込まれているだろう。",
28,"この行動を称賛するのは個人の自由だから、どうこう言う気は無いが・・・。

>「オオサカの勇気と信念とともに立ち上がるテニスプレーヤーがもっと必要だ」

この反応は違うだろって思う。
こういう他者に強要する姿勢がBLM運動がダメだと思う理由だ。",
29,試合をボイコットされた相手選手の事も考えて欲しい。この試合にメンタルや体調を整えてきたんだし、お金の問題もある。人権と騒ぐなら身近な人達の人権も考えてあげて欲しい。,
30,"〉「BLACK LIVES MATTER（黒人の命も大切だ）」

これは意図的誤訳だと思うけど、BLMは「黒人の命が大切だ」だよね。
ALL LIVES MATTER だと思うけどね。

〉名前はブレオナ・テイラーさん。3月にケンタッキー州の自宅で寝ていたところ、麻薬捜査の一環で踏み込んで来た警官に射殺されたという黒人女性だ。

もう少し説明しないといけない。麻薬の受け取り先がテイラーさんの住所と認識されていて、無断で踏み込める令状を警察は得ていた。それで侵入したところ、不審に思ったテイラーさんの彼氏が発砲し警官を負傷させた。警察は家の中に20発以上撃ち込み、8発がテイラーさんに命中し死に至らしめた。

警察に落ち度があるかどうかは微妙なところで、ましてや黒人差別が原因だったかどうかはわからない。",
31,"韓国人サッカー選手が、
「独島はわれらの地」というプラカードを掲げて問題になっていたけど、
スポーツ選手が政治活動して良いのなら韓国の例もOKになるだろうし、
反日運動もOKになりかねない。
個人的には政治的活動を試合に持ち込むのは良くないと思う。",
32,"個人的には賛成なんやけど、 これ ドツボに
はまるよ。

政治的意見は大事やし 、尊重したい。

でも 大坂なおみは活動家ではない。

プロテニスプレーヤーである。

政治的な対立のハリケーンに巻き込まれつつも、しのぎを削るプロテニスの世界で黙々と練習をして
活躍し続けれるか。 。

茨の道には違いない",
33,テニス協会にも権利があり、棄権するとか１日大会休むとなると他の人に迷惑がかかる。自分の事ばかり考えて抗議すると差別する人と同類になる。,
34,"何かモヤモヤした意見になっちゃうけど
サッカーなんかだとこういう事は禁止になっていて
確かイエローカードが出ると思ったけど、東日本大震災の時の
ウッチ―のメッセージみたいなのはOKだよね。
試合会場に入ったら禁止にすればいいのかな。。。
「竹島は○○の領土」なんてのもあったし、
基本的に他国に対しては駄目だよね。
自分の国に対して試合会場以外で抗議する分にはいいのかなと。",
35,"？？？
「アスリートは政治的に関わるな、ただ楽しませればよいという意見が大嫌い。」？
言われたのは
「スポーツに政治を持ち込むな」
だろ。
五輪憲章でも禁止されている事で、スポーツの政治的中立性を保つ為、スポーツの場を政治的な宣伝の場にしない為に必要な措置だ。
馬鹿じゃないの？",
36,"人権について発言する事はありだと思いますが、
あまり何回もその事だけを発言するのはウンザリします。
スポーツ選手はやはり身体で体現してくれるほうが発信力の重みが
でると思います。",
37,"スポーツ選手が政治問題に口を出すな、というつもりはない。人にはそれぞれ自分の考えを表明する権利はあるから。
ただ、スポーツ選手はスポーツが本業。その本業をおろそかにしてまで政治的な活動は行わないでほしいと願います。それだけ。",
38,"スポーツ選手はボイコットとか棄権とかではなく、優勝する事で黒人だって変わらないんだという見せ方の方が気持ちいい。
大坂選手だけじゃなくてね。

会社で働いている一般人とは違うんです。その立場にある人間が見せるべき行動というものがあります。
フェアプレイが尊ばれるのは理由があります。トッププレーヤーがラケットやバットを折ったり、暴言を吐いたりする行為は多くの人へ影響を与えます。
そういう意味でも、一般人とは違う立場である認識を忘れないでもらいたい。
イチローが素晴らしいと言われるのは、その立ち振る舞いがあるから。
デイビッド・ベッカムも、ワールドカップで愚行を行いものすごいバッシングを浴びました。その後、改心してからの立ち振る舞いは評価を180度変えました。
でもタトゥーは英国内でも賛否両論です（笑）",
39,SNSなどでは主張は自由に力強くしてもいいと思います。しかし、プレーにそれを持ち込んだら、悲しむ人、戸惑う人、傷つく人も居るのではないでしょうか？例えば、反対の意見の方と対戦した時に、その対戦は本人たちの意思の如何によらず、政治主張同士と無関係と言えなくなってしまうのではないでしょうか？そういった悲しい結果にもつながってしまうことだということをアスリートの方々にはよく考えて行動していただきたいです。,
40,抗議行為自体は理解できるが、本人のイメージのために、あまりやりすぎない方がよいのでは。,
41,どこかの国のように、試合相手に政治的な問題を持ち込んだり、抗議（という名の侮辱）したりするのは勘弁してほしいけど、そうでない限りはいいのでは？と思います。,
42,政治的な意見を言いたければ他の場所でやるべき。影響力を使って一方的な意見を言うのは間違っている。主張すべきところは相手の意見のも聞いて反論できる場所で。,
43,テニスと関係ないところでやればいいと思う。大会前後でコメントやメッセージを出す方が的確につたわるのでは。有名人なのでそういう場をつくれる人だと思うけど。,
44,"ルールに抵触しないならＯＫ。
こうやって話題になっているだけで成功だと思う。

賛否両方あるなんて、本人は最初から分かってるでしょう。
応援したい人はすればいいし、したくない人はしなければいい。
理解して欲しいな、ぐらいの気持ちはもちろんあるだろうけど。
無関心が最も嫌だろうね。",
45,そもそも人種差別に反対することがなぜ政治的なのか、基本的人権の問題は政治には関係ない。彼女がそれを主張するのは当然の権利である。,
46,"これ何も指導やペナルティ無いって事は、今後はこういった活動や訴えを試合に持ち込んでもＯＫって事ですよね？ｗ
チベット、ウイグルの主張や、台湾とかもどんどん主張していいんですねー",
47,スポーツに政治は持ち込んではいけない。ましてや人種差別なんてもってのほか。抗議するのはいいが、抗議の仕方というのがある。抗議してるのにこういう大会でプレーしてるのはどうなの？身の危険を訴えてるのに普通にプレーしているというのはなんか違う。,
48,"米国に住んでいて、思考言語も英語なんだから、どこから見ても米国席が相応しかった。
日本企業のCM と　オリンピック枠狙いで日本国籍にしただけだ。
わきまえて大人しくしていればいいいのに、馬脚を表したな",
49,"ちょっとこの人、なんだかどんどん面倒くさい人になっていってるねぇ…(苦笑)
若いからネットに飲み込まれちゃってるって感じ。

てかね、日本のメディアは正に日本らしく何も分かってないみたいだけど、
> 「BLACK LIVES MATTER（黒人の命も大切だ）」

間違いだから(笑)
黒人の命、は！！！！！、大切、なんですよ。アメリカの現地でのニュアンスは。も、なんていうとマジで袋叩きですからね、お気をつけを。",
50,スポーツに政治は持ち込まないでほしい。全てのスポーツ選手がいちいち試合の度に各々の自分の政治的主張を始めたらうんざりだよ。そういう場所じゃないでしょ。,
51,"「いじめられる側にも問題がある」が完全に真だとは思わないが、一部許容せざるを得ない場合もある。
差別される側に問題がある、についても、そうなっていいのだろうかね？",
52,皆さんもっと世界の人権問題について勉強するべきだと思います！知らないから彼女の気持ちがわからないだけ、の意見がたくさんみられるのは、ただただ残念。,
53,抗議の内容や賛否はいったん置いておくとして、大坂さんこのところテニスに集中できていないね。いちファンとしてはそこが心配で残念。,
54,自分と同じ価値観や考え方でない人をいっさい認めず、批判ばかり、嫌悪感ばかりというのはいかがなものかと思います。,
55,"勝手にコートに持ち込むなという意見があるが
会場の客席自体に大きく「BLACK LIVES MATTER」が掲げられています。
全米テニス協会も取り組んでいる意思。",
56,"撃たれた側にも問題あるでしょ。

警官の静止を無視したわけだし

日本にいるからわからないんだよ。アメリカに一度でも住んでみればわかるよ。

銃社会の怖さは・・・",
57,単純にテニスの試合と考えると、相手の選手に失礼過ぎる。土居選手に勝って欲しかった。,
58,戦うんだったら暴動に参加してはいかがでしょうか？テニスを通じてアピールするのは利用してるとしか思えん！,
59,なんかこの問題はモヤモヤさせられる。警官が悪いだけみたいに言われるがすべての事件の背景をしっかりと報道してほしい。,
60,"以下の発言、結構好き。
頑張って欲しい。

アスリートは政治に関わるべきでない、人々を楽しませていればよいと誰かが言うのを私は聞きたくない。
第1に、これは人権の問題だ。
第2に、私よりもあなたの方が発言する権利があるという理由は？
その論理でいくと、もしイケアで働いていたら、（イケアで販売するソファの）『GRÖNLID』（グローンリード）のことしか語ってはいけないの？」。7月初め、彼女は米誌「エスクァイヤ」に、人種差別への抗議運動「ブラック・ライブズ・マター（黒人の命は大切）」を支持するエッセイを発表。その中で警察予算の削減を支持する考えも示した。",
61,"別にアスリートや芸能人が政治的発言をしてもいいと思う。
特に大坂さんは一貫して人種差別問題に対してだし、「ボイコットはやりすぎでは」と思わないでもないけど抗議は違和感が無い。
敢えて言うなら、今回のアメリカの白人警官による黒人射殺事件は「銃社会問題」なんじゃないかな、と個人的には思うけど。


でも、中には「半ばファッションでやっているでしょ？」と思う発言もある。
最近で一番納得いかない芸能人の政治的発言は、先日日本で起きた「#◯◯に反対します」。
詳細分かって反対した人は一体何人いるんだろう(汗)
あと、サッカー界の「人種差別問題」。
人種差別反対とか言っておきながら、けっこう差別的なことやらかしているように見える。
こうなると違和感満載で、「は？」と思ってしまう。",
62,"大坂「この大会、私は７種類のマスクを用意している」

毎試合やる気なのか？
さすがにスポーツの場でやり過ぎに感じる",
63,あくまで個人の意見ですがスポーツに「政治や思想」を持ち込む人は応援する気になれないです。,
64,"アスリートだろうが、しかるべき場で活動するならいいんだろうけど、大会とかを利用するのは迷惑。

誤審とかが起きても人権問題と絡めてきそうで、集中できなくなる。",
65,"抗議するのは自由
でもスポーツの試合の時にするのは違うし、興醒めです
全く見る気が無くなる",
66,厄介な倶論棒、傲慢な倶論棒になりましたね。奢りですか?もう応援しません。,
67,米国ではインディアンが殺戮されてきた事とかこの方知ってるのかな？,
68,日本代表だし、日本人とのハーフだし、ちょっとのっかりすぎ。恋人に感化されてる。大金をくれてるスポンサーが喜んでるとでも思ってるの？,
69,"肥し違いな話であって競技する場所に
持ち込むべきではない。
だったらプライベートの時に抗議運動などに
参加するのが筋じゃないかな？",
70,"最近はワガママで自己中な印象しか無い。
最近は正直言って対戦相手に勝って欲しいと思ってきた。",
71,"棄権、やっぱり出場、又々怪我で棄権！
と思ったら、直ぐ別の大会に出場？
何これ？
直ぐに、ふて腐るし、応援はもう辞めた！",
72,"3月の事件を蒸し返すのは
何か特別な意図があるのでしょうか？",
73,"この問題は、我々にはわからないくらい根っこの深いものなんだろうな。
それを理解しないうちは、大坂なおみのこの行動についていい悪いを言うのは失礼かもしれない。",
74,"この大坂選手のアクションに「ボイコットはやり過ぎ。」はお門違い。自分達、黄色人種の問題でもある。あくまでマイノリティーなのよ日本人は。欧米では未だのけ者扱いされる場合もある。
主催者とNIKEは進んでいて、沈黙するアスリートにはスポンサーとしてついてくれない。",
75,"そんなことしながらプレーに集中できるん？
できるんならいいけど。まずテニスをちゃんとやってね",
76,"この問題を除いても
めんどくさい
感じが最近はしますね",
77,"抗議はいいと思うが…という意見は
認めたフリして認めてない
寛容なフリをして全く寛容でも理解があるわけでもない",
78,勝つことで発言するのは全く悪いことじゃない。がんばれ！,
79,土居さんに勝って欲しかったって言っても何か言われそう,
80,正直、ラッパーの影響でしょう。,
81,"なんでテニスコートで！
相手の選手も巻き込まれて、いい迷惑でしょうに。
どーしてもやりたいなら、別の場所、別の方法で、
しかも、棄権とか、マスクとかじゃなく、言葉で、きちんと、やりなよ。
って思う。",
82,人種差別問題って政治なの？そう考えてる人は、規制されないとこの問題を受け止めて行動出来ないんだろうな。モラルの問題なのにね。,
83,そんな難しい話ではなくてただ単に、この人が嫌われてるだけです,
84,"俺的にはアウト。
プライベートで活動するのは個人の自由。
しかし、試合会場には持ち込むな。",
85,"スポーツに政治を持ち込むな？
何を言っている。
オリンピックなんざ、政治利用そのものだろうが。
訳の分からない解釈をするんじゃない。
大坂選手を全面的に支持する。",
86,SNSやインタビューでは好きにすればいいが、試合でやるんじゃねえよ。,
87,"あほくさ……
人種差別が政治問題か？",
88,もうやりたい放題だな。批判は全て差別で封殺出来るからな。それこそ差別では。,
89,"US Openって日本で開催されてるんでしたっけ？だったら日本人感覚(コートの外でやってくれとか)で批判しても良いですがね〜。
NBAやMLBなんかは普通にコート・球場内で選手が抗議を行ってるのがアメリカです。
対戦相手や主催者・スポンサーが迷惑？それって本当？単なる浅はかな日本人としての推測でしかないよ",
90,自分の影響力を自覚するした上で為される行動はやはりどこかで不純な感じがします。,
91,"試合を棄権するのは、スポンサー契約、大会運営に対する損害、チケットを買って楽しみにしているファンへの裏切り…

プロとしての責任も自覚も足りない非常な不遜な行いだった。

個人としたならば、同じ人種の境遇への心情は察する。義務と責任に反しない限り非難をすべきところではない。

なお、混同してヘイトに利用するマスコミに騙されてはいけない。",
92,競技に持ち込むべきではない。競技外なら勝手にどうぞ、である。,
93,"スポーツに政治を持ち込むな

常識無さすぎ",
94,"重要なのかもしれんけど試合にまでいちいち持ち込むなって
対戦相手にも失礼やろ",
95,あまり度が過ぎるとグレタさんみたいにそのうち世界中から失笑されてしまうよ。ほどほどにしないと。。,
96,"オフコートでやれと言う声もあるけど、彼女の表現の場はコート上と言うことだろう。
私は尊重する。",
97,"テニスコートに政治を持ち込まないで欲しい
どうも好きになれないな",
98,何を発信するかなんて、本人の自由であり、他人が制限するものではない。,
99,"彼女は政治的なことなど主張してない。
「人権」を訴えただけ
「差別」に抗議しただけ
正しいことを言っただけ",
100,次負けてマスクも終わり,
101,日本人の感覚とは違うな。,
102,人種差別批判もいいけど銃社会アメリカも批判してください。,
103,"黒人への差別があることは事実。

でも、
黒人の犯罪者に、罪のない警察官や他人種の人が急に撃たれて命を落としているのも事実だし、
暴徒と化して略奪している黒人が多いのも事実。

なのに、黒人だけが命を落としていると
デモしているのに違和感を感じるし、
それをそのままプロスポーツに持ちこむことは私的には好きではない。",
104,"日本人が、年間に何十人も、普通に、あたりまえのように、殺されていて、相手はたいした罪にならなかったら・・・、自分も殺されるかもしれないって言う、身の危険を感じて、怖いし、やめてくれ！ってあなただって思うでしょ！
日本人に置き換えて考えてみてください。
「日本人を殺さないで！！」って叫んで抗議すると思います。

大阪はボイコットして抗議するより、大会に出て、メディアに抗議のマスクやシャツを映したほうが効果があると思ったのかも知れませんね。",
105,"彼女はアメリカでも、日本でも差別的な扱いを受けた経験があるからの行動ですよね。
理不尽な人生を送ってきていたからの発言だと思います。

白人警察官の黒人に対する行動が行き過ぎているのも事実。
先ほど雪が降る中で死亡した黒人の映像を見ましたが、本当に酷い映像でした。


賛否両論。それは構いませんが、なぜ彼女が訴えているのか背景を知るべきです。",
106,"何が気持ち悪いって、NHKニュースでこのアピールを持ち上げて、過去のオリンピックで黒人選手が表彰台で人種問題をアピールしたら順位を取り消されたことを問題視した事と、これからのオリンピックは人種問題を伝えることが大切ではないでしょうか？と締めくくった点。一方的にやられている人種も見方を変えれば加害者では？
スポーツで政治及び人種問題等をアピールする選手にはなんらかのペナルティをと考える自分はおかしいのだろうか？",
107,黒人の命も大事、いや、白人、黄色人ほか人間そのものが大事、黒人が特化し今更ながら、なぜアメリカで問題になっているのかなあ・・多分黒人の占める人数が多いアメリカならではのこと。良からぬ人間がたまたま黒人であったとして、白人に限らなず、黒人とか、アジア系であっても、アメリカの警察官の殉職率は、日本では考えられないほどだ。だから「自分の命も大事」と、警察官も過剰に反応するのも、少しわかる。,
108,"人種差別が政治的な問題であろうか？
私はそうでは決して無いと思う。
我々島国日本人には根本的に理解出来ない長く深い闇が延々と続いてきている人類全体の問題だと思う。
白人至上主義者達の傲慢さは何なんでしょうか？
我々アジアの黄色人種もいざとなれば、差別的な偏見が欧米人達から出て来る。
新型コロナ問題の時もそう、日本人を見れば国へ帰れコールがあったと聞く。",
109,"大阪さんの母親は日本人だけどアジア系の人が新型コロナで差別を
受けて時に抗議のメッセージを出したのかな？",
110,大坂さんはもう少し今回の事件について事実関係を調べた上で自分の態度を決めた方が良い。映像や報道を見る限りどう見ても殺された黒人男性側に非があるように思える。警察官の制止を振り切って車の中から何かを取り出そうとしている。仮にそれが刃物や銃だったとしたらその場に居た警察官だけじゃなくその男の暴力行為を警察に通報した人も殺されるかもしれない。大坂さんが擁護する価値があるとは思えない。,
111,"影響力があるからこそ同じ黒人として社会問題となっている命の重さを抗議してるんだろ
警官に殺される日常がない日本人には分からないことだろうが
影響力がある前提として波紋を投げかけたいのだろう。
何せ口だけ大統領が発砲した者を擁護するようじゃね

試合棄権も大阪だけじゃない。
行動での抗議
当然、相手や相手チームにだって事前に伝えているはず。
ただフケるのとは違うだろ。

アスリートだからとかの前に1人の人間としてただ生きる権利を主張している。
SNSで無責任に自分勝手な憶測で他人を陥れてるやつらの方が物事考えてない。
影響力なんて今どきそこらの一般人たちが徒党組んで陥れてる。

今、出来ることをしてる
何もしない日本人よりはちゃんと意志を持ってると言える。
ま、有名人だからアンチもいるんだろうがな
そうゆうのはただ文句言いたいだけだろうし
眼中にないだろうなw",
112,"一応日本人だろ？
日本人の総意と思われかねない。
軽はずみだよね。
国代表して出ているんだろ？
なんだか凄い違和感。
しかも出場辞退からまた出場。
やっていることに信念も思いも感じない。",
113,"今回は例えば白人であっても警察は撃っただろう。制止を無視し、車内に入り手を伸ばした。
大坂なおみは、黒人ならどんな場合でも撃つなと言ってるのと同じ。
自分達さえ良ければ良いという最悪な行動です。",
114,"素晴らしい黒人もいるし、
どうしようもない黒人もいる。
素晴らしい白人いるし、
どうしようもない白人もいる。

それだけ。",
115,黒人ではなく、日本人が虫けらのようぬ殺されてたら、何らかの方法で自分だって主張するだろう。大坂選手もそれと同じことをやったまで。やっても良いと思う。それでも棄権は違う気がする。棄権と言ってたわけじゃないみたいだけど。,
116,日本代表ではあるけど、やはり日本人の考え方ではない。アメリカ人の友人からしたら、大坂なおみが日本人ということにすごい違和感を感じるみたい。,
117,正直失望。スポーツ選手として、小さい子供たちに夢や希望を与える存在であって欲しいけど、特定の思想に支配された人間は好きじゃない。神聖なコートの上じゃなくて、プライベートでストリート行進に参加すれば？,
118,"スポーツに政治や主義主張を持ち込む事に対し
ずっも嫌悪感を抱いてきたが、その理由が判った。

対戦相手、すごいやり辛いよねこれ。
大会側も神経使わないと、もし黒人相手に
誤審でもしたら必要以上に非難されるから
腫れ物に触るような扱いになる

フェアプレイを求められるスポーツの舞台で
マイノリティの盾を振り回して戦う行為、
彼らが敵視する白人が白人特権を振りかざして
事を有利に運んでいるという主張と何が違う？
よくもまあ相手を非難できるものです。",
119,"民主党寄りの全米テニス協会がテニスを大統領選に利用するため、本来は禁じられている選手の政治アピールを大会直前に認めたことがそもそもの元凶。

BLMは人種差別を隠れ蓑にした反トランプ運動であり、ANTIFAという暴徒を民主党の大スポンサーであるジョージ・ソロスが指揮しているのは有名な話。

大坂なおみの行動はテニスを利用して偏った政治的メッセージを拡散し、暴徒を正当化する恥ずべき行為でありテニスへの冒涜である。",
120,Twitterで流れてくるネトウヨのコメントを読む度に、ああネトウヨとはこういう人たちなんだよなと改めて実感。おそらく大坂選手本人にも執拗に中傷してるはずだから、いい加減、日本人に呆れて近いうちに国籍をアメリカに変えるんじゃないかと思う,
121,BLMに同調しない座っている白人女性を集団で取り囲み叫んで攻撃している動画を見たので嫌悪感を感じてます。TPOわきまえてやる分には異論は無いがスポーツに持ち込まないでほしい。,
122,"貴女の本業は何ですか？
貴女の国籍は何処ですか？

楽しませた上での発言なら、日本人は納得しますが、
主張だけ先走るのは、日本では通用しない
米国ではそうなのかね？

都合良いところだけ使うのは、ずるいんじゃね？
日本人ということで、日本企業のスポンサー
文化は米国ってな

「アスリートは政治的に関わるな、ただ楽しませればよいという意見が大嫌い。」",
123,"放火、略奪、不法侵入、暴力による脅威
これらを受けた（人種に関係なく）人達に向けたメッセージを出しているのは誰か？
大坂なおみではない。",
124,"主張は良いですが、試合の外でやってほしい

白人が対戦相手だったらどうするのか

ここで白人が買ってしまったら完全に悪者です
ネットでも叩かれまくります

こんな状況で集中して試合できるのか
同じアスリートなら適切に判断してもらいたいです",
