,comment,info
33,全て自分が招いた結果。,
34,講演、コメンテーターの仕事には肯定も否定もされるのが当たり前。嫌ならやめろ〜。。。誰もあなたの意見なんて聞いちゃいない(苦笑),
35,そのボティランゲージは自分を守りたいときに出るものなはずだけど？,
36,悪口は気にしないんじゃなかったっけ？,
37,ネタがないもんだから、根掘り葉掘りなんでも記事にするなあ。,
38,"メ－ガンさん 首が長くなったような
気がしますが・・・",
39,"前職女優だし、
カメラ回っている時だからね。",
40,"ヘンリーが喋ってる時は最初は笑顔だけど途中から睨み始めて、呆れた顔してカメラ目線で困った顔してましたね。
たぶんカメラ無いところだとばかにしながら生きてるんだろうか",
41,"苦悩？
金の心配でしょ。楽して儲けたいだけ。",
42,"高さまで上げるといったボディランゲージが見られ、それは「苦悩」」じゃなくてそのボデイランゲージは高慢の間違いだろう。いい風に見られたいという傲慢な欲求の現れ。本当に賢い人は肩から上に手を持って話をすることはしない。それはマナー違反。
「さらにはSNSユーザーを麻薬中毒者に重ね合わせる」経験者は語る。自分もそうだから。今に薬で逮捕されるそうなるとイメージ違いだのと契約会社から言われ仕事は間違いなく激減で違約金が発生して貧乏人に真っ逆さま。
BLM発言も本当に心底からそれに取り組んで活動している黒人にタダ乗りしただけでどの発言もまともなものは何一つない。Mを消したいのは
王室だけじゃなくトランプとこのBLMを利用された黒人達など多くが消したいと思っている。
消された時は誰が消したのか解らなくて消す側にとってはむしろ好都合かも",
43,"「苦悩」といっても、自分が批難を浴びているテーマに対し「やましい言い訳」を言っている場面で、ハラハラドギマギして落ち着かなくなるんでしょ。マバタキが多くオーバーアクションなのは「嘘を言っている時」と言われています。専門家もしっかりしてよ。

動画でもよく見られるけど、ヘンリーがメーガンの書いたスピーチ原稿で、英連邦へのヘイト発言やSNS批判などの炎上発言を言わされている時、メーガンはいつも隣でハラハラドキドキ、落ち着かなくなります。終わると「よく出来たわね」ホッとした顔で、ニヤけますw
（ヘンリーの発言内容とタイミングをメーガンが事前に把握しているのは、メーガンの書いたスピーチ原稿をヘンリーに練習させ言わせているから）

そんなにドギマギするなら、被害者のフリしたヘイト発言なんか、しなきゃ良いのに！！兄夫婦への嫉妬をやめて、家族を大切に静かな生活をすれば良いのに。。。ビョーキだよ。",
44,"一応元テレビ女優ですから。被害者っぽく見せて同情を集めたいのかもしれません。計算高い女ですから。
それよりもハリーはほんとに活気がなく…幸せなのでしょうか？
有名人は良くも悪くも注目されますのでとりあえずメディア等の全てから姿を消せば良いと思います。
注目されてないと嫌なメーガンには無理だと思いますがハリーとアーチー君が心配です。",
45,"イギリス王室秩序を守らず、卑しい自分流を貫き通し、離脱後の暴露本ではイギリス王室の方々に妬みひがみばかり起こしていた事自分達でばらし、出版前にはこの本を読んだ人々は私達を気の毒だと思うと話したわと友人にそうだが、結果はメーガン自己中の塊が再度よく解っただけで、気の毒と思う人々はほとんど居なかった。
メーガンと直接接していない人でもメーガンを非難するのは、メーガンに非が有るからだ。
自分で世間を騒がせ、批判受けて「苦悩」するなぞ大笑い。
少なからず、元C級TV女優ドベタな演技をし続けたら良い!",
46,"この人が苦悩を感じているとしたら自業自得。
身から出た錆。
当初の主張通りマスコミを避けて、静かに暮らしていれば何にも言われないよ。",
47,そこまで苦悩するなら露出せず子育てに専念すればいいのに、虚栄心の塊みたいな人ですからね、思うように民衆からの支持が得られなくて悔しいのでしょう,
48,"口をすくめるってどんなだっけな？
肩をすくめて両手を胸の高さにあげる、は欧米人が年間100万回くらいやってそうなイメージだけど。",
49,"こんなにメディアに出たらしょうがないです
王室での公務の数より多い笑
お金になるなら、出るんですね",
50,自業自得　でも都合の悪い事は全部他人のせいな人だから問題無いっしょ。,
51,"妃と呼ぶのはやめよう。
ヘンリー嫁で十分。。",
52,いつまで彼らの精神が持つかですね。,
53,自業自得としか、、、、、,
54,なんで毎日毎日どうでもいい内容がupされるの？,
