,comment,info
21,ジョブスのあの演説、私の人生で聞いた最高のものだった。彼の演説は自分の人生体験から出てきた言葉だからすごく胸をうつ。メーガンは人の金で暮らし、うまくいかないことは人のせいにし、人の人生体験から出てきた言葉を拝借して演説をするんだ。だからどんなに自分が力んでも尊敬されない。ファッションばかり気にして自分が効果的に見えるようにし、中身のなさをカバーしてる。,
22,"この人、あちこちから良さげなフレーズ集めてパソコンにストックしてるんじゃないの？
いろんな映画やドラマやノンフィクションからセリフを盗用しそうな人だよ。

言うことだけカッコイイ人。言うこと立派で行動が伴っていない人。だからお人好しは騙される。気に入られるためには愛想良くもできるしね。中身空っぽの詐欺師だと思うわ。",
23,もともと自分の言葉を持っていなかったんだろう。俳優として台詞しか言ってこなかったのに王室に入って公の場でコメントしなければならず安易にスピーチのコピペ繰り返したんだろう。そこの浅い人間だよ。もう王室離れたんだから背伸びせず大人しく贅沢生活してれば良いのに。,
24,"この件でやり玉にあがったらおそらく、「言葉は自由だ、わたしには使う自由もないのか」とか「表現の差別に対して闘う」とかなんとか斜め上な持論でまた勘違いして突っ走るような気がする。
もちろん最後は「みんな私のことを気遣い、守ってくれない」で。これはオリジナルだね。",
25,"vogueの表紙や編集内容も疑惑のまま。
挙げ句の果は、賞まで取っている。（まあ、影の力の受賞と推測は出来るが…）
違反ギリギリのところであたかも自分が発信したかのように振る舞うのは毎度の事だ。
その言葉にを裏付けする行動は伴わない。
残念な人だよね。",
26,"グレーズアナトミーのセリフをパクッた時は英紙Mail online の何千というコメントでも散々失笑されていたし、一般紙でも指摘されていたから広報担当が知らないわけない。

でも、他人の意見は全て「雑音」と、一切聞く耳持たないわけね。

この先どこまで狂った暴走、迷走を続けるのかな。",
27,メーガンはリーダーになる前に､アンチメーガンが増えすぎてしまい､リーダーになる道が険しくなってしまったようですね｡何故なら､メーガンは､現在のポジションを正しい方法で､手にいれたからではないからでしょう｡,
28,"スピーチに人種や学歴や職業は関係ない。彼女に教養が無いだけ。
彼女も、女優業で自分でコツコツ努力してりゃいいのに、地位やパワーのある男を使ってのし上がろうという魂胆が世界中にミエミエだから嫌われる。
一女優であれば、のし上がろうが何しようが、何も言われないのに、あのバックグランドで、王室の中では出来が悪いとは言え、イギリスの将来の国王の弟と結婚しようと思ったよね、というのが一番の印象。",
29,"アメリカは盗作とかに関してはかなりうるさい。
今回のNoiseという単語の使い方に関しては、少し行き過ぎている感じもあるけれど、
Noiseという言葉を使っての表現はジョブスがあの才能、創造性、そして性格がアスペルガーも入っていたからまぁ、いいかなとおもうが…。
メーガンは女優としても、表現者としても人のものを借りてもパッとしないので、
そういう人間が有名人の表現を過去何度も盗作していては、お里が知れるというか…。盗作は犯罪ですから。",
30,この人って、口ばかり達者で行動が伴わないどころか、自分は逆のことをしてたりするし、自分の行動をかえりみず人を批判したり不平不満ばかり言ってるから、トラブルメーカーになってしまうんじゃないかな。,
31,"話が悪意にしか向いて行かないとこうなってしまうのがメディアの怖いところですね。
メーガン妃はそのあたりを知ってての言動なのか、ただのバカなのか？",
32,"お家芸のようになってきましたね。
スピーチ(送り付け含む)→絶賛記事→盗作疑惑orブーメランまで１セット。

他人の声≒雑音は本音だろうから、偶然のオリジナルにも思える。
どの程度似てたのか分からないので、記事だとこじつけに思える。
「満潮となれば～」は諺や慣用句のようにも思える。

メーガンでなければ、考え過ぎの誹謗中傷だと感じたと思う。
でも一度では度ではなく、ヴォーグの盗作は決定的。日頃の言動からオツムもよろしくないのが分かってる。自分でまともな内容考えるのは大変そう。スタッフの言う事も聞かない。だからまぁ、盗作だろうな。",
33,"MMのスピーチなんて　すべて有名人のコピーだらけ。自分の言葉なんて一つもない。カメレオンのようにいろんな人になり切って、自分をよく見せたいんでしょうけど、MMの好きなSNSのおかげで　世界の人たちは　物まねをすぐ指摘。

ヴォーグの表紙も洋服もウェディングドレスも　何もかも物まね。
自分が全く中身がない事に気づいていない。

オバマもヒラリーもMMを選挙活動に応援するんだろうか。もはや　正気の沙汰。
トランプとMMなら　トランプが圧勝でしょう。",
34,"この人は自分の功績、実績により有名になった訳ではなく、英国ヘンリー王子との結婚により、王族の配偶者として有名になったことを、まるで忘れている。
なので、私はなぜ思想的、政治的なスピーチをするのか全くわからない。",
35,"この方、米大統領選に出馬するという報道もあるようだけどほんとなのかな。
ちなみにソースまで調べてません。",
36,エレノア・ルーズヴェルトが1951年のスピーチで発言した言葉をほぼ真似て、2015年の国連での演説の一部に盗用したっていう記事も出てました。今更ではないかと。。,
37,"ほらね。
3流女優のやる事なんざこんなもんでしょうね。
ヘンリー惑わす才能はあっても他に何かキャリアある？
あの場でスピーチする事ですら場違いだなぁって思ってたけど、自分の言葉だけで何か語れる能力なんて無いんだよ。
こんなのにオファーする人の気が知れない。",
38,そんな事だろうと思った。この人にそんな言葉を発するような、独創性や想像力や知性を感じないもん。,
39,メーガンさんて「恥ずかしい」という感情が欠落しているのだろうか。。。,
40,"有名人のスピーチを引用できるくらい
私は物知り
センスあるでしょ？といいたげなのはわかりますが
そういう時は
「XXXX年、だれそれは言いました。。。」っていう
引用であることを示す語句が必要ってことは知らないんでしょう",
41,日本で例えると加藤紗里が東京都知事選に立候補する感じ？,
42,"たぶん､メーガン自身は何も考えずに
お抱えのスタッフに原稿作らせてるんでしょ。
だから､墓穴を掘るし説得力も無いんだよ。",
43,"指摘されることを一番嫌がるMMさんにとってこれは屈辱的でしょうね。

人様の言葉を真似たなんて自覚、彼女にはないと思いますよ。
自分の言葉としてドヤ顔で発言した感じが更に恥ずかしい。",
44,"だから何を言っても、上っ面感が半端なかったんですね。
やっぱり、自分の経験に基づいた自分の言葉で語らなきゃ、人には届かないってことですね。
本来の自分には無い内容の発言だったという結論でよいですね。",
45,とりあえず、承認欲求が極めて高いのは確か,
46,"以前にもありませんでしたっけ(・・;)？

一言足せば良かったのですよ。
〇〇さんの言葉をお借りして。
って。",
47,"まあ本当に大統領選にでも出て赤っ恥かけばよろしいのでは？
本人はそんなこと感じないでしょうけども！",
48,"オリジナリティの無い妃とは悲しいね。
いつも他人から利用するばかり。
これなら、自分らしいファッションや生き方を表現できるキャサリン妃に完敗して当たり前だわ。",
49,"そもそも、こう言ったスピーチには、ライターがいるからね。
みんな、彼女が…とか思いがちだが、広報とかの戦略チームがいる以上間違いなくスピーチライターはいる。",
50,"え？大統領選出馬の噂ですって？？
ぎゃーっはっはっはっは！あれがー？笑
何やっても叩かれるねーメーガン。何しゃべっても中身ないのよ、何やってもプロセス踏んでないのよ、言動が軽いのに上からだから叩かれてあたりまえです。身の程を知れってことだ。",
51,"もう妃をつける必要ないでしょうに…
日本の皇室でも皇籍を離れたら「さん」付けにしてるでしょう。イギリス王室に失礼です。

あ、ネタなのか？
まだ妃だと勘違いしてるって皮肉なのかな？",
52,人の意見は、聞かないか、自分の金儲けの為なら、美味しいところは、頂くのが、メーガン流！,
53,私の記憶ではこの人はもう「妃」じゃないはず…まだ妃なの？,
54,この人だめだよ！人間性に問題ありだと思います。そのうち離婚すると思います。,
55,"寄せ集めた言葉を並べてスピーチですか…
お遊びに付き合ってる暇は有りませんよ。
経済やコロナはこれからどうする？",
56,なんなんだろうね、この女…,
57,"中身がないからね。
オリジナルの言葉がつくれないんじゃない？
その場しのぎばかりしてるから、すぐに綻びが出てくる",
58,"本当に薄っぺらい一人だなぁ。
小手先の嘘やその場凌ぎで話合わせて行きてきたんだろうな。
上手くいったとほくそ笑んでも
まともな人は見分けているから
大統領なんてだれが支持するの？",
59,全く響かない,
60,"ライターはいないんでしょうか
チェックして貰ってからにしたら",
61,他人の意見＝ノイズをパクりと言われるのはかわいそうだけど、それだけアンチが多いのね。,
62,メラニア夫人が2016年大統領選でスピーチをしたとき、「盗用だ、泥棒女だ」と散々叩いたリベラル系マスコミが、この件については大騒ぎしないのは何故なんだろう。,
63,"質の悪いアドバイザーを使ってるな
交代させたほうがいい",
64,そう、森氏が記事を某々タブロイド紙からぜんぶ拝借してますと書いているようにしないとね。まるでマンガ。,
65,"自粛中、使えそうなコメントを探しては覚えていたのかな？！
一番になりたいと思っている人間がパクっていたら、一番にはなれないでしょ笑
パクっていたら、Hollywoodでの芸能活動ですら無理だろう。",
66,はっきり言って夫の栄光で光っているだけ。小野洋子と同じ。,
67,パクったり、人を利用したりするの得意だよね,
68,お粗末だな、メーガン。,
69,色んな揚げ足の取り方があるなー。,
70,パクリなんかーい,
71,"？
何が問題？
伝えたい事があってその手段でしょ
問題は相手にちゃんと伝わったかどうか
他人の言葉を借りようが借りまいが
響くものは響くし、薄っぺらいもは薄っぺらい

要するにみんな本質より叩くのが好きなんだね",
72,メーガンさんは米国ノースウェスタン大学を卒業、頭は決して悪くないはず。アメリカの教育は徹底して、言葉を引用するときはしっかりとそのように言わなければいけない事は小学校の頃から教えられる。それがなぜこの様に言葉を引用したのだろうか? 芸能生活が長かったので忘れてしまったのでしょうか？ただ、“ノイズ“と言う言葉は別にスティーブ・ジョブズが作ったものでもなく、普通にこのように使われており、この1点だけに関してはそこまで言う必要は無いような気がします。英国の作家ルイスキャロルは存在しない言葉を自分で作っていますが、そういう言葉を引用した訳でもなく、重箱の隅をつついているとしか思えない。元々の記事は英国の大衆紙のようなので、ネタ切れでこのような記事しか書けなかったのでしょうか?もう王室から離れたのでネチネチとメーガンさんを中傷し続けるのはやめたらどうなのでしょうか? 島国根性丸出しだと思う。,
73,"これはいくらなんでも言いがかり。
周囲の雑音や口さがない世間の噂という意味で、ノイズという言葉は普通に使う。",
74,"やっちゃいましたか。それも連発で。
いい意味ではないにしろ、注目されている訳だから、もう少し慎めば良かったものを。
もしくは、もう少しマイナーな方の言葉をパクれば良かったものを。
本当にメ一ガンさんて他力本願ばかりで努力の欠片もないんだ。
人を利用し踏み台にして、用が済んだら昨日までのお友だちもポイ。キャリアアップのために人から人へと渡り歩き、今のメ一ガンさんがある。
人の利用だけかと思いきや、言葉までとは。メ一ガンさんて、人を引き付ける魅力も言葉も持ち合わせていないカスカスの人だったんだ。
メッキが剥がれた後のメ一ガンさんて見事な屑鉄。やっぱりね。",
75,"イギリスのTwitterでは、散々盗用が騒がれてましたよ。
だから、この人は何をやっても、偽物なんだって。
本当に人生そのものがインチキ臭い。
偉そうにやることは必ずパクリだしね。
もういい加減メーガンにスポット当たる場を与えないで欲しいよ。",
76,全有色人種が味方してくれていると思ってるんかな,
77,"バカが背伸びすると、ロクなことがない。
下品な上に、浅はかでは、、安っぽすぎる。",
78,"この女の信念は

ただ１つ

自分が一番。

自分さえ良ければ他はどうでも良い。
ってことだよね～！

偽物セレブだから
偽物の言葉と行動しか出てこない


裸の王様って感じでしょ。",
79,メーガンは王室を侮辱した上に知り合いは使えなければ切り捨てるは盗作する様じゃ人間として終わってるね️それとも国同士 戦争でもさせて自分の言う事に従わない英国を潰そうと画策して他人には分からないだろうと国家反逆罪 成し遂げようとしてるのかな️恐ろしい女だね((( ；ﾟДﾟ)))ｶﾞｸｶﾞｸﾌﾞﾙﾌﾞﾙ,
80,"ホント、何なの？この人。人の言葉は盗むし、浪費家だし、ヘンリーを離脱させるし、
良いところあるの？ヘンリーも馬鹿女選んで
同類か？",
81,"ないんだよねー。魂の部分が。
ばかなんだと思う。",
82,"やはり何処ぞの牧師と同じく恥知らずのパクリ魔でしたか
その息子が支持するわけです",
83,真似てても気付かないでしょう。「わたしを見て！」病のメーガンだから、精神的な治療が必要なんでない？「あなた、全然ブーイング女よ」薬が必要。,
84,自己顕示欲の塊,
85,おとなしくしといて欲しい,
86,"顔も整形、髪の毛も元の姿の正反対というまやかし物。
スピーチもまやかし物。
真実は何もない。",
87,精神鑑定！,
88,まだ妃なの？自分の我を通したから、三流テレビ俳優のボロが出たんだよね。笑,
89,よく生きていられるよね。私ならこんなに恥を晒して嫌われたら生きていかれない。,
90,"猿知恵？
まさにチンパンジー🤣",
91,"ノイズの使い方で盗作認定って流石に馬鹿じゃないか。
ジョブスの神聖視もいい加減にした方がいい",
92,"いろいろと話題を提供してくださいますね。
ご苦労様です。

世間の闇に葬り去られないように必死なのね。
ほんと笑える。",
93,"黒人は肌は黒いが心はホワイトだ。
この人は肌は混血だが心はブラックだ。
誹謗ではなくユーモアだ。",
94,パクリと言われるダサさw,
95,まだ「妃」つけてるのか(笑),
96,"変な女（男もだけど）に引っかかると人生棒にふるいい例だね。
ヘンリー王子、ダイアナ妃が泣いているぞ。",
97,"いくらなんでもこれはやり過ぎ
イジメやん
好きではないけどさすがに",
