,comment,info
10,"面倒くさいことからは逃れ、楽しいことだけ参加する。小学生かよ。
嫁さんのせいではなくこの人個人の責任感の欠如が招いた問題。いい加減イギリスに関わることは諦めなさいよ。",
11,自分はまだ必要とされていると思っているのか。あれだけイギリスを裏切っていることすら自覚ないし、嫁の暴走を止めることも出来ず、逆に便乗して、のほほんと他人の家で暮らしてる。すべて他力本願で。そんな彼を誰が必要しようとするのか。ホントにおめでたい人だ。ハリーの記事を読むたびにウィリアム王子をはじめ王室の方々に同情する。,
12,"当たり前の反応ですよね。

英国民にとったら英王室に後ろ足で砂かけた人に逃亡先USから未だに国の代表の様に""イギリス精神""語られたら腹立たしさしか無いと思います。

ハリーは長年支援してきた慈善団体等にも今でもサポートしているって、、、情けで名前だけ置いてもらっている状態何じゃないですか?
何か事ある時だけ顔出して、実際に関わっている人達は迷惑かも。

いい加減ハリー自身、今までの王族として崇められていた存在ではない、""王子""としての価値はもうすでに無い、という事に気付かないと...。

自由求めてるんでしょ?",
13,"ヘンリーさんは離脱してもイギリス国民から必要とされる存在でいたいし、繋がりを持ち続けたい気持ちが強いのだと思います。

実際LAにいますし、残念ながらイギリス国民はヘンリーさんを必要としていない。
王室時代からパトロンとして支援してきた団体に、気が向いた時だけ関わるとか止めた方がいい。
公務の真似事をいつまでも続けるのはちょっと...

どうしても関りを持ちたいなら、個人的に裏で支えるぐらいの方が良いのでは。",
14,若くて可愛いイギリス人はいくらでもいたはずなのに、自ら離婚歴がある外国人のおばさんを選んだのだから…,
15,"度々思うんだけど、このおじさんや奥さんがやってるという「サポート」「支援」ってつまるところ具体的に何なの？
記者もしょうがないから濁して書くしかないの？",
16,"ウェールズ人とスコットランド人は全く気にしていないか、もしかしたら同情してるかも。
「ウェールズはウィリアム王子、スコットランドはアン王女がパトロンでよかったわ。イングランド・・・かわいそ」って。

 ハリーはとりあえず‛アメリカ➝イギリス(イングランド）’の発信はやめた方がいいんじゃないかな。",
17,"ヘンリーさんは自分が関わることで感謝され、ありがたがられると思ってる。
世間が自分たち夫婦をどう見てるか全く分かってないね。",
18,"王族は発言に慎重であるべきなのです。軽々に思想を述べるのは難しい。特にヘンリーさんは王室から離れ、アメリカ人の妻とロサンゼルスに住んでいるのですから。

ヘンリーさんのことをおバカと思っているイギリス人は多いだろうけれど、口出しされたファンはもっと不愉快だろうね。なんにでも口を出すメーガンさんは王室には向かない人なので、本当にヘンリーは浅はかな結婚をしたと感じます。",
19,"唯一の彼のキャリアだった軍からもその存在を消された今、彼にとっては、今までの繋がりのあるところが全てなのだろう。
しかし、いい年の大の大人がいつまでも未練がましくしがみつくなどせず、すっぱりと関係を絶ち切り、新天地アメリカで新たな道を歩むべきだろう。
それが、今までの信頼も国も国民も捨てた大人の、責任の取り方のように思える。",
20,ふっくらしたというよりロイヤルのオーラが消えつつありますね。タレントさん達も引退するとオーラが消えるのに似てる。国を棄てたくせに今更王族ぶってと口を出すと思われても仕方がない。ところでメーガンはアメリカの選挙権持ってるのかな？なんか変だよねぇ。英国の王族に嫁ぎながらアメリカ大統領選の選挙権持つのは。ましてアメリカの政治に関わる気なら完全に英国と夫婦とも縁を切るべき。アメリカで女学生がやるようなボランティアをやりながらメーガンの人種差別をテーマにした金儲けの講演活動の手伝いをして暮らすんですかね？普通の人が望んでも手が届かない場所に生まれながら国に仕える大きな役目を捨てた人に国民が背を向けたとしても仕方がないと思う。,
21,もうただの人のような気がする。記事を読む気もしなくなった。,
22,"アメリカで暮らす事を選んだのに、まだ自分の都合良い時だけイングランドに関わりたいのか、と。
イギリス人の怒りはよく判る。
今上のエリザベス女王は、大戦時にもロンドンに踏み止まり、国民を激励して回っていたと言うのに、孫はコレとは………。国民が一番辛い時に一緒に苦難を乗り越えるのでなくて、何が王族か。",
23,"当然の反応でしょうね。



イギリス国民からしたら、公務引退して米国に移住したのだから、今さら王族づらしてイギリスのイベントにしゃしゃり出てきてほしくない、顔見るのも嫌だし、気分悪いですよね。


パトロン団体の幹部は一応愛想良いから気が付かないのか、気にしてないのか。

国民ありきの王族ですから、イギリスでの活動は諦め、新規一転米国で頑張るしかないのでは。",
24,メーガンと一緒でダブルスタンダードが好きだもんね。似たもの夫婦で何より。,
25,"ヘンリー王子夫妻が王室去って、英国民は衝撃的だったと思う。
でも、メーガンの自分本位の行動を思ったら、諦めるのも早い。

だがヘンリー王子夫妻は王室や英国と断ち切るどころか、
英国でチャリティー活動で報道された人物に感謝を伝えたり、
王室、英国のことの自叙伝の本出版計画や、講演活動と
ロスに居ながら過去の地位に固執して、掻き乱す。",
26,"ハリーは誰からもきちんと叱られた事が無い、ずっと子供の反抗期が続いているのだと。哀れ。
ご覧になった方も大勢いらしゃるでしょうが、NHKのBSドキュメンタリー王室番組の一場面。ポロ会場出番前、ハリー(20歳代？)が試合用の革靴を磨いていると、父親チャールズが「何だ、未だ磨いていなかったのか」と呆れて、それでも淡々とと言う。それに対して直ぐにハリー「貴方は仕えの者にとっくに磨いて貰ってるだろうけど！」と嫌味で返す。傍にいたウイリアム兄も、側近たちもチャールズ父親も、また暴言我儘が出たかと本当に困惑顔。ハリーは撮影しているのは承知で得意顔。ヤンチャ情報は知ってはいましたが、映像で観ると、本当に大人子供、20歳代⁈でこれではどうしようも無い、今があると納得でした。",
27,"ありがとうって、、
単なる名誉職、
しかもその名誉を、自分から捨てたのにどの立場から言ってんの？",
28,離脱したのに、未だに王子の称号？,
29,"よく顔を出せたな。
元々のおめでたい性格に妻の影響で図々しさがプラスされたか。",
30,"自分の好きな公務？だけに、ネットを使って出できて最もらしい意見をする。
しかし、本人はイギリスから離れ、寄り付こうともしない。人種差別問題も母国の歴史無視して話題に便乗しているだけに見える。
過去の歴史は像を倒し、映画や文学を抹殺しても何の解決にもならない。
ましてや、ラグビー代表は己の名誉と誇りをかけて、母国のために戦うもので、その組織は愛国心を無視しては語れないだろう。
国民はいい加減な立ち位置で語らないで欲しいと思っているはずだ。",
31,"なにが王子だよ（失笑）。

このぼんくらが。",
32,権利と自由は欲しいが義務と責任は欲しくない、まるきり都合の良いことばかり主張している在某国コリ◯◯やフェミさんや猫だけ愛護みたい,
33,"結果的にメーガンに思い通り使われてしまった、幼稚な方なのに特権階級でちやほやされていただけだった。
母の名前を出せば、いつまでも何処でも人は黙ると思って、母の死も利用していた。
メーガンが凄いんじゃ無くて、この方が幼稚すぎなんでしょうね。
大学進学もできず（家柄もお金もあるのに）、11才でアルコール・たばこ・卒業のため先生が王子の課題を代わりにやった・パキスタン人を差別用語で呼んでいた・・・。
この方、人種差別問題語る資格無い。",
34,嫁に洗脳されましたね。,
35,"ヘンリーは父親に似ている気がするな
まあ王室離脱したのだから極力英国にかかわることは避けたほうがよいのにね
日本の皇室のあの方にはこれを反面教師として欲しいな",
36,"英国王室 英国民に 大変失礼です。
イイカゲン 二 シテクダサイ。",
37,"もうこの顔を見るだけでキモいわ。
女々しい半端者。
イングランドはもうあんた達はお呼びでないって言ってるよ。",
38,美味しいとこ取りのロイヤル気取りは品性下劣ないですね。,
39,ふっらしたと云うより髭が気持ち悪い,
