,comment,info
18,政治活動した批判より過激派に狙われるんじゃないの？この人が前に出ると余計な争いが激化しそうで怖いですね。,
19,すべて自力でやりとげられる、あるいはやれないのを自覚し証明する意味でも、ロイヤルの地位は全てなくして、本当の一般人になるべきだと思う。,
20,"肩書き詐欺でしょ。
何を成し遂げたの、この２人。
ファーストジェントルマンって、なんなんですか一体。

いくらケネディー家を王室の代わりにしてる国の人々だって、さすがにこのC級女優を大統領に選ぶほど落ちぶれてはいないと思いますが。

そもそも政治的なセオリーも実績もなく、ロイヤルを錦の御旗にやりたい放題、一体どこから大統領とかいうワードを思いついたんすか？",
21,"米国のロイヤルなどと寝ぼけた事を考えているのなら、是非とも称号も何も王室繋がりは、全て返上して頂きたい。
残念ながら、メ一ガンさんがアメリカ大統領になぞなることは、あり得ない。
大統領の職は、メ一ガンさんの自己満足のための飾りではない。
いくらトランプさんを大統領に選んだ国だからといって、高々テレビドラマに出ていた三流女優に、一国の政治が回せるほど世界は甘くはない。
環境問題、女性の地位向上と言ったところで、当たり前のことを言うばかりで、画期的な解決策を示す訳でもない。しかも、言っていることは恐ろしく抽象的で分かりづらい。
では、外交はどうだろう、防衛面は大丈夫か、次々と不信感が湧いてくる。そういう面の実績も何一つなく、実の家族とすら協調出来ない人に、大統領など務まりはしない。",
22,"それなら、直ぐにでも称号から継承権、相続権も返上しましょう！
そうそう、政界にうって出れば大丈夫だよ❣️
メーガンさん、もっと政治に色気だして盛大に勘違いして大統領選でもなんでも頑張っちゃいましょう！
イギリスとはキッパリ縁を切ってくださいね！
ハリーは気の毒な事になるだろうけどね。まさに誰かに言われた通り「これから幸運が必要になる」んだろうね。でも自業自得だわ",
23,"ファーストジェントルマン？
まずそこから、ありえないですから。
メーガンが大統領なんて、アメリカ国民バカにしすぎ。
だいたい、王子の嫁って事で有名になれたのに、その王子の称号や伯爵の肩書がなくなったらただの元3流女優ってだけ。
石にかじりついても、手放したくないでしょう。
だから、クリスマスにアーチーを会わせにとか、急にほざき出してるんでしょうから。",
24,"やらせてみれば良いのではないでしょうか。
政界進出ってロイヤルもどきのド素人が
どこまで成果を出せるのか。
自分の無能を思い知るか
いつものように
上手くいかないのは他の誰かのせいだと言うのか。

アメリカと言う国は、甘くないと思います。",
25,"反対に、イギリスと完全に関係を断ち切ってやるなら、なんでも自由だと思います。少なくともタイトルと王位継承権を父親、子共になくし、フロッグモアも利用は禁止、ヘンリーはアメリカ国籍を取ることでやるなら、どんな事でもおやり下さいと思います。
自分のやりたい事を本当にやりたいなら、女王との約束をきちんと守るためにそのくらいの事をすべきです。むしろ口先だけでない事を証明するためにも。",
26,"""利用される""ことと""担がれる""ことは
全く別だと誰か教えてあげたほうがいい

米国民からすりゃ親しみもへったくれもないのに
ロイヤル扱いする理由が無いだろうし
やるべき責務も無自覚に放り出して、何故だかアメリカにやってきたんだから難民と大差ないと思うわ。",
27,"メーガンが大統領でアメリカのロイヤルの役割って
ケネディ一族の様な経済的、人脈的資産や実力もなければヴィジョンもないのでは難しいと思います。それに、自称フェミニストが大統領になれる確率は低いと思います。
隠れも含め保守的な考えを持っている人は多いですし。",
28,"仮に　ハリーとMMが　完全に称号を剥奪されたら　どう呼ばれるかについての記事がありました。ダイアナ妃のように　MMもプリンセス・メーガンと呼ばれるのか？

確かにダイアナ妃は、離婚後、メディアではそう呼ばれていましたが、正式な呼び名ではなく、慣用的にそう呼ばれたとありました。ダイアナ妃は　貴族の出身だったし、みんなから、メディアからでさえも愛されていた。

王族の血が入っている人だけがプリンセスと呼ばれる。

MMは？　貴族の血は一滴も入っていないし、プリンセスとは程遠い。アメリカ人でも「これは　ジョーク」というコメントが....

米国にロイヤルは無いから、MMやハリーにロイヤルの役割なんて　あるわけがない。さらに王族は　不安定な政治とは関係ない、さらに高い位置での存在なので、プリンセスが　政治介入なんてありえない。愚の骨頂。

この二人、アメリカでも馬鹿にされ、もはや道化師レベル。",
29,"メーガンさんは、どう頑張っても米国大統領になることはない。

王室に居た時ですら、
何かを成し遂げた訳でもない。

結婚前のキャリアは言うまでにあらず。

この手の話に乗せられて、爵位の自主返上なり、英国からの剥奪なりをされて、自由に色んな活動をすれば良いと思う。

それも、大きく成功はしないだろうから。",
30,"別にメガンがアメリカで議員になって、大統領目指しても本人の勝手ですけど。その前にハリー共々、完全にイギリス王室と縁を切って、ハリーはアメリカ国籍取得、そして王位継承権から身を引いてください。

二人とも過去がクリーンな人たちではないから、大統領選に出馬ってなれば、二人の面白い過去が暴かれますね。口の軽いお友達がたくさんなので、話題や写真を提供してくるんでしょうね。",
31,素行の悪さをすぐ暴かれるから無理でしょう,
32,"今だけだってば。
この２人何にももっていないじゃない？
中途半端なハイウッドセレブと、イギリスの次男坊。
アメリカ人だってそんなにいつまでも関心を持たないと思うし
メーガンが発言したところで、そこまで何かに影響するとは
到底考えにくい。

なんちゃってセレブがいつまで続けられるか見もの。
イギリス王室に泣き入れないようにね。そのころには恥も何もないか",
33,"メーガンが大統領はあり得ないわ。あの人が愛しているのは自分だけ。利益にならないと判断した関係をどんどん切っちゃうタイプだよ。スキャンダルなんていくらでも出てくるだろうし、足を引っ張りたい人はたくさんいそう。実績なんか王子様をイギリスから略奪したことぐらいでしょう。

爵位を剥奪されても安泰なら返上したらいいのに。",
34,"ハイハイいつもの大風呂敷の皮算用ですね笑
この手のビッグビジネスの話が次から次へと出てくるけど
実現してるのは直前に「関わってません」アピールして出版した暴露本くらいだよね",
35,"メーガンは全世界から注目と脚光を浴びたいだけの人なのかと思っていた。

が、本気で有名政治家(か環境や人道活動家)になる事が人生の目標なんだとしたら、まず王子に恋したから結婚したのではなく、大規模に活動家の仕事ができそうだから王子と結婚したのではないかと、うがった見方をしてしまう。

念願かなって王室に入ってみたものの、想像していたよりも金銭面も自由にはできず、発言も政治的に偏るような事はタブーなど制限があり、自分の自由には出来なかった。
それなら枷になる王室は用済みで、集客パフォーマンスになる王子だけ連れてアメリカへ。

ってところなのかと思ってしまう。

本気で位の高い方のイギリス王族の一員の自覚があるなら、アメリカの投票権があっても辞退するのが常識的なところ。",
36,"印象操作はどこの国でもあるのですね。
記事をうのみにしないようにいつも気をつけないととんでもない誤解をして恥をかくことになってしまいます。",
37,ヘンリーもいい加減にメーガンが有名になるための踏み台にされたと気づくべきだと思う。イギリスではあんなにベタベタくっついて一人で歩けんのかいと思う程だったのに、アメリカではヘンリーを従えてスタスタ歩いている。もうヘンリーはメーガンのお付きの人で指示された通りに喋っているのでしょうね。,
38,"ここまで来ると絵空事で笑うしかない。
好きにしてくれ！のレベル。
しかし、やるなら、イギリス爵位と王位継承権を返還して援助も打ち切り、晴れて一般アメリカ人になってからにしてね。",
39,">「メーガン妃が米国の市民権を手放さなかったのは、将来政治の道に進む夢を諦めたくなかったからです」

政治への不介入を信条としいる王室に、このような野心を持っている人間を加えたことがそもそもの間違いだったのでしょう。
それを考えると、王室の根幹でもある『政治不介入』をわかっていながら王室入りしたメーガンさんという人は、『元ロイヤル』という影響力のある肩書を手に入れるためにハリーと結婚したのではないかとも思えますし、恐らくそうなのでしょう。大部屋の3流女優の一世一代の大芝居にハリーは見事に騙されて、王室も巻き込まれました。ハリーを紹介される機会が訪れた時からこのシナリオを描き始め、チャンスを虎視眈々と狙っていたのかと思うと、改めてこのメーガンという人は、恥知らずの恐ろしい野心家であると思います。王室への悪影響を少しでも軽減するためにも、継承権及び、爵位の剥奪を早い時期に決断するべきなのでは。",
40,"なんか凄いな…。
ヘンリーは全てを失う。
メガンは更に肥える。
全てはメガンの手の中に収まる…。

ヘンリーは食わせて貰うのか。
どんな扱いを受けるのか、考えると恐ろしい。
なんなら捨ててくれた方が幸せそうだ
くわばらくわばら…。",
41,"はた目から見て彼は英国で生きるのが一番いいように思う。
エドワード王子とか、身近に似たような立場の人がいるのだから、相談しながら自分の道を探ればいいのに。",
42,"いいんじゃないですか、それで(笑)
仮にメーガンが大統領になったら、イギリスとの外交はどうするのか知りませんが。

イギリス国民はメーガンと無関係になりハッピー、アメリカ国民は自分たちで選んだ大統領だからハッピー。
(手腕があろうがなかろうが、それを見極めるのはアメリカ国民)

へんりーはもしかしたらイギリスからつまはじきにされるかもしれないけど、それはリスク管理できなかった自分の責任。

大統領めざして、自分から称号を手放せばいいのに。",
43,昨日のUSのディベートを見ていると、メーガンさんだときっとあの手この手でいい事を並べると思いますが、敵が過去の事を言い出すと、本性を表して、「シャラーップ」と叫ぶでしょうね。。。野望で止まってた方が利口です。,
44,早く家族毎の全てを､剥奪し完全永久追放するべきです️それと王室でのメーガン達に掛かった金額の支払いに対してと憲法違反、王室侮辱罪等々、国債裁判をして謝罪と返還させた方が良いと思います️,
45,"そんなの絵空事。爵位がなくなれば誰もちやほやしなくなる。大統領選に出る余裕等なく日々の生活にあくせくしている事だろう。
まぁ、その前にヘンリー氏が米国にいるとは思えないが。",
46,"政治家になる夢ってロイヤルに嫁いでその気になっているんでしょうね。
天下とった気分なのかもね。
だって取り敢えず出来が悪い二男の嫁ではあるけど、その嫁さんになった事以外三流女優としてしか認識されてなかった人だもんね。",
47,アメリカの民主主義をもっと信じても良いと思いますよ。これからの実績で評価されるかも知れないが、今のところ3億5千万分の１の確率でしょ。,
48,爵位と王位継承権の返上(又は剥奪)には大賛成だけど…そもそも英国での「ロイヤルとしての役割」がイヤで王室離脱したはずなのに、「米国でロイヤルとしての役割を担う」っておかしくないか? ハリーはいったい何がしたいの?,
49,"あまりに話が飛躍していて笑い話にもならない。
いくらアメリカでセレブとして人気があったとしても大統領にはなれないでしょう。
で、ホントに人気はあるのか？
この人がもし大統領になったら、アメリカは世界の笑い者だろうし。",
50,アメリカ国民の誰が投票するのだろうか？,
51,"大統領になりたかったのなら勉強して弁護士なったりすればよかったのでは。

政治の道を諦めたくなかったのなら他国の王室に嫁がなければ良かったのに。言ってることとやってること支離滅裂だし、周りもいい迷惑。

ファーストジェントルマンってなに？笑
自称王子みたくなるってこと？？笑",
52,えーっと、今日は4月1日でしたっけ？,
53,"メーガンが将来の米大統領になる可能性・・んなもん、あるわけないだろ！
目立つトピックのこと何か喋っただけで簡単に政治家になれるなんて、寝言も大概にしろっての。",
54,"なんで政治の道に行きたいのに
英国の王子を狙うんだよ！！
めっちゃ知名度狙いだけじゃん！
さらに夫まで巻き込んで
悪女すぎる。
とにかく知名度だけはあがったんだから
ハリーは洗脳解いて
別れてやりな。",
55,"メーガンがイギリスと離縁するなら米国で何やってもいいんじゃないですか？
王室から完全に離れる事を願います",
56,"まあアメリカには王室はないけれど
桁も違う歴史も重みも違う「家」は沢山あるのでそれに比べれば(ry",
57,"政治家⁈
まぁ目指すのは勝手にすればいいけど。
それで票が入るほど、甘くはないでしょ。
立候補したらメーガン応援団は投票するのかな",
58,"いくら何でもアメリカを馬鹿にしてませんか？
女優として大したキャリアもなく、ただンヘンリー王子と結婚しただけの人が大統領？
冗談じゃない・・・

この人達の借金返済に使われるのが嫌でネットフリックスを解約しました。
こんな自己中心的な人間がチャリティだとか笑わせる、いつヘンリー王子が目覚めるのかなと本当に残念です。",
59,"アメリカって国は、なんでもなの？
爵位が物言って寄ってくる人も居ると思うし、女優としても一流でもない人が簡単に政治家になれるの？",
60,"大統領って、選ばれないとなれませんからね。
こんなのが、大統領になれるようになったら、アメリカもそこまでタガが外れて、断絶されたバラバラの国に成り下がったという印。そのような不幸は起こらないように願うばかり。",
61,"とんでもない皮肉がきいていてさすがイギリスですね（笑）
自分で品位を保つのは無理だからファーストジェントルマンですか（笑）
これからは将来のFGとその妻で売り込みますかね（笑）",
62,"アメリカ国民を馬鹿にしてんの？w

彼女を大統領にしようとする国なのだとしたら、
日本は早いとこ同盟解消すべきレベルの話だけど。",
63,"メーガンがねぇ、、大統領ねぇ、、
人の痛みがわからない、金銭感覚がおかしい、二枚舌、TPO弁えない、なにやっても中途半端、こんな人に国を任せたい人いるのかな。
きっと、公約掲げてもやるやる詐欺でおわるよ。",
64,これもう共和党が流してるフェイクニュースでしょ笑　やだ大変！民主党なんかに任せたらこんな人が政治に関わっちゃうわ！共和党に入れなきゃ！！って笑,
65,どうせ公爵夫人の称号があっても、カリフォルニア州議会議員とかには立候補するんじゃないのかなあ。,
66,"将来安泰を言うならヘンリーは離婚して英国へ戻れば良いだけじゃない？
その内、アメリカでの生活にも疲れて来るよ。",
67,称号剥奪をしやすくする記事では？皮肉ですよ。,
68,"＞将来はファーストジェントルマン

イギリス人の皮肉センス好き",
69,元ロイヤルと元SPEED。どっちも政治家としては要らねー。,
70,アメリカのロイヤル？ ノートン一世を継ぐという事だな,
71,"出ました！！
イギリスジョークですね〜！！！
名一杯の皮肉が込められていますね〜！！！
思わずクスッとしました。",
72,身内を売った愚か者がアメリカの大統領になれると思う。,
73,理屈はいいので、とりあえず称号を返上してください。,
74,二つの大国がこんな姑息な一人の妄想に振り回されて、ある意味すごいわ,
75,重みが全然違う（笑）,
76,"ンなワケない!
と言いたいところだが
トランプを大統領に選ぶ国だからなー
何が起きるか　わかったモンじゃない",
77,"欲望をここまで露にする人、初めて見た。
褒めてないけど。",
78,ただのメーガンの付き人に成り下がるのか,
79,アメリカの加藤紗里じゃなかったですか？,
80,"タイトル返上してメーガンがアメリカ大統領？？？
アメリカ人バカにしすぎな記事だと思う",
81,冗談は顔だけにしてください,
82,その内離婚するような気がする・・・・！！,
83,結婚前から政治家になりたかったって事だよね？じゃぁ何でハリーと結婚したのよ！王室は政治に関与してはいけない事くらい分かるでしょうに！やっぱりメーガンは頭がおかしいよ。,
84,間抜けなヘンリーをたらし込んで英王室入りして知名度と地位を上げて散々悪利用して追い出され、今度はアメリカでロイヤルを利用した政治活動やビジネスとは恐れ入ったわ。英王室史の黒歴史だね。これからもメーガンの存在に頭を悩まし続けるんだろうな。老齢の女王には難儀な話ですね。,
85,"ヘンリーの公爵称号はく奪と、メーガンの将来アメリカ大統領に立候補するかも?とは同じ次元の問題では無い。
ヘンリー爵位はく奪は現実に近い現象ではあるが、メーガンの将来アメリカ大統領立候補なぞは現時点では全くの夢物語!
脳タリンヘンリーがファーストジェントルマン?
メーガンの様に現時点でも私利私欲・強欲甚だしい人が、未来のアメリカ大統領になるとは夢物語でも、寒気がしておぞましい!!",
86,"アメリカ人が無いものねだりのロイヤル好きだとしても
英王子を誑し込んだだけが功績の３流ＴＶ女優のメーガンを
そこまで持ち上げてくれるかなぁ",
87,メーガンが大統領？笑える。メーガンの肩書きは「サセックス公爵夫人」だけ。爵位が剥奪されたら、「ただのメーガン」女性大統領には賛成だけど。いろいろと努力されている女性政治家に失礼だよ。,
88,"ヘンリー
あなたはいつになれば気づくのか！
あきらかに嫁の方が上！
あなたは嫁がいなければ何もできない！
嫁の言いなり！
評号を失っても、ヘンリーがイギリス皇室の人間であることは、世界中の人が知っている！
結局は皇室の人だからチヤホヤされるだけ！
自分の意思で動け！男なら！",
89,"爵位取り上げて完全に王室や英国社会と縁を切って貰いましょう。政治活動でもなんでも勝手にやってもらったら良い。
仮に大統領選、狙ってるとしても、彼女を選ぶほど米国民は愚かではないでしょう。こんな女性の手に核ボタン握られたらたまったもんじゃない。",
90,笑える(((*≧艸≦)ﾌﾟﾌﾟｯ　　ヒラリーやオバマ夫人並みの知性が無いと無駄　　メーガンが言ってる事って他人が言ってる物真似に過ぎない　　要するに単に目立ちたいだけ　今が旬の話題に触れてキャーキャー言ってるだけ　　まずは大学行って政治学か何か勉強した方がいい　　政治を甘く見ている　メーガンを支持してるアメリカ人とかいるの？！,
91,寝言は寝てから言って欲しいですね,
92,"米国でロイヤルって意味不明だよ。
それに大統領になるわけないし、メーガンの行く末は、詐欺師でしょう。",
93,"言葉が足りない。
アメリカのロイヤルごっこでしょ。",
94,なれるわけがない笑笑　本気でそんな野望があるなら早めに病院で診て貰うことおすすめするわ。,
95,せいぜいアメリカの裸の王様（クイーン）になる程度でしょう。,
96,"１００億もらえてよかったね。一生遊んでくらせるじゃない。
今まで通りランチキパーティーでもやんなさいｗ
ヘンリーも婚外子をいっぱい作りそう。",
97,"ださい。
ださすぎる。",
98,"ヘンリーか、ハリーか知らんけど、
早く目を覚さな、被害が増えるで〜",
99,"よくぞ、ここまで書ききりましたね。
書いた方の頭の中大丈夫？",
100,メーガンを選ぶほど、アメリカ国民は馬鹿じゃないよね。,
101,メーガンが大統領になったら、血税を使いまくって、ハイ、終了だよ。,
102,頭良くないからヤバイね。トランプしかり,
