,comment,info
16,"環境問題を訴えながら、私的旅行でプライベートジェットに乗りまくってた2人だから、
ハイハイ次は人種差別ね。今特に騒がれてて乗っかりやすいもんね、としか思えないな…。
知名度で稼いでるから、この先も色々な問題に首を突っ込んでいくと思う。",
17,志は結構だが、自分達の問題にも目を背けてはならないよ。,
18,"ヘンリー王子自身が自身の強い意思として、もし本気でこの問題に取り組むつもりなら、英王室の成り立ってきた背景から考えて…爵位等々を今も保持してることを棚上げして語るのは無理があるでしょ。
もし、持ったまま断固として取り組む！というのなら帰ってきて本腰入れてこそ意義があるのでは？

お嫁さん個人に向けた愛情に端を発している活動を公にしていくのは、ヘンリー王子の身分だと弊害ありありなんですよ。どうすればいいかわかってると思うんだけどなぁ。意固地だよね(苦笑)",
19,"英王関係のすべての特権、爵位、収入を投げ捨てて
質素な住宅で夫婦二人、共に勤労に励みながらの発言ならば
評価も出来、応援もするが、
豪邸で人様にたかりながら
カメラ目線で二枚舌使ってよく言えると思う。",
20,"今まで、さんざん馬鹿なことをしてきて、
それでも許されているのは、英国王室の王子として生まれた故だ。
その事も、彼は学ばなければならない。
ただのハリーの言葉になど、誰も耳を傾けはしないのだ、ということも。
受けた恩恵を認識し、その上で放棄して、
それから批判するべき。
今の彼のやり方は、フェアじゃない。",
21,"メーガンが本当に女性の地位向上や人種差別問題に真剣に取り組む女性であれば、大好きな母親からの遺伝である縮毛を伸ばすことなく、正々堂々、自然体の自分を大事にして、英国人の白人セレブ男性を狙うことなどしなかったと思います。でも、彼女がしてきたことは、男性を利用しての地位向上。
そして、ハリーは、英国だけでなく、他国の人々にも、かなり頭が弱いと知れ渡ってしまいました。こんな夫婦がいくらビデオメッセージを発しても、誰も聞く耳もたないと思いますが。",
22,"うーん。

まだ自分の奥さんが世間から批判されているのは人種差別からされていると考えているのかな？
結婚する前からの友人知人、親族の評価で奥さんを褒めるよりも批判する人の方が多いのをどういう風に考えてるんだろう？その批判も人種差別でマスコミが嘘の記事を書いたりしていると思い込んでるのかな？
親族っていうのは普通世間がどんなに批判をしていても庇うものだと思うけどね。
メーガン夫人の親親戚は結婚する前からメーガン夫人に対して良い事を言っていなかったのは、やっぱりよっぽど嫌われていると思うんだけど。

その人個人が嫌われる理由は人種とかそんなのは関係無く、あくまでも個人の人柄だと思うけどね。",
23,"6月頃一時帰国したのを伏せていた理由はこれらでしょうね
歓迎される事が無い招かれざる客に成り下がったからだんまりと",
24,"平等を訴えるのが『美しい』行為？？
美しく見てもらいたいから、訴えてるの？
平等は人権を守るために訴えるものかと思ってたけど...
そもそも、貴方達が平等を声高らかに訴えたいなら、まずは、地位や財産資産を返上するなり、寄付するなりして、庶民と対等の立場に立ってから訴えてくれないかな？今のままでは、美しい行為どころか、偽善丸出し。上から目線のメッセージは、庶民のことも、王室のことをもバカにしてるとしか受け取れません。この人、何を被害者ヅラしてるんだかね...",
25,"学ぶなら""一人""からだけでなく、他の方々からも話を聞くべき。何でもかんでも「差別ダー」という人じゃなくてね。

そこから本人が何を学ぶのかはわからないけど…メーガンと一緒にいるうちは本質は理解できないと思う。",
26,ハリーは生まれながらのロイヤルだから、ロイヤルがロイヤルらしくない生き方をするのを一般人がどう思うか、感じるか、わからないのでしょう。でもどう生きようとあなたの人生。自分でやったことの結果があなたの人生を作るだけです。ただ、ロイヤルのものは何もかも返上して自由に生きる方が、受け入れてくれる人は多くなるでしょう、潔いもの。何もかも捨てても、おばあ様や父上や兄上と会えないことは、ないと思います。,
27,"平和や平等が大切なのは
それが人類の尊厳そのものだから。
当然そうあるべきだから。

べつに美しいからではない。
勝手にアクセサリーにするな。

イギリス王室の王子が
ナチスドイツの軍服姿で泥酔しフザケてた姿をすっぱ抜かれた過去をスルーしながら

他人に人種差別を学べとか滑稽。
まず自分が学べっつうの。

井の中の蛙が
急に借り物の言葉を振りかざしたって、
中身が無いのは丸見え。
いちいちトンチンカンで、
無知が露わになるだけ。",
28,批判覚悟といいながら、英国から遠く離れた米国から情報発信。批判されたくないんでしょうね。英国の歴史と戦うなら、英国で情報発信する方がいいと思います。部外者の発言に英国人の心は動かない。,
29,"▷ 誰かを特定するわけではなく、誰を責めるわけでもないが、学ぶ必要がある

過去の自分の行為が批判されないように予防線を張ったのかな？
でもそれじゃあダメなんだよね。
人種差別に関して、ハリーは格好のいい教材。

過去にナチの格好をしたり､軍の仲間のパキスタン系の人を蔑称で呼んだことについて、なぜそうしたか､ 今､過去の自分をどう思っているか、今後､どうしていこうと考えているか、きっちり答えていただこう。",
30,イギリスに帰れない理由が良く分かりました。,
31,人種差別が原因ではなく、貴方達の発言、言動に対して批判されているのです。,
32,"「平和的な抗議運動で平等を訴えるのは美しい行為」
それはその通り。
でも、暴動を非難すると何故か批判される。",
33,"王室の名誉と権威を甘受しながら平等って（笑）
階級制度の頂点に立つのがあなた方ですよ！それを否定するの？
美味しい思いをしながら、同時に良い人間に思われたいなんて、欲深すぎる",
34,"LBCの冠ブロードキャスター・ジャーナリストのニック・フェラーリが、社会派でも人柄は公平中立なので視聴者も多く、メッセージ性強いので最近ではマット・ハンコックやキア・スターマー、プリティ・パテルなどグリグリつっこまれることを覚悟で好んで彼のショーに参加するくらい政治家から人望がある。ボリスも何回か参加したが首相になってからは鋭い質問で焼かれて最近は出なくなった。

その彼が今週は珍しくヘンリーに対して憤っていて、海外の豪邸に住んでる人が今の英国の窮状について上から目線であれこれ言うのはちょっと違うのではないかと言っていた。一般視聴者もヘンリーにはえらく怒っていて、宮殿の警備職に就いていた人も「ヘンリー、英国について何か批判したいんだったら外でチマチマやらないで国に帰ってきて正々堂々とやれ。」と言っていた。

イギリス人は小心者に対して厳しい。それがロイヤルだったらされに批判は鋭くなる。",
35,喋り方が本当に胡散臭さしかない。芝居かがりすぎ、それもすごくわざとらしい何と言おうか「ナントカ風」をやってみた！モノマネ的な感じ。アメリカでも信用を得られるような話し方では到底ない。クリスマスにイギリスは行かない（多分Netflixのための撮影かスタッフの同行か何かを断られたと推測）らしいので、またここで一つ怒りを発散させたんだね。,
36,"ハリーに言われなくなって、人種差別は良くないって知ってる。BLMに便乗してシャシャリ出てきてるメガンに、嫌悪感がいっぱいなだけ。

メガンがダブルスタンダードだから。。。",
37,"肌の色の差別を問題視するのは別に構わない、それならば産まれながらの貴族という特権階級も問題にしなければおかしいという話にはなりませんか？
どうかしてますね",
38,"英国での人種差別をなくすのなら米国にいることは「マイナスではないか」

というのは、現地の状況を自らの目で見て活動することが出来ないのに、という意味だと思いますが、ご夫妻は、「オンラインがあるから発信するのに不都合はない」と話をすり替えているのか、そもそも自分達が発信することしか考えていないのか...

ニュースや社会問題について私見を述べるだけなら、誰でも出来るし、Twitterで十分と思います。",
39,ヒットラーの仮装したり、軍隊でパキスタン系の兵士を蔑称で呼んだりした人が偉そうに人種差別に関してご講義するの？そうであれば、自分自身が人種差別主義者であったことを認めて謝罪してからすべき。有色人種の妻がいるというだけで人種差別に関して講義する立場にあると考えるのは全くの間違い。,
40,"学ぶのは別にいいし発言も自由だけど、
公爵を返上してから
純粋にアメリカ人になってからやられたほうがいいのでは？

あなたがいちいち紙面を飾る度に祖母父兄に迷惑かけているんだから",
41,アメリカにいて、英国にお説教？人に諭す前に自分たちが変わりなさい。,
42,"経済的に自立もしていない人間に差別がどうのとか言われてもピンときません。
人のことをとやかくいう前にご自分たちの生活をちゃんと自立させる方が先じゃないですか？",
43,何に対しての批判を覚悟しているのかな？今自分が置かれている状況と経緯すら把握できないアホが嫁に入れ知恵された偏見からくる論理で人種差別をかたる。おかしなやつだ。と見られていますよぼっちゃま！！意見を発するのはリーダーとして注目を浴びたいからで貴方と嫁は相応しくない。ダイアナが尊敬されたのは一本下がって支援を支えたからですよ。決して中心にはしゃしゃり出なかった。,
44,"権利を主張するなら、義務も果たさないとね。
彼らは改革の名の元に好き勝手に自分の都合を優先させて、国の文化や伝統、国民感情を無視し過ぎている。
平等を説く前に、自分たちが平等の立場を守っているのかな？甚だ疑問？",
45,"何かを成し遂げたり素晴らしい功績があるわけでもない人が発言をしても軽く言葉に重みがない。
ヘンリーさんと結婚し顔と名前が知られるようになったＤランク女優が大物気取りにも違和感。

自分達が過去にした差別的行為を謝罪してから発言された方が良いと思いますけど。

平和的抗議運動なら良いと思いますが、実際は暴動などが目立ちますが、そこには何も感じないのか。
「美しい行為」という表現も違うような気がする。

他国では「なに言ってんだコイツら」状態でバカにされていることを知らないのでしょうね。
批判覚悟で発言したのなら、何かあっても文句は言わないで下さいね。",
46,御趣旨ごもっともだが王孫という立場を考えるべき。昨今のアメリカの人種問題による社会の分断を加速させかねないですよ,
47,"ヘンリーさんは人種差別を学ぶ前に、一番身近にいるメ一ガンさんの人間性を検証すべき。
どれだけ人を利用し蹴落として、自分だけがおいしい思いをしてきたことか。
それに本当に人種差別を訴えるなら、アメリカから犬の遠吠えのように語らず、イギリス国民を前にやってもらいたい。自分たちだけ安全圏にいるようで潔さを感じない。",
48,最高の教育を受けられる環境で育ちながら今頃何を言い出すんだか？そんなに母国の問題に関わりたいのなら先ずはアメリカじゃなくて、中東のイスラエルなりパレスチナなりで暮らせばいいじゃないか。約百年前に貴方の母国が行った所謂三枚舌外交が現在に至るまでかの地とそこに生きる人達に何をもたらし続けているのか、ご自身の眼で御覧になれば宜しいでしょう。,
49,人種差別はある。　それは個人の問題ではなく、制度的に仕組まれ温存されてきた。　だけど、メーガンが叩かれまくっているのはそれとは関係ない。　メーガンは母親を見れば黒人だが、本人は言わなければ黒人だとは思われない、つまり日常的に差別を受ける側ではなかったはず。　得になるときだけ、私黒人ですと名乗っている。　ルピータ・ニョンゴなど、あきらかにアフリカから来ましたという外見の人々が経験する差別なんてメーガンはわからないと思う。,
50,"何度も言うけどヘンリー王子とメーガンはイギリスから離脱されたから妃って本当に要らないと思いますよ。

メーガンの方が先に離脱しますって言ったでしょう？

だから､妃を放棄するべきです。放棄すれば一般国民になるでしょう。これが普通ですよ。

ヘンリー王子のお金があるために狙って結婚したでしょうがメーガン、間違えています！！

そんな意味がないよ。

人類差別と思われながら妃と言う資格は要らなくても一般国民からアメリカ大統領に訴えればいいでしょう。

メーガンは偉そうと思わないだろうけど自分は妃だぞ！って言われそうだし信じれないよね。

ヘンリー王子、批判覚悟されるようならアメリカ生活で暮らしてすればいいでしょう。イギリスに帰国しなくていいですって言いたくなります。

チャールズ皇太子の縁に切れたらいいしチャールズ皇太子のお金からヘンリー王子らに送っているようが子供みたいですね。",
51,学ぶことは大切。でも発言するかどうかはまた別問題ではないかと思う。,
52,"おとぎ話の世界に住んでて、
今はそこから外の世界を興味津々と覗き見ているんだから
多いに勉強したらいいよ。
ただ、あなたの発信するメッセージが他の人には
今更あなたに言われてもっていう程度のものだということだけはわかった方が良い。夫婦セットで根拠のない上から目線が滑稽。",
53,"そうかなぁ、交際が明らかになった時ってそんな真摯に交際してる風ではなかったし、ヘンリー王子ってナチスのコスプレしたりで差別思想あると思ったけどな。
もしメーガンがもっと黒人寄りの外見してたら付き合ってたかな？",
54,超特権階級のお金持ちに人種差別や環境の事をなんやかんや言われても全然響かない。外では色々言ってても結局自分たちはラグジュアリーな恵まれた生活を送っているんでしょうから。,
55,なんかもうリモートに登場するハリーと飼い犬は、メーガンが注目を浴びるためのツールとしか思えない…,
56,可哀想なヘンリーは今学んでるのかもしれないけど、我々のような普通の教育を受けた人間はとっくに知ってるんです。常識だから。そこから偉そうに言うなら責任取って自分の富を分け与えたら？幸福の王子って本を読んだらいい、アーチ―と一緒に。アメリカにいて英国王子として英国のためになること何かしてるんですか？あなたの持ってる資産は英国の資産みたいなものなのに、立場本当に分かってない。アメリカで使ってアメリカにお金落としてるんですよね？　どこに住んでても同じではない。,
57,"具体的に何ができるんだろ。
この夫婦は、言う事は立派だけど行動がいつも中途半端だし、口先だけのイメージしか無い。
人種差別ってわかりやすくても、根深く難しいテーマだし。
メーガンにほだされてるとしか思えませんね。",
58,"人種差別問題を、逆利用するな！！！
この夫婦には、利用できるもの、利用できない物という以外の緒価値判断はないのか。",
59,"結婚してからメーガンの影響でってバカじゃないの。
その発言自体が王室を諫めているし母親のダイアナから
ひとつも学んでいなかったって事ですね。",
60,"嗅覚が鋭くて、今までの発言の中で手応えがあるのごこれだったんだろうね。
ここを推していけば上がれるってね。",
61,"結婚して実家と上手くいかなくなった人はまず自分のことから解決して
とても大切なことだけどよそのことに口出してる場合じゃない",
62,まあ、自分自身学びを深めて常識を身につければいいと思いますよ。あなたは他人に何か言えるような立派な人間ではないのでね。,
63,私がこういう発言すること自体問題視されると思うが…どの辺がそうおもうの？どうしてそう感じるの？,
64,まずちゃんとした所で学んで、自分を客観視してチェックしたうえで発言しましょう。,
65,援助と言うには莫大なものを受け取っておいてその大元に対して恥をかかせる言動には全く説得力はない。,
66,この問題が、芸能人、政治家、スポーツ選手等、自分への注目と支持を集め、そこでの競争でアドバンテージを得るための便利な道具だということが今まで理解できなかったバカも、これで、そういうことだったんだと理解できただろう。,
67,"BLMをサポートするのは間違っている。
彼らが暴力行為をやめてからにして欲しい。",
68,"お腹いっぱい。
もういいからさー、ホイホイ出てこなくて。
あなた方の意見や持論など参考にしなくても生きていけるんで。",
69,完全に、王室でてから、言って、爵位も、返上してね。,
70,まさに、天の上にいて、外界に説教たれてる感じだな。,
71,豪邸から出てから言おう。,
72,上手くいかない事を簡単に人種差別と絡めるのはどうかと思う。,
73,承認欲求の強い人たちだなぁ,
74,"この方たちが言っても説得力ない
まったく心に響かない",
75,BLMのどこが平和的な抗議活動なの？,
76,"イギリス人「人種差別を学ぶ必要がある」
ジョーク？",
77,"乗っかっていくぅー！ww
今ホットな話題にのらないと、忘れ去られちゃいますもんね〜、特に奥さんの方。",
78,自分自身を公の場で語りたい人は王族には向いてないね。,
79,"とりあえず自分の母国イギリスの歴史について学べば？
手っ取り早くわかるでしょ。",
80,人種差別を悪用する人間がいることも、学ぶべきですね。,
81,その年になるまで考えたこともないのか。,
82,まあ、ボンボンが言いそうなことではある。もらうものはもらう、やりたいことはやる。結構なご身分ですなぁ。,
83,自分達のやっている事に酔ってるだけ。どれだけの人に迷惑を掛けているか自覚もない。世間知らずと詐欺師。,
84,信念を感じないんだよなぁ。この2人には。,
85,通信教育はちゃんと進んでるかな？,
86,学ぶべきは人種差別だけでないと思うけど。大丈夫、このお騒がせ夫婦?,
87,王子を政治利用するのはいかん。,
88,"外に出てしまうと色々とボロが出ちゃうなぁ…
王子のオーラも、気品もないな…",
89,黙ってりゃ良いのに。金持つと豹変するパンピーと変わらんやん,
90,自分が、しっかり学べ！,
91,英国がやってきたことも含め批判するならいいんじゃね,
92,流行に敏感ですね。,
93,中途半端な人達が幾らスピーチしても感銘しない。薄っぺらいのよ。,
94,"まだヘンリー「王子」でいいの？
ヘンリー「さん」じゃなくて？",
95,取材力の無いメディアが他紙にただノリしただけの記事。,
96,なんか、顔つき変わったね…,
97,主張したいのは結構だけれども、古巣に迷惑のかからないようにやりなさいよ,
98,元ヘンリー王子とメーガン妃が・・・じゃなくて？,
99,"「平和的な抗議運動で平等を訴えるのは美しい行為」
志はいいけれど、行動が伴っていないのがこの2人の特徴。「平等」が大切なら、そのサセックス公爵、公爵夫人というタイトルは必要でしょうか。
人権問題に取り組む志のある人であれば、真っ先にイギリス貴族階級の象徴であるその爵位を手放し、個人名で活動すべきだと思います。",
100,"Mに出会って人種差別に目覚めたって？大嘘吐きだなハリーもMも。
Mはハリーに出会った時は外見は白人化してだけど。
Mはプロフィールにハッキリ白人と明記、チリチリ地毛は超強力縮毛矯正で無理矢理ストレート、肌漂白とお直し。
それにハリーに出会った時ドリアとは疎遠で父親には金の援助を受けてた。
ハリーを嵌める為慌ててドリアを側に置き黒人ハーフ、黒人母親を最大限利用し人種差別カードを切りまんまと王室入り。
アフリカツアーでは漂白した肌に態々ドーラン塗って黒人仕様にして黒人の味方を装ったが衣装は安物ばかり。
逆にオセアニアツアーではハイブランドのみ。
BLMは単なるMのイメージアップに利用しただけ。
Mこそ1番の黒人人種差別者。",
101,"何処までも脳タリンヘンリー王子様ですね。
ヘンリーの父方はイギリス王室、母方は現在のイギリス王室の系統より古い歴史を持つ伯爵家、そして叔父の現スペンサー伯爵は植民地時代からの南アフリカ領地で黒人を使い今でも農園経営している。
人種差別について今まで関心を持たなかったのはただただヘンリー脳タリンだったから。
今更、嫁や嫁母が黒人なので黒人差別について関心示すと言われても、ああそうですか、ご勝手にです。
壮大な黒人人種差別問題に手を付けると、ヘンリー所かイギリス王室だけでなくヨーロッパ全ての王室、ヨーロッパ全てに点在する名家に迷惑係ると思うよ。
本当に、黒人人種差別問題に取り組むなら、完全にイギリス王室と縁切りして王子・王位継承権・爵位全て捨てて国籍も放棄すれば良い!
都合の良い事ばかり言って言動不一致ばかりのヘンリー夫妻、まずは自分達を正さなければ信用無いよ!",
102,"自分達の数々の問題行動への批判を、否定する事が憚られる人種問題という盾で躱そうとする卑怯な魂胆が透けて見えます。
メーガン氏の姿勢は昨今の黒人の方々にとっても迷惑ではないでしょうか。",
103,決して頭の良くないバカップルでヘンリーはすっかりメーガンに洗脳されてしまった感がある。注目を浴びたいんだか浴びたくないんだかそれすら曖昧でメディアが嫌で王室を辞めてまで隠居生活にアメリカに移り住んで来たのにありとあらゆることに持論を展開し鬱陶しい。アメリカにおいても全く使えない不良債権。イギリスにお引き取り願いたい。,
104,メーガンはその時にどっちが得かを考えて黒人と白人を使い分けている。彼女から人種問題のなにを学ぶ？被害者として注目やお金をもらう方法か？,
105,"本当に本気で人種差別を無くしたいのだったら、英王室にとどまるべきでした。英国王子と黒人女性の夫婦が仲良く公務をつとめていけば、いつかその姿に世界中が感銘を受け、差別の愚かしさが認められたのではと思います。

夫妻は、感情的に反発し、離脱し、短慮で恥知らずな言動で、そうした未来の希望を消し去ってしまったのではないですか？

今更、何故人ばかりお説教？",
106,"ロイヤルの枕詞をなくしてから平等を訴えて下さい！
世論の爵位の返上を無視し続け、移動もプライベートジェットオンリー、大豪邸に住み続けた上で平等や環境保護をアピールする。
アホか、全く共感できません！",
107,"黒人の母親を持つメーガンさんにあって人種問題に目覚めたって言っても、父親は白人。

学歴差別問題の解消とか言ってFランクの大学生を対象にして、中卒とかは全く意識していないレベルだと思う。
メーガンさんは、ヘンリー王子に会う前から、黒人女性の母集団のなかでは、上位にいる恵まれていた育ちだと思う。スラムの黒人の生活とかわからないんじゃないかな。

極論ですが、黒人女性のメーガンさんを王妃に迎えた時点で、英王室には、黒人排斥の意識はないとも言える。同様に受入れた英国民もある程度はそう。

英国民にとって、人種差別問題よりメーガンさん由来の自国に貢献せず批判ばかりして英国を貶める階級社会の非合理性の方が問題なのでは?",
108,"人種問題に気付いたと言っても他の記事によると
味に人形を買いに行ったら何で白人人形しかないんだよ！　差別じゃね？
という程度なんですよね
商業がマジョリティベースで行われることは別に問題はない。利益を追求しているのだから。
人種差別問題っていうのはこれでしょう。
お嬢様学校に入学した女子校生が母親のことわを
後ろからついてくるあの黒人女が誰かってえーうちのメイドよ
っていったり
人種の欄に嘘の記載（ヨーロッパ系、白人）とか、そういうことでしょう
私は黒人にしては肌が白すぎるつて発言もそう。
まずは奥さんをじっと観察してみることですよ。",
109,とは言っても、メーガン妃って白人とのハーフだし。黒人の特徴である鼻は整形っぽいし、チリチリな髪の毛もストレートにしているし。白人の最盛期の代表格とも言える英国王室に嫁いで。なんかそれで差別云々言われても、しっくりこない。実はメーガン妃自体が、差別とかを持ち出す割に、黒人であること嫌がってるように見える。,
110,まずこの二人は人種差別、人権を訴える前に自分勝手と主張や持論の違いを学んだ方がいい。ハリーは母親が行った王室改革をおバカな頭で理解しおバカな方向で主張しはじめたな。王室も完全に二人を排除していいんじゃないの？黒人とか白人とかっていう色以前の話で、メーガンという一番もらっちゃいけない嫁、人間を王室に巻き込んだハリーの罪は重い。,
111,"ハリーが学ぶ必要?だと?我々民に申してると。
母の死を乗り越える努力が出来ない男が?
家族、国民に母の死を理解し前に進むという事を丸投げした男がか?
どんな努力と学ぶをしてきたのか?聞きたいね。

兄のような家庭を築きたい。超えたい。
何の努力も自分について学ばなかった男が持てるわけないだろう?
アメリカに行ってからアーチーと３人でいるとこ見たことない。
息子アーチーの人権を守ってやれよ。
妻の過去を美化するな!洗いざらい語れよ。

人種はデカイ態度で語り、人権はパクリの語り。

人に物申す時は自分をクリーンしてから物申せ。",
112,"夫婦、揃って神経、感覚そして行動が常軌を逸している。
英国の王室という看板を今は、背負っているのだから。
全部を取っ払ってならば、少しは解ってあげるが、女王や国民に弓矢を引いているその神経、病的である。",
113,"メーガンが批判されてるのは人種差別じゃないよ。

それにメーガンは白人の金持ち大好きだから。彼女は黒人は選ばない、なぜなら黒人は金持ちでも地位が低いから。

白人社会のピラミッドの頂点にいるヘンリーだから選んだんだよ。

人種とか貧富とか関係なく好きになったのはヘンリーの方だけ。向こうは違うよ。",
114,"人種差別は、もちろん良くない事です

でも、ヘンリーは
ますますメーガンと離婚できない
将来は未知なのに

メーガンは実に綿密に
ヘンリーを洗脳している気がする

今
ヘンリーは幼稚園レベル
メーガンの言う事全てを吸収している",
115,"英国王室に爵位がある人に言われてもね。
しかも、おこずかいで富豪暮らししてる。
家政婦や警備員には、我儘言って完全に差別する側では？

あちこち寄生してないで、自分の国でも作って、やりたいようにやれば良いのに、甘やかされないと満足できない、自分1番な人達なんだね。",
116,黒人と言う言葉を使って良いのだっけ？いずれにせよ メーガンさんが日系でなくてよかった。こんな感じで主張されたらかえって反感買うから 黙っててくれってなる。,
117,"偉そうな事を口で言うだけなら誰にでもできる。セレブ生活を手に入れるために使命である英国王室から逃げ出した負け犬夫婦のくせに、偉そうに学べとかよく言えるよね。
そんな事言うだけならイギリスで十分出来たでしょ。
英国王室という素晴らしい境遇に生まれたのに
それを捨てて、強欲メーガンの策略で王室を100億円で売った世界一のバカ男になんらアドバイスを受けたくないわ。
横にいるしたり顔の気持ち悪いおんなをよく見た方がいい。
目を覚ませよ。",
118,なぜメーガン妃は、黒人であることを、誇りに想っていながら、白人男性とばかり、結婚するのだろうか？,
119,この夫婦の やる事成す事 中途半端なんだよね️これだから自分勝手の我が儘な嬢ちゃん坊っちゃんのやる事は いい加減なんだよね。やるなら全てを剥奪し完全永久追放に なってから､他人の手を借りずに、自力でやるんだね️️それが当たり前で一人前だよね️,
120,"ヘンリーはおかしな女に捕まっちゃって洗脳されておかしくなってるな。
ヘンリーとメーガンが何かを発信しても、薄っぺらで何も響かない。",
121,"頭弱いね。
元はと言えば大英帝国の奴隷貿易。
その巨万の富のお陰で、何不自由ない暮らしが保証されている。
まさに「おまいう」の極み。",
122,"メーガンと出会うまで人種差別を考えたら事ないんですか?
差別は黒人だけされてるんじゃない。",
123,一刻も早く称号と国籍すら取り上げた方がいいのでは？,
124,英国も日本も、次男てどうしてこうも、やることなすことズレるんですかね…。,
125,あまり露出しまくると早いうちに需要がなくなりそう…。,
126,子ども騙し　自分の力で飯を食って自立してから言ってほしい,
127,操り人形になっちゃった。自己否定に走ると心を病んでしまう。,
128,"オマエが、まずは河川敷のバラックから出直せや。
MMに、キン玉握られて耄碌しとるのはわかるけどな。",
129,王室母親ネタか、言い訳か、説教・・,
130,コイツらが差別の象徴のように見えてならない,
131,無知と洗脳って怖いよなぁ。,
132,ヤベー女と結婚すると人生メチャクチャにされますね,
133,出しゃばり女。,
134,この2人はイギリス版の眞子and小室だよな,
135,人種差別に目覚めたって、今頃ですか…(呆),
136,引っ掻き回して何がしたいんだこのバカ夫婦は？,
137,毒女が真っ白だったヘンリー王子の心に色んなペンキをぶっかけて真っ黒にしてしまった。,
138,まずお前らが恥や良識を学んでから言えバカタレが。,
