,comment,info
10,"＞シファー氏は、このおかげで「多くのブランドが育っています」とも語る。

どんなブランドよ？w
傲慢で自己中心的なご都合主義のブランドが育ったとして、
それが一体何のためになるのか…まさに、百害あって一利なしじゃん。

失われたフォロワーを気にしないと見せるのは、
自分たちの醜態を認めるわけにはいかないからでしょう。
無駄なプライドだけはお持ちなようで…。",
11,"言い訳するのも苦しくなり「戦略的」に変更。
政治的発言をしておきながら、厳しい状況になるとだんまりですが、これも戦略なのでしょうか。

「多くのブランドが育っています」と語るシファー氏ですが、そんなものないと思いますけどね。

SNSの危険性等を語るMMさんですから、フォロワーなんて必要ないでしょ。",
12,"2人の戦略と言うより悪妻の戦略ですね。効果無いけど。

「現代的なアプローチ」
「自分たちの原則に従うことを強調」
って、ただの自分勝手ですよね！

一部に嫌われてるのではなく、多くの人に嫌われてるの間違い。

ニッチな人に好かれればいいって、称号ある人の言動ではありません。好き勝手なことするなら辞退するべき！",
13,"戦略的なわけないじゃん。
だから、あんな暴露本出しておいて、「私への世間の見方が変わる！」なんて言ってたくせに、発売直前には自分達は一切関係ないとかコロコロ変っちゃって。
ぜんぜん自分達の意図してるように思ってくれたり動いたりしてくれないから、イライラしてるのが見え見えの言動ばかり。
でも、去っていく者を気にしないのは事実かもね。
「わかってくれない人はいらない！」ってスタンスみたいじゃない？
メーガンは（苦笑）",
14,"共和党を阻害し、トランプ嫌いの穏健派はそれを受け入れる。

だからそういう発言がダメなんでしょう。
そもそも論でしょうに。

そうやっていつも、自分たちの都合のいいように論点をすり替えてる。",
15,"言葉に行動が伴っていないから、人はついてこないと思いますよ。
実績はあって語るならコアのファンも付くでしょうが、行動は起こしてないし、発言もその分野で著名な活動家に便乗しているだけ。
世の中で、一番、嫌われるタイプのリーダー像。
戦略だから気にしていないと言うのは、自分は見え方を一番いにしているメーガンの思考からは逸脱している。彼女は常に他人の目を気にしているように見える。
戦略ということはパフォーマンスであり、彼らの本心を隠しているので、信用も失う事にも繋がる。",
16,"▷ 大衆受けしなくとも、ある一定数の“ニッチ”なフォロワーを取り込むことが・・・

出たっ、いつもの強がり！
しかしそのスキマ産業路線はNetflix的にはどうなんでしょうか？
まあ､その“ニッチ”なフォロワーとやらが太客だといいですね。

つっぱることが二人の
たった一つの勲章",
17,"政治的な発言したらいけない立場なのに
発言したからバッシングされた。
そういうタイミングで新しいフアンができるの？もしいたら相当アブナイ輩だと思います。",
18,"＞それは一部の人々を遠ざけてしまいますが、代わって熱心でユニークなフォロワーの開拓につながります。失われたフォロワーを2人は気にしません。

そういうあり方があるのは分かりますし、それを良い悪いと言う気はありません。

が、もし本当にその路線で行くのだとしてもそのやり方でサセックス公爵夫人が目指したいらしい「ダイアナ妃を超える人気者」になれるつもりでいらっしゃるのかなあとは思います。",
19,失われるから手当たり次第に色んな事をしてるだけで何も説得力無いんやけど。,
20,"本当は少数の支持で良いとは思ってない筈。
思惑通りにならなくて、負け惜しみばかり…
全然戦略的ではなく思いつきでせかせか動き、失敗したら慌てて路線変更。
行き当たりばったりで、筋が通らない夫妻ですね。

いまのところメーガンさんは炎上お騒がせ枠でも良いと諦めたりしないでしょうから、
もう少し悪あがき(失礼)するでしょう。

ヘンリー王子は、本気でメーガンさんのお陰で自分が成長できてると勘違いしてるのか、
それらしく原稿で言わされてるだけなのか、ちょっと気になります。",
21,太鼓持ちの印象操作記事もネタ切れ感がありますね,
22,"ヘンリー夫妻は一部の人を遠ざけても、
それはブランド構築による重要な戦略。

戦略も凄いこと。人々を操りたい願望。
選挙もB氏が当選したら、ヘンリー夫妻が米国民に投票を促したからと、
恩を着せるでしょう。

ネトフリの言いなりで従順も、最近何事も身内を大衆に貶める記事多く、
失望してる人が多そう。",
23,レピュテーションマネジメントの専門家、ボディランゲージの専門家、王室の専門家。本当に世の中には色々な職業がある。で、netflixとの契約金をどんどん使って、こういうニュースを流して、イメージ挽回を図る。それが二人の戦略。でも、お金で買えるものも限界がありますからね… 金の成る木が枯れた時、どうするんだろう？,
24,"ポカをやる → 批判殺到 → 気にしてませんアピール(MMの主張ではSNS見てないハズなのに)

って、いつものパターンでしょ。
自己顕示欲のモンスターの中でもお馬鹿さんの部類のこの夫婦が、戦略的なわけないし。

同じ部類のトランプとかなら戦略的だろうけど。

ブランド？なるほど、
「卑しく、利己的」ってのがこのMMブランド
のモットーなんですね。",
25,何が有っても、メーガン達は英国からも王室からも、早く全てを剥奪し、完全永久追放するべきです️メーガンは、王室の全てを利用しつくす、考えだと思います️,
26,"目立つためなら手段を選ばず。なりふり構わずの行動をネガポ的に表現すると、戦略的となるのだろうか。
残念ながら、称賛より批判が多いようなので、戦略的には失敗?。
失われたフォロワーを、ヘンリーさんは能天気なので気にしないかも知れないが、メ一ガンさんは奥歯を噛み締めながら気にしていると思う、本音は。
狂信的なファンもいいが、やはりノ一マルが一番だと思うけど。まあ、メ一ガンさんがアブノ一マルなのでそれは無理か・・・。",
27,世の中は不思議なもので、高貴な立場の人が愚かな行為をするのを「笑いもの」にしたいフォロワーが沢山いますから、愚かなお二人がフォロワーを減らすことはないですよ。,
28,以前、似たような記事があったね。自分に対して批判的な意見はノイズだの見ないようにしているだの、その癖、注目浴びたくて、世間に忘れられたくなくてニュアンス(小細工ともいう)を変えて強かな自分を演出した勘違い記事がでる。しかし、プライベートなんて全く守るつもりないね。,
29,全てにおいてこんな感じですよね。上手くいかない思い通りにいかないと全て捨てたやり直し、またやり直し。,
30,メ―ガンを受け入れたり支持したりする人は、そういう人なんだ、というブランドというかレッテルを私は貼ります。かなりな人間標本だから、一つのリトマス紙になりますよ。,
31,">失われたフォロワーを2人は気にしない

しかし、
失われつつある“ロイヤル”を妻の方は悔やんでるだろw",
32,この間、SNSなんか気にしないって言ってなかった？だったらフォロワーの数もどうでも良いでしょ。戦略も不要。,
33,"レピュテーションマネジメント、評判をコントロールするコンサルタントですか、胡散臭いお仕事ですね。
つまりは炎上商法ってところなんでしょうが
カニエ・ウェストなど、本業がしっかりしてる人ならいいんでしょうが、中身のない炎上erは消えゆくのみ。
ましてや王族とか公爵には脂っこすぎます。",
34,"もしこの記事が本当だとして、コアなファンばかりになったら、今度は身の危険が生じるかもしれないのに、大丈夫でしょうか。
コアなファンって期待通りの行動してくれないと、何らかの暴挙に出る人たちしか想像できませんが。",
35,"つい先日も「世間の批判は気にしない」とか言ってましたよね。
批判もフォロワーが減るのも実はものすごく気にしてる。
言い訳と負け惜しみの人。",
36,"戦略的でも意図的でもどうでもいいよ。
もうほかっておこうよ。",
37,最近のＭの化粧や容姿、ドラァグクイーンを連想させる。あちらはもっときれいな方々が大勢いらっしゃいますが。,
38,"強気になったり弱気になったり。
情緒不安定過ぎる。表舞台に出てくるな。
ほんの2年くらいロイヤルファミリーに居たくらいで何を語るのやら。",
39,"英国王族が炎上商法ですか・・・堕ちたもんだ。
アメリカのPR会社ですし主導はメーガンが握ってて、コロナや人種差別、大統領選の真っ最中と言う、メーガンにとってはこれ以上無いアメリカ国民が異様に高揚している所への自己主張ですからね。
ま、何を言おうと単なる炎上商法。",
40,"ブランドも成長過程て途絶するのでは？
何事も長続きしないからね",
41,もうどんな活動してたか忘れちゃったよ、それくらい心に残らない人,
42,「最早、炎上商法しか残っていない」というのをプラス思考で書いた記事では？,
43,ここであーだこーだ批判してる方々は対象外だそうですよ、良かったですね。,
44,"ブランドって、何？！
バカを売り出しているのは、わかるが、
こういう人が、アメリカには必要なのかな？！",
45,"こういうのって、ブランドって言うの？

単なる悪評だと思います。",
46,"どうしてこの人たちを支持する人たちがいるか理解できん……
ん？　それってトランプもそうだわな",
47,イギリス王室に生かされてきたことを有り難く思わない王子様に、共感する人はいないと思うけれど。下衆な妃に知らない事を教えて貰えたと勘違いしているようですが、いい歳した王子様が今まで見ようとせず、無知であったというだけのことです。,
48,"フォローワーと言っても類共のフォローワーガ集まる．Mの母は詐欺を含み3回も刑務所に入った．ハリーがトラベリストと言う会社をドリアと持ったのは皆が知るところ．しかしここでドリアが詐欺を働き警察沙汰となりハリーまで巻き込んでしまった．
更にドリアがビバリーヒルにケアホームを手に入れた．これは正式の住所はデラウェアで無税地域．ドリアの様な犯罪歴のあるものは法律でケアホームで働けない．で多分経営だけをするしかも現金だけというルールのケアホーム．完全に脱税を狙っている．また刑務所戻りだね　しかしこの経営はすごい金儲けができる．理由は入居者からの政府による援助が一人につき月30万円以上入るし更に家を取り上げるから笑いが止まらないらしい．よくやるよ．犯罪ばかり",
49,"サセックス公爵という芸名の貴族芸人として、アメリカで生きていくのですね。

メーガンとしたら上々。ハリーも一生気づかなければ、これで幸せなのかも。",
50,"もーああ言えばこう言う、別にいいけど。熱心でユニークなニッチなファンて
過激で攻撃的なツイッターとかに竦んでいる人たちのことかな。自分達とは違う意見を絶対に許さない人たちだから、ちょっとでも道を外すとこわいよね。",
51,"気にしないとメーガンが言えば言う程気になってしょうがない様に聞こえる。
何に対しても負けず嫌いで貪欲だから。
いつも家で爪を噛みながらカリカリイライラしてそう",
52,"いやいやただの嫌われ者でしょ。
だからメーガンも必死に被害者ヅラしながら苛立ってるんでしょ。",
53,"え？滅茶、気にしてますやん。
本当に気にしてない人は、いちいち言葉（とか記事）にはしないよ。
これだからカマッてちゃんは面倒くさいこと。",
