,comment,info
10,"歴史や文化への興味、理解と言ってることは分からないでもないけど欧米のような黒人奴隷の歴史と関係の薄い日本人相手に「日本人が侵してる罪」とか大上段に言われてもね…
それとこの間、非常に引っ掛かってるのは欧米のコロナ禍でアジア系が激しい差別に見舞われても白人も黒人も何ら問題ともしなかったこと
結局、BLMは黒人の権利主張とリベラル左翼の自己満でしかなく、広い人権意識の向上なんか眼中にないんだと自分はそう理解してる",
11,">アフリカ系米国人たちの文化や歴史、置かれている社会問題などについてはまるで存在していないかのように関心を持とうとしないのだ。

そう言いながら、日本人の文化や歴史、置かれている社会問題に関心を持ってるの？
自分は関心もたないけど、相手には関心を持てと押し付けるのはリスペクトと程遠いと思うけど。",
12,"文化慣習の違いに気を配り、相手をリスペクトしろと言いますが、知らないことを責められても仕方ないのではないか、と思いますがね。
日本人に対して外国人は知らないうちに傷つけていることはあるのですから、個人的には知らないことを責めたくないし、責められたくもありません。知ることが相手への敬意とするならおたがいさまと言えます。
訴えるために法を秩序を破って良い、迷惑を被る人がいても知ったこっちゃないという考え方にはどうにも賛同しかねる部分もあって、今回のアメリカの騒ぎもどこかしら冷めた目で見てしまうところがあります。私だけかもしれませんけど。",
13,"＞歴史や文化に興味を持たない日本人が犯している罪

と、上から目線で日本人全体に説教する筆者のどこが一体歴史に詳しいのか。
ハッキリ言ってこんな「無知なお前らに教えてやる」アプローチなんて反感買うだけだし、
第一次世界大戦後のパリ講和会議で世界初の人種的差別撤廃提案したのは日本だし、
それを握りつぶしたのはアメリカだし
戦前、黒人解放の指導者として活躍するもFBIに捕らえられ歴史から消された中根中もいるし
本当に歴史を知ってたらこんな無礼で無知で一方的な独善記事書かないと思う。",
14,アメリカにいる人たちは、アジアの国々の文化や歴史をどれだけ知っていますかね。それと同じです。そこまで理解しろと強要するのは、黒人に対する逆差別です。それに、黒人差別を無くすことには賛同しますが、それに合わせるかのように略奪や破壊活動をするような運動には賛同しかねますね。相手に正しさを求めるのであれば、まずは己が正しくあらねば関係ない人ほど賛同しない。同じ穴の狢にしか映らないからね,
15,"日本は歴史的にも海外から文化を日本化して取り入れてきた
それが日本の文化であって、それを頭ごなしに否定するのは日本文化に対するリスペクトの欠如、差別とも言える
各地に歴史があるのはその通りだが、その地と関係ない地には「関係ないという歴史」がある",
16,世界中無数に存在する人種について一体どれだけ学べば良いのでしょう。日本にヒップホップが入ってきているのでその背景や文化を学べ？確かに大切ですが、私たちが学んだところでアメリカで起こっている深刻な差別問題が消える事は有りません。遠くのアジア人に説くより自国で何か活動するべきじゃないでしょうか。,
17,"筆者はテリーさんの言葉を借りて多いに持論をぶつけたようですが
これはやりすぎですね。

インストラクターがダンスを教える一方で文化的背景やマナーを
教えればいいだけではないのかな。事実テリーさんもそれに
気づいてパネルディスカッションを開催されたんでしょう。

そもそもポップカルチャーは敷居が低いものですよ。
かっこいいから真似るんじゃないでしょうか
それを真似るなら歴史勉強しろとか
多くのストリートファションや多くの音楽はほとんど
成立できないでしょ。

こうやって悪戯に敷居を高くすることに意味があるのでしょうか
テリーさんは本気でそう考えてるんでしょうかね?

海外のお土産も身につけることもできないですね
文化や歴史知りませんからね。",
18,"要するに
>●●を習ううちに●●の文化や歴史にも興味を持ち学べ。

ってことでしょ。私は、その主張はめんどくさい。それならヒップホップ教室で「文化や歴史を学んでからでないとヒップホップダンスは教えない」ってしておいて下さい。習ううちに歴史や文化にも興味を持つかどうかは人による
黒人差別も近いものがある。「黒人の問題を知らないのはけしからん！知っていて声を上げないのはけしからん！」思うのは勝手だけど、強要しないでほしい。多くの場合そういう場所では「なんて不勉強なんだ！」みたいに責められる。参加しにくいわ
差別は問題で、どうしたらなくなるんだろうねー程度は日本も考える。もしそのふわっとした態度だけで罪だっていうなら、世界のあらゆる問題の歴史を把握してないと罪だ。知らないだけでも罪だ。そんなことある？ロヒンギャ詳しく知らなかったら罪？
今タイムリーな話題を形だけまねて、他の問題を矮小化している",
19,"ルーツを知ろうとするとかそうでないかなんてそれこそ自由でしょう。
良い方は悪いかもしれんが、そもそも身近に黒人がいないから差別だ差別だと騒がれても所詮は画面の向こう側の話なんよね。

アメリカなどでは母数も多いから社会問題なんだろうけど、日本などでは圧倒的少数なんだから興味も盛り上がりも無いのは至極当然でしょう。
それでも盛り上がれって言うんなら、外国だって同和問題やらアイヌ問題やらもっと取り上げろよ、としか言えんわな。",
20,"「命を脅かされる危険から解放された」だけで日本から十分過ぎる恩恵を受けていると思います。
この人は日本をどうしたいのでしょうか。何だか傲慢な印象を受けました。",
21,"面倒臭い。

リスペクトなんて言葉で誤魔化しているが、結局のところ、にわかに口煩く価値観を押し付けているだけです。

こんなのを罪と言っているようでは敷居が高過ぎて消費人口が増えずに廃れるだけ。",
22,"過去に自分はあるブラックカルチャーが好きでハマると共にアフリカンアメリカンの歴史や現状を調べ勉強したことがあります。
興味がありや好きな人は言われずとも自ら進んで調べ勉強します。
それを興味の無い個人を捕らえ「日本人は・・・・」と一括りにするのは間違い。
それでは反感をかうしかない・・・・
例え数人、数十人であれ、まず異国(自国)のカルチャーを学ぼうとする人に対してリスペクトを忘れず、その方々と活動を広めれば良いだけ！
この記事はあまりにも自分勝手な言い分を並べ立てただけではないでしょうか？",
23,"はなはだイラつく記事だね。

じゃあ欧米人は日本や韓国、中国の歴史や文化を大いに学び理解しているか？
否、だいたいが大雑把にアジアとしか思っていないし、深い関心などほとんどの人がないだろう。

それらを罪と呼ぶのは傲慢ではないだろうか。

相互理解は言葉としては美しいし、差別撤廃も同様。だからといってそれに積極的でない人を罪人のように言うのではそれは訴えることと矛盾する差別の助長にならないか？",
24,"ダンスするのに、アフリカの文化に興味を持たないといけないなら
アメリカ人（人種関係なく）はいったいどれだけの勉強を
しないといけなくなるの？
ハロウィンやるのに、古代ケルトへの理解が必要？
着物とか浴衣風のドレスとかバスローブを着てるハリウッドの
女優さんがいても、和服の歴史を勉強してほしいとは思わないし
知りたい人が勉強するスタンスの日本文化を尊重してほしいのだけど。
ディスカッションを見てないけど、本当にテリーさんが
そう発言したのだろうか？
共同通信の配信する記事って押し付けがましいものが多い。",
25,"ヒップホップ・ダンスの本質に関する「興味の低さ」だ。ダンスの振り付けは覚えようと懸命になる。一方、ヒップホップ・ダンスを生み育てたアフリカ系米国人たちの文化や歴史、置かれている社会問題などについてはまるで存在していないかのように関心を持とうとしないのだ。
背景や歴史をなぜもっと知りたいと思わないのだろう。

どういうこと？ヒップホップを売りにしてるのにその文化や歴史必要か？
日本なんて忍者やヤクザ任侠サムライがどう使われようが気にせんぞ、本質が違っていたとしてもそれは各自の解釈に過ぎない。
自分が関心を持ってほしいというのであれば今ならネットでいくらでも発信することが出来る。
それこそヒップホップ・ダンスを交えて解説なりなんなりすればその考えは広まっていくと思う。自分はこう思う！で終わってしまうならその程度なんでしょう",
26,"コメント欄をみると記事に対する批判ばかり。。。

まあ当然かと思える。あまりにも独善的な意見で辟易するしかない。
外国に定住し活動するならその国の文化に敬意を示すのが筋。
お互い様って事だろう。

おそらく欧米人はお互いこんな背理屈ばっかで喧嘩してるから常に争いが絶えないんだろうね。
いい加減にしろって叱るべき。",
27,"「もし私たちの文化を自分の一部として取り入れようと思うなら、アフリカ系米国人が歩んできた歴史と現状を学んでからにしてほしい」
⇒『形から入る』は嫌なのか。
歴史まで知ろうとする人を阻害しようとは思わない。
しかし『格好をまねしたい』だって何かを行う動機の一つだと思うのだが。
っていうか何か始める時の大体の理由はそんなもんだろう？",
28,"「文化の盗用」という概念自体が、狭量で間違ってるとは思わないの？
差別されたから、利用されたから、という理由で生まれたカウンターに見える。つまり「差別」ありきで「だから頑なに守るんだ」と
なぜ日本では命の危険から解放されたのか、よく考えて欲しい",
29,"「文化の盗用の一例としてNワードが使われている」
何度読んでもこの二つがどう関係があるのかわからなかった
それと、アメリカ人自身がそうであるように歴史や文化への関心を持ったとしても、文化の盗用やNワードの使用が無くなるという保証は無い
色んな不満をごっちゃにしていてちぐはぐな文章で何をどうしたいのか伝わってこなかった",
30,歴史は大切ではあるが過去を過去と割り切る事って差別を無くしていく上で非常に重要なのではないかと自分は思います。,
31,"米国 欧州の人種差別問題で、日本人が犯している罪？

冗談じゃない

歴史上、第一次世界大戦 ベルサイユ講和会議で 世界で初めて

人種差別禁止 を提案したのは日本政府だ！

ただ、文科省教科書とマスコミ論調が自虐史観 GHQ史観で書き、言及

しているので、現代日本人が知らないだけ

４７ニュースも例外ではない

何が日本人の罪だ！

寝ぼけたことを言うのも いい加減にしてもらいたい。",
32,"文化や文明が未成熟な国では起こりがちなことだが
それはあくまでその国の中で起こった問題
何十年何百年かかろうと自分たちの力で解決していかなきゃいけないんだぜ",
33,異文化に興味を待たない人が大勢いるのは、お互い様だ。何故、日本人が罪の意識を強制させられるのか、理解に苦しむ。,
34,"なんでダンス習いに行って、文化的背景まで深く理解しなければならないのか。

ダンス習いたいけど文化には興味ない、って別にそれは普通でしょう。
その上で、深く知りたい、と興味を持った人はそれを深めていけばよい。

歴史や文化的背景抜きに学べないと言い始めたら、キリが無いよ。",
35,こういうことを言われた時に多くの日本人は「それはあるかもしれない。でもあんたらも...」となる。翻って多くの欧米人は「は？お前ら悪いってのがまだわかんねーの？」となる。一旦自らを省みる文化が古くから日本人には備わっている。日本人の欧米化というのはそういう部分が欠落していってることかもしれないと思うと悲しい。,
36,"興味ないんだから仕方がない。
ダンスがやりたいのであって、文化が知りたい訳ではない。
安易に真似されるようならその程度。
真似したところで外国の寿司のようなもの。
本物ではない。",
37,"[形をまねるだけでは駄目なのだ]

そんなこと言われてもねぇ。
白人警官による黒人への暴行は日本でもよく放映されるから興味がある、というか、とんでもねぇ国だな米の国は、ってぇ意識はあるし、Kunta Kinte も I have a dream も知ってるし、Miles Davis も好きだが、ヒップホップ・ダンス自体に興味はないし、ましてやその本質に興味がありようがない。日本では黒人差別ってのはあまりないだろうが、他の差別はある。意識的差別はあるし、無意識の差別だって当然ある。無意識の差別ぐらいは大目に見てもらわんとねぇ。",
38,"裏を返せば、相手の歴史や文化を知らないといけないって言っているようなもの
無理でしょう！疲れちゃうよ
視点を変えれば、相手は知らないものだと思って接すれば済む問題じゃないかなぁ",
39,誰が書い記事か分からないが知ったかぶりがひどすぎる。差別のない場所など無いことを認識していればこのような記事は書けない筈。日本の中にも差別がありまずそれに自分がどう対処しているかを書いて　それから他人を批判すべきだろう。,
40,"熱意は伝わるが空回りな内容だな
問題意識を持つのは結構だが、筆者の一方的な思いで罪だと断罪する姿勢は傲慢だろう",
41,"その道のプロやその事柄について深く知りたいと思わないと難しい。
確かにうわべだけで偉そうに上から目線にでる奴が多いのは分かる。
けど、そのうわべだけの連中のお陰で広く拡がって行った事も忘れてはいけない。",
42,"クッソ長い文を読みました

さてアフリカの文化の押し売りをするこの方は日本の文化をどの程度理解できているのかしら？

リスペクトを語るなら先ずはリスペクトを示せ
と思います",
43,"意味がわからない。
文化の盗用って何？相手の文化を侮辱することは許されないと思うけど、盗用って？
文化はほかの文化の影響を受けながら変化し発展していくものでしょう。
模倣と盗用の違いは何？
それに、偉そうなこと言ってるけど、じゃあこの人は日本の文化をどれだけわかってるんだ？食文化も立派な文化だけど、例えばこの人は寿司を食べるときに、江戸時代の寿司がどんなもので、どう発展してきたのか、調味料の醤油はいつ頃生まれてどう発展してきたのか、理解してるの？
ほんっと、何の価値もないどころか、反感を買うだけの記事。低レベル。",
44,"ずいぶんと図々しい記事ですね。
「理解しろ、受け入れろ」ばかりで、それが当然で受け入れない日本はおかしいと言い切る。日本人と日本の文化には一切配慮しないで、価値観を押し付けてきて受け入れてもらえると思いますか?",
45,"形から入って、より深く知ることもあるだろう？
いきなり全てを知ることは出来ないし、そもそも黒人全員が、自分達の文化を完全に理解してるのか？
それは誰が判断するんだ？",
46,"「日本人は、Ｎワードを絶対に使うべきではない」
こんな言葉尻をとって差別と騒ぐ人もいる。
これはこれで日本人に対する差別に受け取れるけど

それと意味不明な漢字のタトゥーを入れる人も文化盗用になるのか？",
47,"では問おう、日本の文化や歴史を知っているのかと？
他者にそれを求めるのに自分達はやらないのでは話にならないが？",
48,クリスマスもハロウィンもバレンタインデーも、その他欧米やアジアから取り込んだものほとんどそうじゃん,
49,"技能実習生という奴隷制度も見直した方がいい

コロナで技能実習生が来ない
繁忙期なのに困るわー
技能を教えたいのに
なぜ繁忙期を希望するんだ？
暇な時にじっくり教えてやれよ
労働力としか見てないだろ",
50,"６月の日本のデモをトップに語るようではモグリと言われても仕方ない。
あれはクルド人人種差別反対運動を悪用した無政府革命運動ですから。

キリスト教に入信しないとクリスマスは祝えない？？
文化の盗用ってなに？",
51,ウェスタンブーツやデニム好きだけど、アメリカの歴史を知らないと着たらダメなのか？ミリタリーファッションは軍の歴史を知らなきゃダメなのか？ターコイズのアクセサリーはネイティブアメリカンの歴史を知らなきゃ付けたらダメ？文化の盗用？馬鹿々々しい話だ。,
52,"じゃあ例えばあなた達が日本の漫画やアニメを見るとき、『鳥獣戯画』まで遡って勉強するんですか？
しないでしょう？　せいぜい気に入った作者、監督の昔の作品を見るくらいだろ。それだって日本人のごく一部の人しかしないんだ。
気に入ったものは気に入ったで、それにある背景とか歴史とか大概の人は興味ないんだわ。",
53,日本人が、キリスト教でもないのに、教会で結婚式をあげてるやつとかをいってるのか？文化の盗用ね〜？寛容でいいんじゃないか？外国人が神前結婚式をしたら、日本人としてむしろ嬉しいと思うが。,
54,"意味不明。
無意識の差別意識が浸透してるのは、日本よりむしろ欧米だろう。
おまけに、不要不急のデモで、コロナ感染を広げる始末。",
55,"そこまで言うのなら、テリーさんも日本を選んで来たから
には日本の文化や歴史を学ばなきゃ、となる。

日本へ来た外国人に関心を持つのはいい。しかし、その出
身地の歴史、文化、習慣にまで通じないと罪なのか？

「無意識の差別」は防げないというが、それは心の話。そこまで「きれいごと」を並べる記者自身はどうなんだ？

むしろ、内なる心に違いや区別の意識があっても自然なこと。理屈じゃなく心で感じる「異質」まで罪とする考えに、どうしようもない幼児性を感じる。",
56,"何でも主張したがるのが欧米人や中韓だよね。
そんなことをいちいち気にする必要は無いんじゃないかなって思う。",
57,"でも、日本文化には、形から入るっていうのもありますからね。
そこまで細かなことに目くじら立てられても・・・",
58,"面倒くさい奴だな。
この押しつけがましさこそ、敬遠される要因であろうに。

『文化の盗用』ネタにはうんざり。
日本に置き換えたらいい。
例えば『日本の文化や歴史を深く学ばない者が、ニンジャだのサムライだのゲイシャだの真似てはしゃぐのは、文化の盗用だ』ということになろうか。
正気とは思えんよ。",
59,"＞日本に移ってから、自分の命が脅かされる危険からは解放された

これで十分だと思うけどな。",
60,"そうじゃないです。彼らの歴史は奴隷であるが故の彼らの痛みから生み出みされてきた文化なのです。忍者や芸者とは話が全く違います。髪形やNワード、ダンスにも彼らの痛みから生まれた意味があります。気軽に真似るだけは彼らの文化に対する冒涜です。なぜなんでも文句言うめんどくせーの1言で済ませようとするのですか？ダンスは楽しいけど奴隷の歴史は知りたくない。それは彼らにしてみれば納得できる答えではありませんよね？都合よく自分達の文化を利用していると思われても仕方がないと思います。アフリカ人が太鼓やダンスを日本人が真似したところで喜びはすれ怒ったりしないのは、それが奴隷であったから生まれた文化でないからです。私は日本人ですが、こんなに沢山の日本人が寄ってたかってテリーさんに文句を言うのを見て本当にがっかりしました。
いつから日本人はこんなに寛容ではなくなったのですか？もう一度自分の言動を顧みて下さい。",
61,"戦後、ＧＨＱ によって日本人もアメリカの奴隷化となっております。
その歴史をブルックリンテリーは知ってはるんやろうかね？",
62,"文化盗用のコンセプトはいまいち理解出来ないな。
フランス文化に精通しないとマカロン食えないのか？",
63,タランティーノ映画ではNワード連発やったなぁ,
64,良い書き方。そそる。合格,
65,そんなのお互い様だろう！,
66,「朝田理論」ですね、分かります。,
67,日本の歴史・伝統・文化はひた隠しにしてるやん,
68,それで、お前はどれだけ日本の歴史や文化を知ってるんだい？,
69,多様性を謳う人は結局のところ好きの選択肢が人と違うだけで排他志向に違いはさほどありません。なんならそれ以外の選択肢にはなお狭量な事もままあります。差別に関しても同じです。差別をするような人間は差別されて当然だ！　というような構造的矛盾から逃れている人は稀有でしょう。,
70,"言ってることはもっともなのだけど、他国他民族の文化って理解不可能に近い。
ＬとＲの発音の違いなんて日本人には理解できないように、日本語独特の言い回しなんかも外国人には理解不能だろう。
確かに差別用語と言われるものでも仲間内では意味合いが違う。
グローバル化の現代はお互い知らないことばかりのはず。
お互い文化のことは間違いだらけなのだからある程度仕方ないかも。
その都度普通に指摘し合える世になったら解決できそう。",
71,"＞日本人は背景や歴史をなぜもっと知りたいと思わないのだろう。
じゃアンタたちは日本の背景や歴史を知り理解してるのか、、、
ヒップポップを純粋に音楽として楽しむだけの日本人は｢悪｣であり｢罪｣か？？

反体制機関共同通信傘下の４７ＮＥＷＳらしい相変わらずの｢日本人は～｣で日本、日本人ディスりが目的の思想闘争作文。",
72,"形をまねるだけでは駄目、それ自体に違和感がある。
日本はかつて大和言葉に漢字を当てて日本語として完成させ、
和魂洋才をスローガンに発展してきた。
今では京都で和服を着る外国人観光客や座禅体験を楽しむ外国人も少なくないが、
これもすべて差別になるのかね？
黒と言うだけで当てはまることを他の民族や国家に援用して欲しくないと思うがね。",
73,"ここは日本国で日本人の国です。
差別はしないが日本人と外国人の区別は最低限します。
これは白人だろうが黒人だろうが外国人に変わりはないので当然のことです。
ただ日本が差別的と感じるのであればあなたが差別がないと感じる国へ行けばいいだけの話では？",
74,"知らないってことこそ、差別にならないんじゃない？
例えば日本人に出自を教えず、黒人と生活させても本人が自身を日本人と知らなければ、日本の悪口を言ったところで差別とは思わないというよりは気づかない。

他ならぬ本人が縛られることが、なにより差別が減らない原因のひとつ。
悔しくても恨んでも理不尽でも、誰かがのみ込んで次の世代に残さないことが必要。",
75,"ならばどれくらいの米人がニンジャ、サムライや空手を引用するときに日本の歴史や文化を勉強しているのか？

たいていの日本人は、おかしな盗用をされたところで笑って相手にしない。だが、こうやってヒステリックに騒ぎ立てる向きには違和感を覚える。

しかも、日本に来て身の危険を感じなくなり存分に日本での生活を享受しているのに何なんだろうこの言い草は。

加えて「沈黙は暴力」という文句は最悪の脅し文句である。暗に、「俺に賛同しないやつは皆差別者だ」という脅迫である。

こういう人がいると、日本人が黒人を見る目も厳しくなるかもしれない。

せっかくアフリカ系の血を持つ多くのタレント、歌手、スポーツ選手が築き上げてきた良いイメージがあるのに。",
76,"日本人は、Ｎワードを絶対に使うべきではない

…ただ日本人というだけで表現を脅かすのなら、その人種に関わらず私はレイシストとして軽蔑します。
自分たちに門戸を開け、理解せよと求めながら、しかしお前たちは入ってくるなとは。
自分たちに力がついたと思った途端、差別を再生産していてはいつまでも終わりません。",
77,"自分達は親近感を表す表現方法としてＮワードが使う、だが日本人は使うな。
この時点で自己優位に差別してる事に気が付かないかな？

こういう自分達がっていう感情しか持てない時点で
黒人が距離を置かれる対象でなくなることは無いよ
差別云々じゃなくて、危険な相手という認識になる
韓国人と一緒

本当に大事なのは、相手を傷つけないよう配慮して
お互いが幸せになれる事をそれぞれの文化で目指す事
相手の奴隷になる事じゃ無い。

この辺中国韓国もそうだけど、本当にどうにかならないかな",
78,"良い黒人も沢山日本にいると思いますが、印象悪くしてる黒人も多数いらっしゃいます。無意識の差別を払しょくさせるために、まず身内の悪行を黒人内で解決してください。
都合の良いことだけ黒人を前に出すのは日本では受け入れられません。",
79,"悪いけど、隣人としてテリーさんみたいな風貌の黒人がいたら警戒して距離置くよ。日本人の一般的な常識から言って、マトモではないからね。
この前どこかのネット記事で読んだ、黒人に嫁いだ日本人女性に関する記事で、
「黒人はちょっとコンビニに行くような用事で外出する際にも身なりに気を付ける」と、言った配慮とは程遠いね。説得力がない。

日本の文化に歩み寄る努力が感じられないのに、「俺たちの事をもっと学べ」では、共感が得られないのではないかな？
それより引っかかったのは、本国における「身の危険」が日本においてなくなったと感じてることを、なんの感謝も思慮もなく、当然のように享受してる雰囲気だけど、
それについてもっと掘り下げて考えたことは、この人にはないのだろうか？",
80,"自分のルーツがアフリカで文化を誇らしく思うなら、アフリカで暮らせばいい。
勝手に日本に住み着き、わがまま言わないでほしい。
立場が違えば、行動も言動も違うのは当たり前。
そんなことすら理解できない人間が偉そうなこと云っても嫌悪しかない。
日本人として、鬱陶しいことをいう在日外国人は強制送還してほしいと思う。",
81,"「米黒人活動家の像、NY州で倒される　「報復」との見方も（7/7(火) 11:36配信　BBC News）」
知っててこんな事やってる人達がいますよ。そちらの啓蒙の方がより重要かと思いますので、始められてはいかがでしょうか？",
82,テリーさん日本で余計な活動は止めてくれ！日本人はアメリカ人程の差別はしてない！大体1919年だったか？パリ講和会議で世界で最初に人種差別撤廃を推奨したのは日本である！,
83,沖縄で少女暴行事件が起きた時に、被疑者の家族や弁護士が沖縄に来て「黒人への偏見による差別だ！」と主張しましたが、我が国では「海兵隊員、米兵」とだけ発表報道されていて、人種差別とは関係ない事が明らかでした。(´・ω・｀),
84,"残念だけれど・・・あなた達は間違っている。

文化の盗用？？？そんな所に拘るのは、権利だの守れだのほざいて、侵害されないように安全に囲ってほしいだけだろ。

深みの追求が足りない？？？寝ぼけているのか井戸に浸かっているのか？？？

中華料理、フランス料理、ピッザ、野球、サッカー、ピアノ、ギター・・・お前らと日本人のどっちが追求してる？あらゆる分野で？

真似て何が悪い、本物に触れて感動したから・・皆が自分んもやってみたいと真似るんだろ初めは？何が文化の盗用だよ？真似の極みが本物を乗り越えさすんだろ？

思考力が足りないなら、余計な事を考えずに努力しなよ。日本人はアメリカでも、努力と忍耐で泣きながら差別を乗り越えたの・・・分かんねえだろうなあ。",
85,"だから底辺はいやなんだよ

傲慢じゃん
そりゃ永遠に底辺だわ
敬意を払え？
日本に対しても敬意を払えよ
表面だけで背景を知ろうとしない？
はぁ？
表面じゃ悪いのか？

多文化共生を主張する世界では文化が混じることを禁じるのか？
随分と差別的な世界だこと

黒人を売ったのは黒人だ
その事実を認めないんだろ
背景を知ろうともしないんだろ
事実を拒否するんだろ
過去を知ろうともしない
それどころか排除しているのは誰だ？",
86,"写真に出ている女の子は本当に本心から出ているのだろうか
最近のデモのきな臭い動きを見ているとそうも思ってしまう",
87,"それを言ったら中国韓国の方がもっとひどいだろ
ただのパクリだし。それに海外では通名使って日本人の振りする奴もいるし、それって本当に日本人？俺日本人だけどさーやってそうだからな
それでみんな日本人がやったーと言っているからな
日本に入るアフリカ系の人たちは何故それを言わないんだ？すごく疑問だが",
88,日本人は歴史的に外人と余り接して来なかったのでそう感じるのでは、中学や高校で習う世界史もアジア以外は欧米諸国の歴史観其の儘。アフリカや南米が出てくる事は滅多に無い、黒人やインディアンは未開人の扱いだから一寸情けない。,
89,"あのね。それぞれの国や地域で、それぞれの歴史の変遷、経緯、事件や騒動、運動があって、それに沿って、それぞれの国や地域で、異なる考え方や価値観が生まれてきたんだよ。

で、地球の裏側の国で歴史の中で生まれた価値観を、地球の裏側に持って来て

「罪を犯している～！」ってｗ　アホかｗ

じゃぁ、日本の考え方や価値観で、アメリカ人の言動を断罪していいのか？
彼らは罪を犯しているのか？　違うよね。

ほんとバカじゃないの。

47NEWSは、グローバル化しているのではなく、ただ単に外国被れしているだけ、それは国際化でも、多様性の尊重でもない。",
