,comment,info
10,"高位王族は引退したけど、王位継承順位や公爵位は保持してまだ王族のまま。
政治に関わるなら、完全に王室と縁を切ってからでないと許されないのでは。
都合のいい時だけ王室の威光や知名度を利用し、可哀想な自分を演じる時は王室を悪者にする。そんなやり方は人道に外れていると思います。",
11,"この方、客観的にみると


野心家のアメリカ人が意気揚々とイギリス王室に入ったけど、自身の意見が通らず2年足らずで離脱。

アメリカに戻ったけど、王子と息子連れていたおかげで仕事はなくても旦那実家から送金してもらい生活。

メディアを訴える際に旦那実家を守ってくれなかったと批判。

自分には影響力があると思い込み、仕事はしてないけど世界を変えたいとスピーチを始める。


こんな人身近にいたら、ただの勘違いした人として危険人物確定だな。",
12,"国籍問題もあるから立候補できるのかね？
出来たとしても旦那が元王室ではあるが王族であることには変わりが無いわけで格差を認めて民主党員が喜んで投票するかね？
それを喜んで投票するのは共和党だと思うけどな。
それとどちらが先かは分からないが、イギリス王室は基本的に政治介入しない方針だから、結婚してもこの思いを持っていれば事実上追放された原因の一つにもなるわな。",
13,"追い風じゃなく、迷惑なんでは？
この人色々トラブル抱えてるし。
もし政治活動に介入するようなら、本当にハリーも英王室には戻れないでしょうね。
離婚しない限り。
メーガンは1人で名だたるセレブの前に出れると思いますか？？またハリーと手繋ぎで現れ、自分はイギリス王室なんだぞってアピールするんじゃないの？",
14,"いいですねぇ　そうやってチヤホヤされて盛大に勘違いして　気が付けば裸の王様（すでにそうですけどね）だとは　一生気が付かないで終わるのでしょう。
夫がまた輪をかけて裸の王様なので　似たもの夫婦です。",
15,政治に介入するなら、早く爵位を返上してください！ そして、チャールズ皇太子からの援助も断ってから、どうぞ好きなだけ口を突っ込めばいい。裸になったMMを誰が守るのか、見ものです。,
16,『確かにここでメーガン妃がバイデン氏を支持し、その影響力を最大限に発揮して現職のトランプ大統領を打ち破れば、その存在感が大きく増すことは間違いないだろう』ネタでしょ。バイデン氏がこの人の影響力に頼る？カニエウエストも出馬して、もう何でもありですね、アメリカ大統領選。,
17,米国ではオバマゲートというのが報じられ、オバマ親族と中国との黒い関係が取り沙汰されています。さらには彼女はBLMを支持していましたがそれに乗じた暴動も中国が裏で影響を与えていると言われています。そのような状況で参戦するなら彼女も中国から色々ともらっていると見られる可能性があり、単純に性根が悪いとかそういうレベルを超えたヤバイ人になってしまいますね。,
18,"王室とか爵位っていうのは、自由と平等の例外です。
特権には義務や責任が伴い、行動も政治的発言も制限されるはずです。
自分の義務もはたさず、特権と自由の両方をふりかざすのは許されません。
この人が嫌われるのは、そういう自分勝手なところだと思いますが、分の行動は改めず、人種差別を持ち出しては被害者面するわけですから、英王室が気の毒ですね。",
19,今一度、世界の名だたる王室や名家が一同に会して、その中にポイって、この人を入れて、身の程を知らせてやりたくなるわ。いつまで英国王室にいるつもりでいるのだろう。さっさと爵位とか義父からの援助とか、スッパリ切ればいいのに。言ってることと行動が伴わないんだよな。そんな人が、政治に関わるとロクなことにならない。,
20,"「今後正しい経験を積み重ねれば」

メーガンは根本から間違ってるので、正しい経験を積んでもズレてしまうんだよね",
21,旦那もそろそろ止めてやらないと世界中から嫌われ者になるぞ,
22,この人を見てアメリカの人々は、「自分で道を切り開く女性」というように好意的に見ているのか？,
23,メーガンが民主党支持でも勝手だが、夫がイギリス王室の皇位継承権6位っていうのが足枷にならないのか？　イギリス王室からしたら問題児の嫁だと思う。ヘンリーはたいへん厄介な嫁を貰ったねえ。,
24,"自分がバイデンさんにつけば、バイデンさんがトランプ大統領に勝利する・・・とでも本当に考えているのだろうか。
もしメ一ガンさんがそう思っているとしたら、思い上がりも甚だしい。
むしろ、トランプ大統領の不人気でバイデンさんに勝利の目があるとみるや、そこに自分も乗っかろうとしているのではないか。
将来、女性初の大統領を視野に入れているならなおさらのこと。しかもお得意の人種問題ネタで、本当は白人憧れ主義であってもひた隠し、自分は黒人の血を引くくらいは言ってのけそうだ。
いかがわしい、おぞましい、見苦しい、こんな人を表舞台に置くべきではない。",
25,これって本当の話なんでしょうか。まだ王族としての身分がある以上、政治家として活動できるの？ちょっと理解できない。,
26,"この大統領選介入のインパクトって、ロシアの介入疑惑どころじゃなさそう。
ここはトランプ大統領に何としても再選を果たしてもらわなければならない。リベラリズムや人権などを錦の御旗に好き勝手言う連中に、はっきりと言葉の鉄槌を下せる西側のリーダーはトランプ大統領だけなのだから。",
27,"子供頃から目立ちたがりだったってことでしょ！
トランプさんも何かと問題多いとは思うけど
少なくとも彼は自分の才覚でのし上がって今がある。
Ｍは自力ではなく誰かに寄生して
いわば人の褌で相撲を取ってきただけじゃん。",
28,"高位王族は離脱したけど爵位、王位継承も保持して王族である事にかわりないのに政治に関与するの？
まだ侯爵夫人のままだよね。

政治ごとには関わらないという英国王室の方針はどうするつもりなんだろうか。
米国国籍のままだからと好き勝手やると思うけど。
米国大統領選挙に関わってメーガンの支配欲はどこまで大きくなるんだろう。

ハリーさんはメーガンの金づる以外に役目ない。
メーガンを守りたく離脱、移住してもメーガンが目立ちたがりで出てきて意味がない。",
29,単なる憶測記事。たとえバイデン支持を表明して介入しても、それはそれでMMならやりかねない事だし、自分で自分の首を絞めることになるから良いのでは？この際とことん好きなようにやって、王室からの一切の送金もなくなればよいし、ついでに危険分子として完全に破門、爵位の剥奪、夫と息子の王位継承権もとりあげてしまえば良い。,
30,"第一、王族の政治介入は禁止。
もしバイデン支持してトランプが当選したらイギリス王室の立場がない。危険人物メーガンをなんとかしないとね。って言うかハリーはメーガンを止められないんだね、後ろをウロウロしてるだけなんだね。",
31,ハリーがメーガン親子に閉鎖された空間で洗脳されているので、元に戻るのが難しいです。この夫妻に与えられている全ての称号（王子という称号も含めて）や特権を返上させないと今後ますます大変なことになりますよ。ここは情に流されないようにしないと。,
32,"どこにいても王族！と言うなら、この政治介入は許されるの？

バイデンを支持するのは自由だけど、この人が支持することで、バイデンに追い風になるかな？
都合よく黒人になったり、嘘つきだし、訴訟を抱えてたり、今ではチャリティ資金着服疑惑まであるのに。

もともと政治家を目指してたんだろうけど、その布石として(？)イギリス王室に嫁ぐって、そこからしてズレてるでしょ。",
33,"ハリーの所有会社になったトラバリストのお金の流れも問題視されているが、王制を反対する団体のトップが「王制が無くなって一番得するのはハリーだな。ハリー、一緒に語らないか。」とジョークを言われる始末。

なぜなら株主の７０％を保有したら利益追求の経営者。慈善団体の財源を同じ慈善団体のサセックス・ロイヤルに移すのは問題なかったが、そこからこの会社に移し、慈善団体と言いながら離脱直後の４月３日に個人の会社（利益追求型）に変更したら　大きな問題。

おそらくMMの弁護士団の支持かなと思うけど、MMの大統領選の資金源集めにこの会社を利用するつもりなんだろうか。

代表はハリー、でも金を使うのはMMだと思う。何かあれば　責任を取らされるのはハリーでは？

MMの大統領選、出るのは勝手だけど、ロイヤルの称号、ハリーとアーチーの王位継承権剥奪、王室や英国民からの資金援助カットは　英国議会が干渉すべきでは？",
34,メーガンがアンチトランプを叫べば叫ぶほど、アンチトランプ派より遥かに多いアンチメーガン派が勝って、トランプが再選する気がして来た。,
35,こういう事がやりたくて、結婚したのでしょう。引っかかった彼は王室から追い出され、ただの金持ちになってしまった。残りの人生は金があっても寂しい人生になるだろう。古いものを壊して新しくするのは簡単だが、伝統や古いものを維持、発展させるのは大変なこと。メーガンには無理だった。次男坊も尻に敷かれっぱなしで情けない。離婚して王室の公務に復帰した方がいいと思う。,
36,"いや、いや、いや、まず知事を目指せや。
シュワルツネッガーもレーガンも、知事職を務めたから、大統領選の候補者と話題になるほどになれた。
メーガンなんて、ただの1.5流の俳優でしかない。政治経験ゼロ、実務経験皆無。法律事務所で働いていたのは役のなかの話で、ウェートレスもできないのでは？",
37,もしこれが事実なら、トランプ大統領が再選するための追い風になりそうですね　笑,
38,"自分が政治の色を持っていると思ってることが大きな間違い
少し良い立場を、物を身に付けると勘違いする人って本当にいますよね",
39,"えー？
逆にバイデンさんには逆風にしかならず
トランプさんの追い風そのものでしょー",
40,これを聞いてトランプ大統領、ほくそ笑んでるんじゃない？反バイデン票が増えるだけだって。そもそもこの人、自分の影響力を過信しすぎだよ。あんたが指示したからって誰もなびきゃしないって。そもそも政治に関わるなよ、一応元王室メンバーなんだから。まぁ王室メンバーとは言えない程度のことしかやってこなかったけどね。,
41,王室とは何かを理解できていないようだ。人の先に立って演説したり不満を撒き散らし優位に立とうとする行動がハシタナイのがわからないのかしら？,
42,"仮に支持を表明し、バイデン氏が大統領選でトランプ氏に勝利したとしてもMMさんの力では無い。

子どもの頃から人種差別に反対してきたと言っても、白人アピールの強い人に先頭に立ち偉そうなことを言う資格はないと思う。

知識も実力もない人間が野心や勢いだけで政治の世界に足を踏み入れると大恥をかきますよ。

将来、本気で政界進出を考えているのならヘンリーさんはイギリス国民として完全に終わりますね。
今やヘンリーさんはご自身の意見なんてないと思いますから別に問題なしですかね。",
43,介入した時点で王位継承権と爵位の剥奪、援助の打ちきりを、お勧めします。,
44,これが本当ならトランプさんには追い風でバイデンさんには逆風かな　現在の自分の立ち位置を勘違いし過ぎ,
45,"「介入」ってw
「便乗」の間違いでしょうよw",
46,活動家になるでは無くて本格的にヤバイと思うよ️その内テロ活動家になったりして️英国も米国も今から何とかしないとヤバイ事態を起こしかねないよ️起こしてからでは後の祭りだと思うけど️わ,
47,中国は、ヒラリー仲介役でメーガンをも利用するし出した。おままごとやってるんじゃ無いんだから。ジョンソン首相もエリザベス女王も、ブチ切れてるよ？,
48,"スポットライトが当たってるところを探しては
そこめがけて駆け込んでいくタイプだわ",
49,トランプにとってはむしろ朗報なのでは、浮動票がメーガンに対する反感からトランプに流れるかもしれないからな。,
50,"メーガンさんは政治家を問いただすすのよ。とおっしゃてましたが
それはご自身に対しての事では？
かき乱す事はやめてほしい。",
51,"アメリカではメーガンって影響力あるのかな？
少なくともイギリスと日本では、完全にヒールだけどね。",
52,"おいおい
勘弁してくれ。

まずとやかく言う前に自分の周りで起きている事から整理して。",
53,メガンが介入すれば、トランプ氏に追い風になると思います。,
54,"本当に自分勝手。
誰も応援しない事を祈るばかり。",
55,"本を売るための話題作りかなんかではないですか？欲は深いが思慮は浅い表面だけの人ですからね。
いずれ自滅します。",
56,"嫌われ者同士の場外バトルだ。
トランプは、メーガンに応援されるよりは良いだろう。",
57,"権力者はやりたい放題〜
日本もひどいから空気の入れ替えが必要かも〜
お金をもらってる夕刊フジとか
自民党擁護記事ばかりだし
ネットや週刊誌や新聞もお金をもらってるところは
都合のいいように記事を書く〜",
58,絶対に王室メンバーにしてはいけない者を入れてしまったね。,
59,というか旦那はグリーンカード申請したの？,
60,いちいち願望を記事にしないで,
61,その候補者は、落選すると思います。,
62,大統領選に絡んで売名集金か。,
63,相変わらずだこと。それだからバカにされているのに、気がつかない哀れ。,
64,かえってイメージダウンだと思いますが。,
65,"利用され始めたな。


どうなるか見ものだわ、、",
66,この人、王子と結婚しただけなのになんで勘違いしちゃったんだろ？,
67,万が一この人が大統領になったらイギリスの王族がアメリカの政治に関与するって事？,
68,なんかこの人、チリ人妻アニータさんと同じ匂いを感じる。,
69,"何様なんだろうね？
こんな人、一般人にも良く居る…すっげー迷惑",
70,一体いつからアメリカ大統領の地位はこんなに軽くなったんだ？,
71,この人嫌われてるよね。,
72,ブラックライフマターズが公式にマルクス主義を目的とした共産革命であることを知った一般アメリカ人が徐々に増えており、この運動自体がすでに衰退している。が、メーガンは、今や極左に乗っ取られてしまった民主党にはぴったりの候補者だろう。,
73,"メーガンさんは、今も米国内での人気があると勘違いしているようですが、バイデン氏にとっては、メーガンさんの支持表明は、迷惑。

人の援助で贅沢なセレブ暮らしをしている人が支持しても、庶民の反感を買うだけで票を減らすだけの話。
というか、米国でもまともに相手にされなくなってきているので、政治ネタとか人種差別ネタくらいしか話題作りができないのでしょう。",
74,"この人見てると、アメリカ人の常識を疑うと言うか、日本は本当にいい国だし、
日本の皇室頑張ってるんだな、と思う。
ま、彼女が応援すると負けるみたいな、そういう効果を彼女は、人にもたらすよね。",
75,この中年女性は自分が一番大事なのは勝手だけど、幼い息子さんがいつまでも幼いわけではなく、後からは時間が戻せないこと。自分が親にしてきたような扱いを今度は息子さんからされるかもしれない側にいることをお考えになった方がいいかもしれない。,
76,バイデンさんが副大統領候補は黒人の女性などと言ったために、こういうときだけ黒人枠を利用するメーガンが大いなる勘違いをしてしまう可能性がなきにしもあらずと思ってしまう。,
77,"迷癌が絡むと逃げる票の方が多いんじゃないのか？
それとも反トランプは迷癌を受け入れやすいのか？",
78,"しかし、メーガンは肌が汚いね(笑)
ヘンリーはお金持ちなんだから、セレブご用達のエステなりに行って、少しきれいにすればいいのに
鬼嫁ぶりにも拍車がかかり、笑顔なのに怖い",
79,"反トランプって、認知症のおじいちゃんとかラッパーが候補でしょ。
それに元女優が加わってどうするんだｗ",
80,日本の皇室は立派だね,
81,"メーガン自身が人気がないって事を理解しているのか？

唯のアホてあね！",
82,バイデン達にはいい迷惑でしょうね,
83,え、負け犬女じゃんって右下の女性が言ってそう。,
84,メーガンのキャリアとはアメリカ3流のTV女優しか無いのに何様?,
85,メーガンは白人が大好きだけど！,
86,ハゲ好き出世せず、,
87,"もう毒には毒をって感じだな
まともなのいないの？",
88,みっともない,
89,元三流女優はすっこんでろ,
90,"こいつぁ〜トランプに追い風だ！！
この女がプラマイゼロにしてくれっかもな？
バイデンがクソ足ひっぱられとる。",
