,comment,info
30,裏に大統領選のトランプを当選させたくない勢力が関わってるんだし、無知な人が煽られて行動を起こすとロクなことにならんよ,
31,普通にしたらいいのに。　自分は良いことしてるって思ってるかも知れないけど。,
32,"大会中はこんな事すべきじゃない！
自分の主義主張や政治的行為は大会後にすれば良い事でしょう！
賛同するファンもいるけど大会関係者や対戦相手へのリスペクトを感じず不快に思う反対派のファンもいます。
スポーツは純粋に楽しみたいから私は面倒くさいナオミのファンを辞めます。
プロスポーツ選手はファンあってナンボですヨ！",
33,"よくわかっていない方のコメントが目立ちます。島国でのほほんと暮らしている人にはわからない闇があるんです。勝手に好き放題やっているようにとられているが、インスタグラムに今回の件でコメントを載せる前に、彼女はWTAと、自身のエージェントにも相談しています。エージェントがGoサインを出したと言うことは、各スポンサーにも事前に伝えられ、承知されていたと言うことです。WTAがO.K.を出したと言うことは大会側もそれを了承した上での行動だったと言えます。
上っ面だけを見て、揶揄するのは賢明ではありません。
現に、全米のアーサーアッシュにも、スタンドにスローガンが掲げられています。",
34,明らかな政治利用。背後関係もある。,
35,"なんか、だんだんややこしい人に
なっていくね。

主義主張はよそでやれ。",
36,もう応援することはないです。,
37,"薄っぺらい正義だな。
ちなみに、これオリンピックでやったらアウト。",
38,"アメリカでは男女プロバスケが全試合、メジャーリーグが3試合、メジャーサッカーが6試合中5試合をキャンセル
テニスでは全米オープンの前哨戦が一日延期になった
日本のマスコミ、ネットでは大坂選手が棄権を申請したから大会側が延期したようにミスリードされたが、大坂選手自身は棄権を申し出てないと言っている

延期を決めたのは全米テニス協会（主催者）、男子テニス協会（ATP）、女子テニス協会（WTA）であって大坂選手ではない
第一たとえ大坂選手が棄権を申し出てたとしても大会側や世界プロテニス協会が一人の選手のために日程を変更するなんてありうるだろうか？
たとえ上位シード選手の一人でも
今回他の競技がテニスと同じ動きをしたのはそれだけこの問題がアメリカや世界の関心を集めているからでは

全米オープンの会場でもBLACK LIVES MATTERの大バナーが掛かってるし日本人の理解を超える問題なのでは？",
39,"大阪なおみってめんどくさい人なんやなって思ったわ
気持ちはわかるけどスポーツに他のことは持ってこんで欲しくなかったわ",
40,私はやり方を間違えていると思う。,
41,見た目って大事,
42,いつから活動家になったの？,
43,ただの面倒くさい人という意味ですね。,
44,ただの活動家やん。これだから,
45,もうやめとけ…。,
46,もうコイツの記事は、目にしたくないし読みたくない。顔を見るだけでも気分が悪くなる。マスコミもこんな人間を取り上げるから、調子にのるだけ。ホットけば。,
47,ホントにこいつ、不快だ。,
48,"やるべきことはほかにある・・・趣旨は理解できるが、彼女にとってテニスはビジネスでしょ？

仕事を利用してスポーツの場でやることではない。だから素直に支持を得られないこともあるのではないだろうか？

仕事以外の場で活動すればいいのに、残念。",
49,がんばれ　なおみちゃん！,
50,日本くらいだよな、スポーツ選手や芸能人が政治的な発言すると炎上する国って。正直、黒人差別問題は、我々日本人には実感として伝わらない。そういう意味では大阪選手を批判する筋合いは無い。個人的には、あまりそういう発言に傾倒してほしくない、というのはあるが、とは言え彼女の言動を批判するつもりも無い。実際、彼女が棄権をした事で大会運営も動き、NBAや他のスポーツにもその動きは波及した。アメリカでどう捉えられてるか知らんが、少なくとも日本程批判の的にはされてないだろう。,
51,スポーツに持ち込んじゃだめでしょ。前からこの人どうかと思ってたけどやっぱり何かおかしいね。,
52,"この大会の場でやることじゃないと思うけどな。
黒人差別というけど黒人が白人差別してるようにも思える。
この人は自分が良ければいいという人。
そこまでやるならゲーム中もマスクしてやればいい。
日本人にはできないことだね！",
53,"大坂はもう知らない間にアメリカ国籍になってるだろうから勝手に好きなようにやらせてあげたらいいんじゃないかなあ。

アメリカ黒人というアイデンティティが強いんだろうし　そこが自分の生きる社会だと決めたんじゃないか。

元々表情の作り方が日本人ぽくないし　日本人だから応援するという気も全く湧かないんだけどね。
ハ村やケンブリッジ飛鳥や全く日本人の血は入ってないけどバスケ日本女子代表の黒人姉妹なら応援するよ。",
54,"長嶋一茂さんが言っていたが、我々黄色人種は黒人より下らしい。

奴隷制度自体はなんとも言えない白人の暴挙だが、黒人の被害者意識は黒人自身のレイシスト感情を醸成している事を、意識している人はどれだけいるのだろうか？

黄色人種は、白人と黒人の問題の仲介は、本質的に考え直す必要がある。",
55,"一連の行動を見ると、やはり身も心も純粋なアメリカ人なんだなと実感する。
良い悪いは別にして、「一般的な」日本人の感覚とは乖離してるから。",
56,"先日、大会時の入場に、Black lives matterのリストバンドをしてて、カメラもしっかりとアップで捉えたましたね！！
この子は、もっと世間をしり、しっかりとした行動をとってもらいたいですね、、、
押さえつけられ、結果として亡くなった黒人男性は、前科有りで、薬での逮捕もあるとのことでした。",
57,"メンヘラ勘違い女と完全になってしまったな
自己中すぎるし、対戦相手まず失礼なのわからないかな？？
日本人プレイヤーとして応援してたが、大坂は名前の国籍だけが日本人だけ、応援する気無くなったわ、自分のメンタルコントロールできない分際が良く他の事に首突っ込むよね",
58,ここのコメントを彼女に見せたい。彼女はルーツとしての日本は好きだろうけど、悪名高い「いじめ」をさらに強化させた日本が好きとは限らない。ここが日本人の意見の代表なら、日本国籍を捨ててもいい。,
59,いろいろ面倒臭い人になってきた。アメリカ国籍になればいいのに。テニスと人権問題は関係ないと思いますが。純粋に応援したくなくなった。,
60,"日本で生まれ育つと人権についてあまり考える事もなく生涯を終えるが、大坂選手は人権の本質を知ってしまった結果、こういった行動を取るようになったのでしょう。
いずれにせよ彼女が起こしてる行動は米国（もしくは日本以外の外国）でやってる事。
同じ日本人である彼女を応援するならまだしも、BLMに実はさほど関心のない人がとやかく言うのは笑止。",
61,"黒人ヘイトのマスクをした白人がコートに立ってたらどう思うんだ？
対戦相手に無関係な政治的アピールをスポーツに持ち込むというのはそういうことだ。",
62,まさかこんなに肌が黒くて日本語もほとんど喋れない日本人が存在することが驚き。そんな日本人会ったこともないよ。アメリカ人やイギリス人で英語がほとんど喋れないとか聞いたことないしね。帰化して日本人になった外国人より日本人らしさがまったくなし。,
63,"暴動の事は、全く触れず、曖昧な情報を基に自分勝手な解釈をし
主張をしているだけ。
やっぱりコイツは、アメリカ人。
日本国籍を返上して貰いたい。",
64,五輪で竹島の領有権を主張した韓国人みたいに、スポーツを個人のメッセージを伝える場にしてはならない。,
65,"黒人の立場しか考えられないんだな
半分は日本人の血が流れているのではないのか？
なぜアメリカでよりマイノリティのアジア人、日本人の事は無視するのか",
66,"さつじんにしても
白警官→白犯人
白警官→黒犯人
黒警官→白犯人
黒警官→黒犯人
の4パターンはありますが
白警官→黒犯人しか話題にされない事実
さらに犯人は既に誰かに危害を加えているわけで
まったく片手オチと言わざるを得ない",
67,"やっぱりナオミ選手はさすがです。
日本みたいな外国人が住まない島国、海外移住しない日本人には差別って理解出来ないよねー。英語が話せないからなお差別に関する情報も理解出来ないのが日本！",
68,アピール場所が悪かっただけで、黒人で生まれてきた人にしかわからない事情があるんだよ。,
69,黒人の心象を悪くしているのは他でもなく黒人自身なんだな…とつくつぐ思う。,
70,黒人を前提にすればスポーツの場での横暴が許されるのは気持ち悪い。,
71,アメリカン。フェドは日本チーム。かくさありすぎ。,
72,もう応援やめた。アメリカ国籍を選択して下さい。,
73,"くだらんことをしているな。
彼氏に感化されてるのか？
バカな女だ。",
74,この女大馬鹿野郎、神聖なコートにまで持ち込むな。大阪は事件があった時だけ騒ぎその後は・・・・・・只々煽って楽しんでいる。,
75,コートの外でやって欲しい,
76,試合で勝って　黒人をバカにするなと主張して欲しいね　　抗議で棄権なんて何の意味もない,
77,大坂なおみ・・・日本代表？,
78,宇多田ヒカルと被る,
79,この子アメリカ人だっけ？,
