,comment,info
13,"日本における民族差別と、アメリカにおける人種差別はちょっと性質が違いますよね。

日本のそれは、人間としての優劣思想ではなくて、多人種・多民族国家ではないが故の、異なる外見・言葉・宗教・文化などの異質性を受け入れていけるまでの途上にある相互の無理解からくる物。

欧米のそれは、植民地支配の時代から連綿と続く白人男性社会の選民意識によるもの。
そして銃社会である事が、問題を深刻化させている気がする。",
14,"最後まで読んだがこの人がアメリカ移住した意味が最後まで分からなかった。
日本人で人種差別する人とかアメリカと比べるとごく一部だろ。
しかも多少の嫌な思いはしても、命まで取られる事はまず無いのだから日本にいた方が良いのでは？
私自身も海外在住だが、アジアなので差別とかそういうのとは無縁だけど…",
15,"高齢者に理解を求める時点でナンセンスだわ。

長い間日本人という１つの民族、人種しかいなかった島国で外国人をすんなり受け入れろってのが無理な話。

時間のかかる問題。
当然、簡単に理解を得られないことも頭に入れておくべきだと思う。

受け入れないことが＝悪に直結してしまう風潮もどうかと思う。
受け入れ難い人にはその人なりの背景があるのも事実

結局は時間をかけて互いに少しずつ歩み寄っていくしかない。
たぶん、何十年、何百年かけて解決していく問題",
16,差別というか、実際日本人ではないという差異があるからね。グローバルとか人類共生とか聞こえはいいが、文化の差異や価値観の差異は相当なものがあるのに、例えばいきなり隣に越してきた外人と価値観も何もかも分かり合って仲良くするって、多分まず無理。夫婦ならなおのこと。,
17,"差別って一概に言えないけどさ
色が白いから、黒いからで判断出来る事じゃないと思うんだよなぁ。
どちらかと言えば差別より先入観が強い時はある。
例えば中国の方はマナーない人が多いとかね。
これは完全に先入観かなと思ってる。
でも実際はマナー守って礼儀正しい中国の方もいるし、マナーのない非常識な日本人もいるから結局はどこの国でも同じなんやろなぁ。",
18,"俺自転車で止められた事2回あるぞ。
特に夜中の自転車なんか高確率で
止められるよ。
防犯登録のナンバー見て
端末入力してた。
盗んだわけでもないのに腹立たしい気持ちは分かるが、
差別とは思わないよ。",
19,"差別とそうでないものが一緒くたにされていますね。

差別でないものの最たる例は職務質問のケースで、これは特定の条件が重なれば日本人でも普通に引っかかります。
たとえば若い男性が夜中に自転車に乗っていたら高確率で声をかけられます。
これを差別と言い出したら全く職質をしないか、ご老人や女性まですべからく職質するか、という話になります。

また結婚やお付き合いに関してはグレーです。
単に差別的な人も中にはいるでしょうが、身内から反対や懸念の声が多くなるのは当然です。
文化的な違いへの心配もそうですが、地理的に離れる可能性も高くなるので出来れば避けてほしいと思う方がいても不思議ではありません。
実際に私の知り合いはそれが理由でだいぶ反対されたようです。向こうの家族に。

あと、そもそもアメリカと日本では差別の背景や内容が全く異なるので、並べるのであればもう少し整理して論じるべきだと思います。",
20,"職務質問を差別にしちゃ良くない。
そうなったら何も出来なくなってしまう。
老人は戦争を経験してるから、差別というより時代でしょうね。
まぁ、悪いけど大半の外国の人はガッチリして身長も高いし大抵の人は怖がるよ。
でも、それは差別ではなく自己防衛。",
21,"駐在でアメリカに住んでいた時に、アメリカ人と結婚した日本人女性と何人か関わったけど、全員が上から目線の面倒な人達だった。

私がいた頃は慰安婦像がアメリカで次々と建てられ、アメリカに住む日本人が反対運動を地道に行っていたのだけど、そのことについて活動を支持する内容をネットに書いたところ、アメリカ人と何度も結婚と離婚を繰り返しアメリカに住み続けている元日本人の女性に「貴方のように偏見を持つ島国根性の日本人はとっとと日本に帰れ」と罵られたことがあった。島国根性という言葉を見て、もともと日本人が嫌いなんだろうなと思った。
この記事の奥さんにも、日本人に対する批判的な考え方があるんじゃないかな。
そういう人がパートナーだと、些細なことでも差別と感じると思う。",
22,"日本での差別は""黒人差別""ではなくて""外国人差別""がほとんどだよ
距離を取ったりジロジロ見られるのは外国人のほとんどが経験してる
私はヒスパニック系アメリカ人と結婚してるけど夫はよく変な人に話しかけられたり尾行されたりしてるよ
外国人と交流したいタイプのフレンドリーな人もいるが全て含めて、外国人が日本で普通の扱いをされることはあまり無い
でもアメリカよりは日本のほうが住みやすいのでは？と思う",
23,"日本はそんな差別感情強くない方じゃないかな？
ただ、単に見慣れないし体格が大きいから恐れの気持ちはあるだろうけど、
それは本質的な差別とは違うような。

私がソウルミュージックとか好きって人前で公言しても誰も文句言わないし、
黒人のスポーツ選手が好きな人もたくさんいるだろうし。

自分もあまりにも大きい人とか見るとびびるけど、
殊更に避けたら気の毒だと思って電車では近くに乗ったりする。
あからさまに避けてる人も見ないし、
見慣れているはずの国で差別的な応対されるのに比べれば日本はフラットじゃないかな。",
24,"差別は日本でもどこの国でもあるでしょう。
本人たちはいいかもしれないが得体の知れない他人に対して警戒するのは当たり前。
ただ、アメリカのような暴力に発展するまではないと思います",
25,"日本も差別があるという記事を見るたびに感じるのは、
差別がまったくゼロなんて、1億人以上もいれば少なからずあるだろうということと
日本での「差別」と「区別」の差を理解できていないのかということ
差別と声高に広めることによって他文化を強制的に日本に認めさせようという
変な正義をもった人権団体や思想の持ち主の意見だなということ

冷静になれば人種なんて日本人は気にしていないし、多くの人がコメントしているように
異質な人への警戒をする程度のことのはず。

それを海外と比較して同等のように扱うことには違和感しかない。",
26,"以前、アメリカに短期滞在していたとき、サブウェイで何か買うだけで、ひそひそChinaって笑われたけど、そういうものだって思って差別とは思わなかった。
子供の頃、父は夜勤が多く、毎週のようにアルコール呼気検査のために、車を停車させられてたそうだけど、交通安全の一環だよね、と思ってた。
大人になり、弟が夜のバイトに行くとやたらと職質にあってたけど、それもしょうがないと感じてた。深夜だし繁華街だし？
直近で、深夜外国人が職質されて牛の首切断が発覚した時も、やっぱり職質は大事だよね、と思った。私も含めて皆嫌な思いはするけど、実際に犯罪が発覚してるんだから、しょうがないのかな、と。
ただ、度が過ぎると差別になるのでは？
その辺りの線引きが難しいのかな？",
27,"女性が男性を怖がるのと同じで
体格が良い外国人を怖いと思うのはおかしなことではないのでは？
そして国際結婚は離婚率が通常の2倍になるのも事実で、DV等のリスクも跳ね上がるので
心配されるのは当然だと思いますが
それでも差別なんですかね？",
28,"黒人差別はアメリカ等からの輸入だと思う。
それ以前は外国人という一括りといった印象だったのでは
ジャズのアート・ブレイキーが来日した時は本人が驚く程の歓迎ぶりだったそうだ",
29,"アメリカでは警官が二日に一人殉職している事も知っておくべきだね。
そういう凶悪犯罪が日常茶飯事の国で犯罪を犯す事がどういう事態を招くか、
少し考えれば警官だけを非難するような偏った見識は持てないと思う。

何か衝撃的な情報が入るとつい感情移入してしまい視野が狭くなるもの。
できる範囲で良い、周辺の情報を調べ尽くしてから自分を決めましょう。",
30,"有理さんは「この運動を指揮する黒人コミュニティーだけにこの偏った社会の形を変える責任や対価を背おわせることは絶対にあってはならない」と話す。

この文章がやらせ臭い。26才でしっかりした考え方の持ち主と言えばそうだが、こんな物言いは不自然。記者が自分で作った文章を投げかけて、相手が相槌を打ったから記事に入れましたみたいな。日本にいる日本人に伝えなくてもいいことだと思う。ブログかSNSで十分",
31,"問題は俺たちの気持ちでは無く、相手の気持ち。差別してないとか言っても相手がそう感じたらアウト。

正直夜すれ違いに黒い人がいたら怖いと思うんだから仕方ない。それを差別と言うのなら差別してますよ。悪気はないのだ、許してくれとしか言えない。",
32,"日本でジロジロ見られるのはアメリカでいう嫌悪的な差別ではないな。アメリカでジロジロ見られたらその後高確率で中指立てられるか、暴言を吐かれるからな。

電車も外国人は体が大きくて席からはみでてたりするから隣を避けられてるだけ。または脚を広げてるパターンも多い。

ただ日本には人種差別的な考えのジジババは多い",
33,本当に恋愛結婚はご本人達の自由で、外野がどーかのこーの言うのは野暮だと思う。けど、国際情勢が複雑になる昨今、自分の国と相手の国が敵国関係になることも、あるわけで。大変な世の中だ…。,
34,"差別するつもりは無いと思いたいな、自分の国だし。ただ、日本はずっと単一の国民というか、人種？として過ごしてきているから、その定義と異なるものに対して警戒心が強いのかも。自分と異なるものに対する許容範囲はちょっと狭そうだし・・・
ただ、黒人だからと言う理由だけで警官が暴力をふるうことは無いと思いますね。",
35,アメリカ人が頻繁に利用するレストランで働いてます。チップが無いのは当たり前。家で自分で作って食べれば？と思うほどの細かい注文。店内で大声で話す。会計が終わってから数十円程度のソースなどをタダでもらおうとお願いしてくる。自分の中で差別はしてませんが、区別はしてると思います。これが現状です。,
36,"アメリカのアジア人差別はかなり根深いものがるけど
日本のはそれ差別なのか？と思う。
年寄りの意味の分からない注意は偏見だしよくないとは思うけど
職質や自転車確認って同じ日本人でもされる人はかなりされる
日本人だけど1日で5回止められたって人も知ってるし。
他人から見てコワモテだったり、威圧感のある人だったり
人の目に付きやすい人は黒人に限らず止められる。
特に外国人犯罪率も増加してるし、治安の面でそれはしょうがないと思う。",
37,"何でも差別差別って言われたら、自分の思ってること、考えや個性まで否定されることになりますね。
見方、感じ方、考え方、人それぞれ個性があって違うから人間が面白いんじゃない？でも、自分の思ってたことを一々文句を言われたりしたら、何も正直に言えなくなります。
はっきりいいますが、私は別に黒人に対してマイナスなイメージはしてませんが、人間はどうしても外見から入ることですから、違うなと思うのでしょう？もしそう思ってない人は、ただ言える勇気がないか建前だけじゃないですか？
思ったことを正直に発言もできなくなったら、思想的な人権問題だと思います。",
38,"差別は勿論社会問題ですし、アメリカには、その歴史も有りますので、重要な問題なのだとは思います。
日本にも勿論差別が無いわけではないですが、こういう話題の時に、差別を感じた側を絶対正義の様に取り扱うのも違うかなと感じる部分も有ります。
例えば文中に「自転車の盗難チェックをされた」のが差別なのかと言うと疑問も感じます。普通に日本人もチェックされますしね。

差別を感じた方が感じたならそれが正だという意見も聞いたりしますが、そういう片側の意見しか聞かないような事実の捉え方は、歪んだ意見を生む原因になると思いますので、物事を捉える場合には、色んな視点でのモノの見方が必要だと思いますよ。
こう言う記事も、そういう視点を入れて貰いたいと思います。",
39,"沖縄戦を生き抜いたじいちゃんが白人も黒人も大嫌いだったけど、それは目の前で家族の命を奪われたからだというな。
その話を聞いてそだった自分も、正直にいえばコーカソイドとネグロイドの系統の人に対してモヤモヤしたものがある。
それを一律で差別と言われると、先祖辛い記憶も否定されたような気がして悲しい。
そうなると、本音ではお互い傷つかないように物理的にも心理的にも距離を置いて生活をしてほしい、とは思う。
それをまた差別というなら、私の辛い思いは我慢しろって言われるのだろうか。",
40,"私はハーフですが、日本で差別を受けてると感じた事は無いです。旦那は日本人ですが、仕事柄 夜中に帰ってきますが、まだ結婚前にアシスタント自転車も持っていたのが私だけで、帰りの電車が無い為、旦那は私のアシスト自転車を使って通勤をしておりました。自転車の色がピンクで男性が使う事無いような色だったので、何度も何度も職質されてましたよ〜。警官が職質するのは、差別とかではないと思います。
この記事の女性の方は、純粋な日本人の方ですから今まで経験した事のない事を周囲から言われてしまった為、少しナーバスになっているのかもしれませんね。まー、地域柄もあるかもしれませんが、東京ではそんな差別のような対応はされた事無いです。",
41,"自分と異なるものを受け入れるのに時間がかかるのは当然。
努力して受け入れられるようにするのは訪問者の方の義務です。
無論受け入れる側も、偏見をなるべく押さえて、その「人」を評価するように努めるべきなんでしょうが、受け入れ側は単に「日常」を生きてるだけなんで、勝手に入り込んできた「異物」に対して常にオープンになんかできるわけないでしょ。

「差別」というのは、例えばレストランやホテルなど、有料の場所で明らかに別な扱いを受けたりするケースに顕著です。
今回のはそういうことじゃないでしょ。

アメリカのゲットーやハーレムに日本人が行って、いきなり日本語で話し始めたら、何の違和感もなく「ブラザー」って最初から歓迎されるんですか？
あり得ないでしょ。
（事実、自分もジロジロ見られたり、からかわれたりしましたよ）
当たり前じゃないか。

そういうのは「ないものねだり」というんでです。",
42,当人たちは日本での経験を、人種差別と考えてしまうようだが、差別ではないと思う。日本人がジロジロ見たりするのは、外国人が欧米と比べて少ないせいで珍しいからである。警察官が職務質問をするのは、統計的に犯罪率が外国人に多いからである。日本には差別がないとは言えない。しかし、当人が感じている差別はアメリカの差別とは別物と考えたほうがいい。歴史的に日本人は奴隷・人身売買を禁止してきた。同時に、差別も他国と比べれば圧倒的に少ないと思う。日本は国際連盟時代に人種差別撤廃を提案した世界初の国家である。最後に差別の無い世界が理想だが、差別は無くならないと思う。人種差別だけでなく、いろいろと差別は存在するが、差別に負けないで生きていくしかない。,
43,"BuzzFeed みたいな「差別ビジネス」の歯車になろうとするメディアが頑張るとシラケる人もまた増えるでしょう。
そういった媒体がアメリカなどの今日の断絶に果たした役割を日本人はわりと冷静に見てると思いますよ。
他人種等の異なる政治勢力の富への合法的な収奪を正当化するときに用いる手段として「差別」の一言が便利に用いられてきているという見方もあることは知っておくべき。
富める側が貧しき側に「差別」とは決して言わないのか言えないのか…。
このへんが問題の核心だろう。",
44,"何でもかんでも人種差別に結び付ける動きは、逆に怖いな。
若いころは自転車に乗っていて警察に調べられるのは そんなに珍しいことでは無かったよ。
ただ、親として外国人と付き合っている事を普通に受け止められる親は どこの国の親もすぐには賛成は出来ないと思うけど。
親としてしては色々と心配するでしょう。日本人同士でも心配するのに他の国の人ならなおさらの事。",
45,"日本の人種差別の例
→警察官に職務質問をたびたびされること

アメリカの人種差別の例
→警察官による殺害

で、日本での人種差別に向き合って、日本で生活をすることを考えていると。

そもそも、警察官の職質は差別なのか？

旦那を差別から守ろうとしてるんだろうけど、思考停止してないか？",
46,"もちろん日本人にもいるけれど、外国人はむせ返るほどの香水をつけていてそれで避ける時がある。車両全てにおっている時がある。差別と思われては心外だと外国人のいる車両に座り続けて香水のニオイで具合が悪くなり後悔したこと沢山あります。
身体が大きいから席が狭いとか…。差別以外にも理由がある時もあるのだと心において欲しいです。",
47,"通読したけど、米国の黒人差別と日本のそれとは明らかに違うと感じたな。
日本には黒人を奴隷として故郷から連れ去ってきて酷使した歴史もなければ、それを理由に生活や生命を弾圧するようなものもないだろう。

あるとすれば、大多数は無知や不慣れによるもので、例えば都会の人間が田舎に行けば「よそ者」として、なんらかの口実で理不尽な扱いを受けることもある。だから、あって構わないわけではないが、黒人固有の問題とは考えられない。

そして、日本では少なくない人が「日本社会に順応しない外国人は歓迎しない」という考え方を持っていて、私もその一人だ。そこに「日本にも黒人差別が」という論理で日本社会に変容を迫るのであれば（この記事の筆者や話者がそうだという意味ではないが）、きっと受け入れない。

ちなみに「人間以下」は人間を含むので、おそらく言いたいことは「未満」と思われる。",
48,日本人でも、警察官から職質を受けて盗難自転車か確認されることは多々あります。私ももういい歳ですが、未だに年に1回は警察官に止められますよ。なので、これだけは差別云々とは関係ない気がします。ちなみに大阪住みです。,
49,"まあ、実際に日本での差別は結構あります。
認めたくないコメントが多いみたいですが、
差別とは、異なる個人に対して特別な扱いをすることです。
日本人も、外国人に対して差別する人も多いし、逆に私達がヨーロッパ等へ行けば、日本人への差別を特に感じます。
特に有色人種への見下しは強いです。
勿論、どの国でも差別しない人もいますよ。

批判を承知で言います。

私の中で差別する人というのは、
優劣を（勝手に）決めて、自分の位置を確認することで自分の存在価値を見出している人。
と思っています。
つまりは、それだけの人です。",
50,"学生時代鍵をなくして、壊したままで使ってたら
盗んだと思われてパトカーに追い回されて、とまって防犯登録の照合はじめたりね。
おかげで授業遅刻。

深夜成人の年齢になって友達と一駅区間歩いて帰ってる際、引いてる自転車についてこれ盗んだものだろう。といわれたね。

それは黒人差別というものではなく、日本人でもある私でも疑いを掛けられるものなので気にしすぎというか。",
51,"私の元同僚にロシア人のクオーター(今はミックスと言うらしい)がいて、彫りが深い顔立ちなんだけど、外国人風の見た目だからか職質を受けるって言ってた。
何度もあるから「俺って挙動おかしいの？」と聞かれたけど、やっぱり風貌と雰囲気なんだろうな〜とは思う。
今じゃ地元の警察の人と仲良し(？)で、クルマがパトカーとすれ違う時は挨拶し合うこともあるらしい。。。

最初はウンザリしたけど、悪いことはしてないから分かってもらえるならいいや、と思うらしい。まぁ、慣れたんだろうね。

私は差別しないように気をつけてる。
ま、失礼のない振る舞いをするのに、相手の見た目は関係ないもんね。
でももし無自覚に差別っぽい行動取ってたらごめん、と思う。なるべくそうしないよう心がけよう。",
52,"差別はいけない事だが、一方で「今の時代、違う人種の言い分も、文句も言わずに全て受け入れろ！」と迫るのも、これもまた違うと思う。
一部の人間の身勝手な思いでグローバル化を進め過ぎた弊害の１つだよ",
53,"この手の記事に違和感を持つのだがそれは
黒人、アジア系を差別すること、と
外国人より自国民を優遇すること
を一緒くたに差別として扱ってるからなんだと思う。

国民のための国家である以上自国民優遇は当然だし、日本の文化やルールに理解のない外国人は住みにくくて当然なのでは？
別にかつてのアメリカみたいにトイレだったりバスが人種で別れてるとかではないし、家を借りれないのは白人も黒人も多分同様に借りれないし

そりゃ家借りるにしたって
文化も異なるし高飛びして戻ってこないってできる外国人にはそりゃ大家も貸しにくいだろうし
日本人だったらたいてい日本語通じるし、教養とかマナーの差はあれどそこまで極端なことはしないだろうってのと、保証人がいる以上ある程度は追えるって安心感があるのでは



少なくとも深夜にチャリ乗ってたら職質された経験は多くの人が複数回持ってると思う。",
54,"外国人はよく電車で日本人から避けられるって言うけど、外国人座ると身体の幅がありすぎて隣が狭くて座れないから一つ空けて座ってるだけなんだけどね。外国人は足組むの好きだし、そんな人の隣に座ったり向かいに立つのは無理だ。あとは香水強いから臭くて近寄りたくないってのもある。日本人としては気を遣ってるだけと思う。
全てが人種差別だと思う発想を止めてくれ。
自分自身の行動や体格から生じている周りの気づかいを考えてくれ。ま、それができないから日本人じゃないとも言えるが。",
55,黒人差別が無くならないことは差別を禁止する先進国のアメリカやイギリスを見れば言うまでもないです。相当な決心で結婚したと思います。しかしながら国際結婚の５０％は離婚しているデータがあります（日本人同士３０％）。日本はハーグ条約を批准しました。１０年後に黒人差別がどのように変化したのか記事にしてほしいものです。,
56,"僕も長いことアメリカに住んでいたことがあるけど、あちらは区別も明瞭だったね。目に見えない線が明瞭にあって、白人も黒人もヒスパニックもアジアも、きれいに線を引いて、お互いに深いところには入らないようにしている知恵があるように見えました。
人種が違うと、混じり会わない点があるのも事実で、それを受け入れるのも大切かと。差別とは違いますね。お互いが同じ社会の中で摩擦少なく生きやすくする区別ですね。それは日本でも大事かも。",
57,"2020年、なんとも思ってない人がもうかなり居るはずなのに、その一人一人はカウントされない。逆に一人でも差別的な人がいたり、一つでも差別的な体験談があるとわーっと広がって『日本には差別的な人がいる！』って絶望してしまう流れもうやめませんか。
誹謗中傷も同じ。たくさん居る好意的なファンの声は全然届かなくて、わいて出たような何の価値も中身もない無名の誹謗中傷が受け取られてしまって、傷つくところを見てファンも傷つく。誰にでも、あなたを好きな人がちゃんと居るんだよってことをちゃんと伝えられる人になりたい。見極める力、心ある言葉を受け取る力を身に付けたい。",
58,世界中どこでも大なり小なり差別がある。この日本だって当然ある。ただ、アメリカと日本を比べて日本の方が差別が激しいとは思わない。差別を生む土壌は教育であり、しかも高等教育じゃなくて、基礎的な初等教育が万民に徹底されてるかどうかなので、そういう意味では日本は差別が少ない国だと思う。基本的に差別をする人は、自分が色んな意味で満たされていないから、差別する対象を見いだして自分より下に見ようとするのがその構造であり、差別する側の経済的であったり心の貧しさ低いレベルの教育が問題だと思う。,
59,"差別って人種に限らず色々なコトで、世界中にある。それを無くしていくってのは重要だと思う。
ただ、個別な差別を盾に、相手に対してマウントを取ろうとする人達も居るように思う。
格差社会において差別され事があるた感じている人は多いと思うよ。そういう人達の間でお互いにおまえは差別しているって言い合いしてていいのかなと思う。
それと、日本では、とか、日本人全員が差別側にいるような書き方は止めた方がいいんじゃないかな。",
60,"日本人にとって黒人だろうが白人だろうが、地元に居たら思わず見ちゃうだろうな。
何というか、繁華街とかそれなりの駅で見かける分には観光なのかなっと思うけど、自宅近くで見ると、こんな場所に外国人︎
みたいな驚きと道に迷っているのかと思ってしまうのでつい見てしまう。
差別ではないけど、観光地からかなり外れた場所なので降りるバス停間違えたのかなとか考えてしまい、住んでるという発想が出てこない。

でも日本って外国人だろうが、町内会の役員とか色々手伝ったりして中に入ろうとすればみんな親切に受け入れる人達も多いと思う。
閉鎖主義の地域に行かない限りは。",
61,"大前提として命まで脅かされる可能性は低いです。
海に囲まれた島国なので白黒問わず外国の方々に会う頻度が低くびっくりしてしまうのは私もあります。

私は田舎で店舗を経営していますが外国の方は気さくな方が多い様に感じますよ！
最近はお蕎麦を食べてみたいからお店を教えてとかありました。

ただ各国文化の違いはあるのでそこだけは受け入れて気を付けて頂ければ無用なトラブルは最小限かと思います。
個人的にはせっかく日本に関わりや興味を持ったのでしたら楽しんで欲しいと思います。",
62,"日本人は外国人との付き合い方を知らないからそんな気は無いんだけどつい！避けてしまう事が有ると思いますね。
もしかするとそんな態度が差別と受け取られている面があるかも知れませんね。
もう少し社交性が有ればいいんだけど、まず無理だと思う。
でも、差別するつもりで嫌な態度を取る日本人は少ないのでは無いかと思います。",
63,"黒人とか関係なく、日本人同士でも怖そうな外見だったり表情が分かりづらい人などは避けられるのではないでしょうか。
職務質問にしても、日本人で強面で表情が明るくなければされる機会も増えるし、日本人より外国人に対して職務質問する機会が増えるのも島国という特性上仕方がないことではないでしょうか。
それらの全てを差別としてしまう方が嫌な世の中だなと思います。
もちろん世の中には差別があるのは事実ですが。",
64,アメリカでは新天地に来た金持ちと無理矢理連れて来られた奴隷の子孫という歴史的成り立ちのギャップがあり、きれい事で解決しない社会的分断があるのしょう。一方で日本は肌の色や国籍、宗教とかより日本語が話せるかどうかがコミュニティに受け入れてもらえるかどうかの重要な要素と思う。日本語がペラペラの外国人は日本社会ではむしろすぐ人気者になってると思う。例えばまったく日本語が話せない白人よりペラペラのインド人の方が地域社会に溶け込んで何も文句言わず暮らしているんじゃないかな。外国人禁止と書いてある店も高齢の店主が英語が話せずお店が回らなくなるからで差別からでは無い場合がほとんどだと思う。,
65,"海外在住ですが、外国での黒人差別は圧倒的に多いと感じます。彼はアメリカで差別を受けてきた経験から、日本での些細な出来事も差別が原因だと繋げて考えてしまう部分もあるのではないでしょうか。
日本で人種差別をする人は少数派だと思いますが、見知らぬ人(特に外国人)にフレンドリーに接する国民性でもないので、それが冷たいと感じたり差別されていると思ってしまうのかもしれません。",
66,"決して「差別」ではないんだよな・・・「違和感」としか表現できない。多くの日本人が持つ他人種への不安や違和感を「差別」と呼ぶのなら、それもまた日本人に対する偏見と差別と言えるのでは？

今はまだ日本は単一民族国家であることは否定できないので、アメリカと同じ基準で人種問題を考えるのは不可能。日本はいずれ他人種他民族を自然に受け入れられるようになると思う。",
67,戦争体験がある人以外の日本人（戦後生まれ）は、あからさまに差別することは無いだろうけど、腫れ物に触るようにというか、関わらないように遠ざかる傾向は強いと思う。それは国内に外国人が少なくて接する機会が殆どないことと、英語などの外国語をしゃべれないことと、異物（外国人などのよそ者）を非常に警戒したりする内向的（閉鎖的）な国民性とに起因するのだろう。蔑むつもりはなくても客観的には冷淡に見えてしまうだろうし、移民や難民を殆ど受け入れない姿勢も外国人からすると差別的に見えているのかもしれない。,
68,"日本人は英語話せない人多いし、島国で肌の色が違う人を見ると一瞬怖い！ってなるのかも？
外国人に対してのコミュ障っぷりは日本人すごく多いと思う。
話せるようになればいいんだけどね、、、恥ずかしがり屋気質と、発音にこだわる人多いから言葉覚えないんだと思う！",
69,職務質問が差別という点については、外見的な要素は確かに否めないと思います。明らかに挙動不審だったり、いわゆるヤクザのような外見であったりすれば確率的に何か犯罪の可能性があると考えるのは妥当性があります。人種の別によって判断するのは問題だ、という感覚も尤もですが、外国人というものはその影響を先入観をもって判断されてしまいやすいと思います。日本人が海外に行った時も同様です。良いように作用することもあります。例えば日本人ならばあまり空港や税関でのチェックを厳しく何回もということは少ないでしょう。一方で、チェーン店系のコーヒーショップで揶揄されて名を呼ばれることも少なくないです。,
