,comment,info
18,"英王室の主要メンバーとして世界をリードする夢は消えた。
今度は大統領に立候補。

メーガンはいとも簡単に王子と結婚出来た。
それも王室で世界をリードするという強かな野心があったとは驚き。

元女優、王室離脱したメーガンが簡単に大統領になれるほど甘くない。",
19,"さらに世界的な笑いものになるわけですね。（アメリカ人にとって世界とはアメリカ）
ハリーはイギリスのみならずアメリカでもスーパー空気夫としての地位を確立。",
20,今の米大統領の有り様を見てると、ロイヤルよりは向いてる。攻撃的な性格も、人と協調しないところも、自分が1番でないと気が済まないところも、大統領になれれば全て満たされて満足しそう。,
21,トランプ氏は、経済的に完全に独立しており、他人からの資金援助を必要としない。舌合戦の猛攻撃にも逃げずに応じるストレスに強いメンタルと対応能力を持つ。かたやメーガン氏は、当面生活費さえ不安視される経済状態で、俳優業あるいは英国の税金に頼って生きてきた経緯がある。当然資金援助も募って回る訳でどうしても支援者の要望に応え動かねばならない弱点を抱える。さらに必須項目のストレスに耐え得る能力は？家族を守る為もあろうが、ストレスに晒される生活から逃げ王室離脱したのはつい最近の事。乳飲み子と元王子という繊細な存在を外部攻撃から守り抜き、同時に激務を遂行し、理想の政策を実現する秘策はどこにあると？特に現在は、ウイルスの世界的大流行と未曾有の大恐慌で普段でさえ激務である事に加え、今までなら各大統領が背負ったとてつもない難題を一人で同時にこなさねばならぬ。政策実現からは程遠い人物。,
22,"はいはい。
立候補するのは自由ですから。",
23,"彼女は妄想を現実にしようと、行動に移す可能性が大きい。

王室専門家の方は、阻止するために牽制して事前に喋っているのかも。
メーガンが政治家なんてとんでもない！という世間の反発を前もって高めておけば、活動しずらくなります。

これ以上アメリカ人に、英王室を宣伝に利用されて、泥を塗られるのは迷惑以外の何者でもないと思う。",
24,"言っては悪いが、この人を大統領候補として受け入れたら、アメリカの良識は崩壊したよね。
現政権がアメリカンファーストで周りに敵を作り、自分さえ良ければと国際強調を無視しているところが多々ある。
メーガンさんも基本はその精神。自分が何よりも一番大切。
若者や女性への活動は票集めの準備段階。人種差別は活動の切り札。
こんなキャリアのない人を担ごうとお祭り騒ぎするアメリカン人はもっと冷静になるべきだ。
それこそ、声高に発言すべき事だ。",
25,"その野望はあると思ってたから驚かない。
勘違いも膨らんでるから、意外と早いのかもしれない。
そもそも最初からそれが目的でしょう。
実際に出馬するとなると、王室はどうでるのでしょうか？",
26,"大統領選に出るなら、今のタイミングしかない。
数々の失政で急降下中のトランプ大統領。知名度マックスで、従僕ヘンリーさんもいる、今しかない。
アメリカを迷走させ、混沌とさせ、滅ぼそうと言うのなら、メ一ガン大統領もありだろう。
自分のことしか考えない彼女に一国を担えようはずもなく、嫁ぎ先にすら自分流を押し付けようとする強引さでは外交も無理。コロナ問題のような緊急事態にも、過剰な反応をした割りに中途半端な格好でボランティアのつまみ食いをするような曖昧さ。
目立ちたい、一番になりたいだけで動かせるほど国は簡単なものではない。
多くの人を踏み台にし、潰してきたのだ。もう十分だろう。野望も野心も捨てて、表舞台から引くべき時が来た。ヘンリーさんがいてア一チ一君がいる今こそ、その時だ。",
27,もし実現したら世も末。トランプさん以上に自己主義で同盟国考え直す時になりそうですね。,
28,"まあテキトーな笑い話レベルの記事だとは思うけど、いろんな報道から見る限りこの女の行動は自分の名誉欲を満たすためなら何でもやるという感じ。

だけどヘタレなので我慢することは一切できないという感じ。王室にしばらく収まることですら耐えられなかったヘタレだから、足を引っ張る奴らばかりが集まっている政治の世界で生き残っていける根性などあるはずない。

こいつがほしいのは、有名になることと金だけ。それなら芸能界が一番ラク。",
29,トランプが国境に壁を作ると言ったのは、密入国する人達が覚醒剤を売りさばいて金にするためアメリカに覚醒剤が蔓延するのを防ぐためだと聞いた。そして彼らが商店を襲い年間二千人のアメリカ人が殺されるのを防ぐためだと。だから、すべての人を制限していたわけではない。日本のメディアはそういうこと報道せずただ人種差別だと騒いでいた。オバマは中国寄りの政治家だから中国の横暴を知らん顔して見過ごした。だから中国はどんどん拡張主義でやり放題。トランプは今中国を牽制してる。私はトランプはそれなりにやってると思う。次の大統領もトランプでいいと思う。メーガンは人種差別と女性支援とファッションと自分の地位向上以外テーマを持たないただの一般人に過ぎない。,
30,トランプですでにやばいのに立候補は自由だが万が一、メーガンが大統領になった日には世界の勢力図が完全に変わりアメリカは終わる方向に加速…,
31,気の毒に、炎上商法ででしか生きられなくなってしまったのね。,
32,"立候補なんかしたら、今まで以上にメディアに
過去を暴かれ赤っ恥かいて退場になるのでは。
１度目は名を売るだけでもいいとか考えているとしたら、大甘だと思います。

今だって裁判の雲行きが怪しくて、タブロイドを押さえ込む事などできていないのに、
なんで強気な態度を押し通すのか…
策略家のようでいて、行き当たりばったりで
抜けてるとこが多いように思うのですが、
本人は気付いてないんでしょうかね。
うまく行かない事の原因は自分以外にあると
思っていそう。

英国・カナダで公金から出してもらった住宅改修費や警備費などを完済し、公爵位なども返上して王室と縁を切ってから好きなようにすれば良いと思います。
あちこちから良いとこ取りして、都合が悪くなると人のせいでは、誰も信用しなくなるでしょう。",
33,カニエウエストも然りだけど、大統領は少なくても大卒で常識のある人でないと。この人のお母さん生活保護だったでしょう、お父さんもあんな人、メーガン本人も言わずもがな。,
34,もし彼女が米国大統領になるようなことになったら、トランプどころじゃない珍事や前代未聞の外交とか、起こって、アメリカも世界も混乱するでしょうね。でも、今回のスピーチは自分の支持者に向けて話しているようにも聞こえた。アメリカ人、しっかりしてほしい。,
35,調子に乗りすぎだよ。一時的とはいえ、イギリス王室に嫁いだだけでも幸せだろうに。イギリス王室の金を食いつぶして生きる事の次は、アメリカですか。分かりやすい人ですね。,
36,"出馬するならまずコテージ改修費の借金を何年もかけて分割返済ではなく、すみやかに全額返そう。
多額の借金がある人は社会的に信用されないんだから話はそれからだよ。",
37,顕示欲の塊？立場を捨てて貴方を選んだハリー王子や、子供達、貴方を必要としてますよね？それだけては満足出来ないの？自分の周りの人を幸せにするのが先だと思うんですけど。,
38,"アメリカではメーガンさんは人気なの？
大統領になる器がある人だと思われてるんだろうか。
私は英語が分からないから、現地でどのような報道がされてどのように思われているのかは知らないけど。
出馬して落選したら人種差別だのスタッフに守られていなかっただの、難癖つけてきそうで怖いね。",
39,"どうぞ立候補して下さい。
イギリス王室はメーガンと縁が切れるかも。",
40,"アメリカ国民ではないけど、メーガンさんが大統領？
国民の為に、やめてあげて。
自身がのし上がる為に、手段を選ばないようなイメージしかありません。
それに、女優業が一番やりたい事のように見えます。",
41,"そんなことを本当にしたら、全米にも全世界にも恥さらしの笑い者になるだけ。
本当に立候補する考えなら、頭おかしいんじゃないか？",
42,"良い意味ではないけど名前は売れていて、本人は見栄を張りたい気持ちは人一倍だけど地道な努力は好きじゃなさそうで物事の本質を見極める頭もあまりなさそうなので操縦は楽そう。

……神輿として担ぎ上げるには意外と良いのかもしれませんね。",
43,"なんで政治家などの経験のない人ばかりの名前が大統領候補になるかなぁ。
ちょっと冗談にもほどがある。
5流メーガンを出すならオプラ・ウィンフリーが先だと思うけど。
オプラがでたら、トランプもかなりきついと思う。",
44,"メーガンが持ってるアメリカ大統領についての知識は「世界で知らない人はいない人物」くらいで大統領がしなきゃいけない仕事については何も知らないってとこかな。
大統領は自分のポリシーのみならず自分とは違うアイデンティティーの人たちをも率いていかなくては勤まらない。まぁ、そんな事できる政治家はほとんどいないけど、ましてや他人の立場に立ったり思いやることが出来ないメーガンには無理。せいぜい汚職でつかまるだけ。
王室、ハリウッド女優、大統領ねぇ。分野としてみんな違うじゃない。一つだけ共通するのは有名だってことだけ。演劇は勉強したらしいけど、成績は？王室マナーは学ぶ気なし。政治についてはフェミニストの主張、エセエコロジストレベル。知識やその世界に詳しいわけでもないし、勉強する気もなく自分の都合のいいことだけ偉そうに言う。その分野の専門家を馬鹿にしてるの?ふざけるのもいい加減にしてください。",
45,"なぜこのタイミングか…。
ベアトリス王女の結婚式があったらしい。
何かと注目を奪っていく。

出馬は本当か分からないけど…出馬出来るの？
後援者を集めることが出来るの？
まだ完全に離脱が出来ていないのに次の野望に向かって…。
英国王室との関係修復も出来てない状態ですべきことではない。",
46,"スーツのキャストインタビューで出演者の中で大統領に相応しいのは誰？という質問に、自分で「私よ」と答えた映像を思い出した。
当時はメーガンを知らなかったから、自立していて誇りを持っている女性なのだろうと思っていたけど…何ということはない、ただのソシオパスでしたね。",
47,旦那の家族とさえ上手く付き合えずに放り出してきた人が、言葉も思想も異なる他国の政府を相手にきちんと向き合って困難な交渉をこなせるのだろうか？？,
48,王室コメンテーター、ゴシップ好きのひと相手で成り立ってる実に怪しい商売ですよね。日本にも皇室評論家なんてのがいますけど、あちらのはそれでメシが食っていけるくらい需要があるということですね。,
49,王室に入った所から、何か変なスイッチ入ったか?アメリカで普通に女優していた時には、大統領選に出馬なんて考えもしなかったのでは？ただ話題の人ってだけで、人気があるわけでないだろうから、恥かくだけで終わりそう。,
50,"さすがにガセネタでしょう？
本人がその気でも、そこは、ヘンリーや周りが反対するような気がするし。

大統領選挙には、資金が必要だからね。
この前のチャリティーで、400万円くらい集まっただっけ？ヘンリーと二人で、400万円か。
ちょっと大統領には無理だね。",
51,"本気なら、病院に行って検査が必要なレベル。
だがしかし、イギリス王室に入り込むのも人種差別撤廃運動に参加するのも自分のステップアップの踏み台くらいにしか考えてなさそうだからあり得るかもね。
当選するかどうかはまた別の話だけど。
しかし、これだけ世界中から嫌われてもグイグイ前に出てくるってかなりハートが強いな。",
52,記事の信憑性は置いておくとして、もし出馬して当選したら米国民の意識を疑うわ。,
53,"怪しい記事ですねぇ。こんなあり得ないことを王室専門家が断言するなんて更にあり得ない。

本の出版を来月に控えて、これも一種のプロモーションかも。",
54,"「自分はスーパーエリートだから、政治経験が皆無であっても関係ない。私、メーガンを大統領にするのが当たり前！」
つまり、メーガンは全人類を「自分より下」と見ているワケだ。
「黒人差別」を利用しているが、それどころではない！
メーガンは人種・国籍など関係なく、自分以外を全て差別する「究極の差別主義者」！！",
55,出馬するだけなら誰でも立候補できるだろう。問題は選ばれるかどうかだ。,
56,"優勢のはずのバイデン氏がなぜか雲隠れしてカニエ・ウエストまで出てきたから、キワモノをぶつけるしかなくなったんだろうな。

追放されたとは言え、他国の王室関係者が出馬だなんて、ハチャメチャとしか言いようがない。

トランプ再選をアシストする結果になりかねないのでは。",
57,"この方は王室を離脱されているのですよね？
なぜいまだにメーガン妃と言われるのでしょうか？
元妃やさんで良いのでは？",
58,"話題になって注目されるのが目的だから何でもいいんだよ。
人からどんなに批判されたってもう生活には困んないんだから。
それにもう王室じゃないんだからほっとけばいいのに。",
59,言うのはタダだからね！(*'▽'),
60,"そんなアホな…って言おうと思ったけど、トランプが大統領選に出た時もまさか当選しないべ、って言ってたら当選しちゃったし、「女性」で「黒人」ってキャッチーだから、アメリカ国民ならうっかり当選させちゃうことも、もしかしたらあるかも？
選挙ってタイミングとスイッチ次第で意外な方向に転がることもある。
言ってる内容云々より、知名度、って側面も残念だけどあるし。

そもそもメーガンが昔からアメリカ大統領狙ってたのは有名な話じゃなかった？
何なら元々その足がかりとしてヘンリー探し出して落としたのかも。

でも、万が一にもメーガン大統領が実現したら、英国との関係は言わずもがなだし、アメリカ国民マジかよ、って世界中から笑い者になるわな　笑",
61,大統領になったらそれこそ注目されプライバシーどうのなんて言ってられないと思うけど。。。やっぱり英国でのことは嘘だったんだって思ってしまう。じゃなかったらこんな行動はしないでしょ。,
62,"中々の策略家ですが、世間を舐めてます。
アメリカ市民を馬鹿にしてますね。
馬鹿故の発想と行動と捉えます。
王室でもやって行けにい人が人の上に立つ事は不可能。トランプが大統領になれたからといって自分もなれるとは稚拙な思考ですね。",
63,まあ信憑性の低そうな話ではあるけど、大統領選に立候補するかどうか以前に、各方面へ迷惑をかけすぎ。英国王室をぶち壊しかねないところまで行ってたわけだし、さすがに自覚してほしい。,
64,"担いでる方の気が知れないが
まんまと担がれてその気になってるとしたら
メーガンってすくいようがないと思われる",
65,"「メーガン妃が米大統領選に必ず出馬する」

クリントン元大統領が宇宙人と握手している記事の

更に下を行くくらい信憑性が薄い。",
66,">メーガン妃は米国移住後、人差別撤廃を訴える「Black Lives Matter（BLM）」運動に積極的に関わっている他、直近では若い女性を支援するイベントにビデオ出演。

最早どこから突っ込んだら良いのか分からないが、メーガンはとりあえず、何故トランプ大統領が誕生したのか分析した方が良い。",
67,面の皮が厚いなとは思っていたけどまさかここまでとは。,
68,"仮にこの人が大統領になろうものなら
世界から猛攻をうけ
確実にアメリカは終わる。",
69,"勘違いも甚だしい。自分の事少し客観的に見たらどうか。よくもヘンリーを王室離脱させて、
人の上に立とうなんて頭いかれてる。",
70,"立候補する余裕も無さそうですけどね
まぁするのは自由という事で",
71,この人の人望はさておき、根本的にアメリカ人の本心はそんな平等を望んでないと思う。,
72,英国王室はメーガンを迎え入れたことを後悔しているだろうな,
73,"あれ？
今日は4月1日だった？
前にヘンリーは外交官になるって記事みたけどその時も4月1日かと思ったけど。",
74,狂ってると言うか勘違いし過ぎてるを超えた。例えようが無い。言える事は旦那さんへ早く離婚した方が良い。,
75,"流石自由の国、アメリカですね。
ご自由に。

流石のアメリカ国民もこれには冷静な判断してくれるでしょう、多分…",
76,何というお馬、鹿な発想…どれだけ自分を過信しているのか？,
77,"ないない、さすがにない
さすがに王室に入って、そういう世界がめんどくさいことは分かっているはず
狙うとしたら、大統領にくっついて王室ブランドの支持者をアピールしつつ、おこぼれをもらうあたりだよ",
78,このパフォーマンス感丸出しの表情、ロイヤルファミリーになれるわけがない。,
79,"立候補すんのは勝手だけど、当選するとは限らないけどよ。
多分、ダメだろうと思うよ。",
80,プライバシー守りたいんなら大統領選とか差別を訴えるだとかなーんもせんかったらええのに。,
81,この人に大統領に慣れるわけない。イギリス王室の金を好き放題遣い今度はアメリカ大統領？冗談でしょ？この人が大統領にでもなったらアメリカ崩壊される。金をむしりとられたらアメリカ国民が大変。第一メ－ガンに大統領の任務できるのか！できるとすれば金しかない。,
82,真性の自己顕示欲中毒者。大統領になる経験と資質は？アメリカ国民にはセレブ好きが多いから一定の支持者が集まりそうだから怖いわ。こんな人が政治家になったら選挙区民は不幸だね。,
83,"大統領に成り上がったらご自身がおっしゃってたように耳の痛い事を言い続けましょう。
皆さんの声が正しいのですから",
84,勘違いも甚だしい。,
85,絶対にやめて欲しい。今も良いとは言えないが、この方だと更に悪くなる。,
86,"ちょっと一般人と感覚がズレているとは感じていたが、とんでもない勘違い女だったとは。
メーガンがアメリカ大統領になったら、アメリカも世界もお先真っ暗。",
87,ハリーがちゃんと離婚しないと、話がとんでもなくややこしくなりそう,
88,"今のがアレで
ひょっとすると次のもアレって事かな？
アメリカ国民がどこまでブラックジョークに耐えれるか？って事ですね",
89,"自己中でバッシングに対する忍耐力ない人が大統領とか笑止千万。
目立ちたがり屋もここまで身の程知らずだと命の危険すら感じるレベルだなあと。",
90,"自由の国で何しようと自由さ
ただし、それと同時に責任も伴うのは言うまでもない。",
91,"まさか、レーガン、シュワルツェネッガーに出来るなら自分も政界に進出できると思ってるのか？
何を根拠に？自分の声に従った結果？w",
92,"無いと思う
イギリス王位継承権のある人のお母さんがアメリカ国家元首ってアニメじゃないんだから",
93,フェイクニュースですよね？出馬するならしていただいて構わないのですが、全然相手にされない惨敗です。何をしようとしているのか全くわかりません。ご主人も最近の言動は不安になります。５年間ぐらいマスコミと接触しないことをお勧めします。,
94,"努力？この人は何を努力したの？
努力と我慢を履き違えているのでは？",
95,"どこの国にも勘違い甚だしいのが居るもんだ。
王室から引退したのに今も王妃様気取り。
ヘンリーさんもそろそろこの人と結婚した事を後悔し始めてるかもよ(笑)",
96,メーガンは私利私欲の塊。当選はするかもれないけど、最悪の政治家になること間違いなし。,
97,"それをやるなら、ハリー王子と離婚してからじゃないと、ハリーが気の毒。

妻の添え物感がすごくて。",
98,イギリスを思いのままに出来ないと分かったのでアメリカにターゲットを切り替えました…だと？,
99,果ての無い欲望は手が付けられないね。米国民も舐められたもんだ。,
100,どうでもいいけど「妃｣はもういらないんじゃないか? 「夫人｣でいいのでは…と思ったけど、それもじき外さないといけなくなるかもね。,
101,"何様なんだろう…？
当選なんてするわけがない万が一だ、当選したら先がみえるわ。",
102,"政策次第だな
政策も明確化してない段階で
取り沙汰されてもなあ",
103,アメリカには『寝言は寝てから言え』っていうことわざは無いのかしら。,
104,もっとずっと後ならまだしも、ちかいうちにということはないと思います。,
105,"大統領…。もう意味がわからないけど、権力が欲しいのだけは伝わった。
ヘンリー…本当にオカシイ人と結婚しちゃったね。",
106,誇大妄想に付き合う、友人、セレブ居るのかな？,
107,"この人のまわりにはいつも混乱が伴う。
ハリーは早く目を覚ましたほうがいい。",
108,"こんな記事が出る事自体が有り得ない。
事実ならアメリカはよほど人材がいなのか。",
109,メーガンが大統領になったら米国は終わりだ️,
110,"自己愛の塊の人間･･･

ボランティアをしている自分が好き！
王室に嫁いだ自分が好き！",
111,金を集める方便だと思う。ヒラリー・クリントンもそうやって金を稼いだ。出馬するする詐欺だな。,
112,"正式にイングランドの王朝からぬけたわけ？
王室からぬけるにはかなりの時間や承認必要なはず。
何か胡散くしい記事やなあ",
113,ハリーはお飾りで連れて歩かれるだけになる,
114,"ん？　英王室で世界をリードする予定だった？？

大統領選立候補して、どんな幼稚なスピーチをするのか楽しみだな。",
115,"市井紗耶香とか今井絵理子と大差ないよ。
こんなの。",
116,今回なら勝つチャンスが有るのに出来ないのかなあ、先のことなら残念ながら予測不能です！。,
117,ホント、イギリス王室、という肩書は踏み台だったな。,
118,もし万が一、という事があったら歴代最低な大統領になるでしょうね。,
119,"ハミルトンとかもそうだけど
今まで白人セレブグループでいい思いしてたのにね",
120,"完全にいじられキャラｗｗ
この人なら言いそう！やりそう！って思われてるって事だね
そして世界的に笑われる(笑)",
121,"誰でも立候補は出来る、
自分の事しか考えない奴は
当選はしないだろうけどね。",
122,文句しか言わない人が？,
123,王室を離脱したのでは？なぜ。まだ、メーガン妃なんですか？メーガンさんでは？,
124,こんな政治の素人を大統領に選んだらアメリカも終わりだ。超有名人だからと言って調子に乗るんじゃない。,
125,この人はアメリカでどの程度の知名度なの？,
126,アメリカンジョークにもなってない。,
127,"仮に一度でも出馬表明をしたら将来離婚されるやろ！
ヘンリーも今頃こいつと結婚して失敗したと思っている筈や！",
128,"アメリカも
なめられたもんだな。。。",
129,もしかして、その内にNHKを...からも。,
130,"この方は、自信だけはすごいんですね！！
トランプ以上に無理でしょう。
笑える",
131,出るのは勝手,
132,"毎度のことだけど、写真が…
ものすごいドヤ顔。",
133,"世界に影響及ぼす地位にこんな人が？
冗談でもやめてもらいたい。",
134,ヘンリー王子はこれでいいのかな？と思う。,
135,もう、やめておいた方がいいと思うのですが、,
136,これコメディ？,
137,物を知らないにも程がある。州知事から始めてください。,
138,何を言っているのやら。,
139,果てしなく空気が読めない…,
140,ここまできたら、もう冗談としか思えない。,
141,小澤マリアがフィリピン大統領になる可能性の方が高い。,
142,"いろんな話題が出てくるメーガン妃だけど、さすがにこの王室専門家の話には苦笑しかない。
トランプはバカやってるけど、米国大統領をなめてはいけない。",
143,あらぁ・・・次から次へと女王も大変ですね,
144,やっぱ王子可愛そう,
145,こんな人大統領、政治に関わらせちゃ絶対ダメでしょう……アメリカ国民…｡｡良いのか？？？,
146,公約はMe Gain First!,
147,今日は4月1日じゃないぞ？？,
148,トランプより悪い大統領になるわ,
149,貴女に務まると思えませんが。,
150,"選挙に幾ら掛かると思ってんだろ？
イギリスの税金を使うんけ？",
151,"ヒラリーやミシェルオバマと一緒にスピーチに招かれたからと同列だと勘違いしてはいけない。
これから講演業を生業にしていくなら、どのくらい需要があるのかエージェントは見極める必要があるから、ブッキングした見方もある。
話題性はあるが、果たしてどのくらい長続きするか。

仮に立候補したいなら、まずはヘンリーと離婚するか、ヘンリーが王位継承権を手放し王室と縁を切り資金援助を断ち遺産相続からも外れないと。
イギリス国民が反対運動しかねない。

金を取るか名誉を狙うか。",
152,"あのさ、何勘違いしているのか？
まぁご自由に",
153,"アメリカ大統領って何をしてる人がご存じないのかしら？
PTAの会長ぐらいと思ってないか？(笑)",
154,"好きにすればいいんちゃいますか。
誰も選ばねーよ。",
155,何もかも考えが甘い,
156,冗談はよしてくれ(タメ口),
157,大統領になって何がしたいの？ 何も書いてないけど。,
158,その前にスーツに復帰してくれないだろうか,
159,"えっ、そうなの？
アメリカ人は彼女を選ぶと思えないけど、そうなの？",
160,勘違い甚だしい。調子にのってんじゃねぇよ。,
161,"トランプさえ大統領になったんだから、わからない国。
アホらし。",
162,さすがに釣り記事じゃないの？（笑）,
163,あっそ投票しないよ,
164,小池百合子と同じ匂いがする,
165,じゃ～ヘンリーは英国に返してください,
166,出馬したら絶対応援します,
167,馬鹿にするな！っと呆れる記事！,
168,絶対出馬しない、とても意地悪な記事。悪口を言わせたいための記事。汚い,
169,"確かに肌は黒っぽいが
もし、
この人、目、鼻、口が黒人系ならハリウッドは
見向きもしなかったのでは。
ある時は黒人として被害者
そしてある時は白人系の目鼻立ちを利用
いいとこ取りのダブスタ
世界は騙し切れないでしょう。",
170,今でも多くの方の反感をかっているのに、大統領になると暗殺される可能性が高まりますね。「プライベートを守りたいために静かな生活をしたいからイギリスを出た」と言っていたのを忘れたのでしょうか。イギリスの税金やパパのお金を使って警備しないでください。,
171,王室でろくに公務も出来ない人が何が出来るのか。余計な事など考えず家族の事だけを考えていてくれ。,
172,この人はNo.2なんて耐え難いのであり得るでしょうね。ヘンリーにもミシェルにも今は従順ですけど、所詮彼らは「次男」「夫人」。踏み台にしてのし上がる気満々でしょ。世界一大きな夢を持ってる無職者よね笑。,
173,"こいつはほんまもんのアホか？
出馬はご自由にって思いますが、アメリカ人はそこまで落ちぶれてないので120％当選は無いでしょう。
メーガン妃がアメリカ大統領・・・想像すらしたくありません。",
174,"大統領選に出馬。
アメリカ人の頭がおかしくなってもMMさんが大統領に就任する事は無いでしょう。

政権進出を考えているのか知りませんが、この方の勘違いレベルについていけないですし、世間が彼女を必要としていない。

大統領を目指す事を望めば、ヘンリーさんに母国を捨てろと言う事になりますね。
MMさんお気に入りの公爵夫人も手放さないといけません。

この写真、選挙活動のポスターに使えばいい。
その前に、母国アメリカの歴史や他国の事をもっとお勉強しましょう。",
175,"ただの勘違い女に成り果てた

基本的に頭良くないんだろうな",
176,"政治の経験もない人物には地方議員の仕事すら任せられないよ。

横の繋がりも縦の繋がりもない人物にはさ、、


イギリス王室から「自分が1番じゃないと嫌だから」と王室から出た事ないハリ王子を貴方は孤独なんだと洗脳し、脱出させた二流テレビ女優。そんな好き勝手する人間に国政なんて預けられない。

化けの皮がだんだん剥がれて来た。


差別差別って言うけどさ、黒人は差別された！と叫びながら殺人も堂々としてるよね。
そこんとのどうなってんの？
自分達は黒人で今まで差別されてきたから殺人は良いの？
変だろ、それ。",
177,"多分、一定数このような女性は存在するんですよね。

全く、どうにも手がつけられないと言うか…

いつぞやの某首相の娘であった、〇〇真紀子氏と同じタイプかも知れないね。

敵か下僕かしか周りにいない人。",
178,"都合が悪くなった途端、人種差別カードを切るとは思ったが。
彼女はドラマで　黒人と白人のハーフの役をするまでは、プロフィールは「白人」だったと書かれていた。整形・漂白・縮毛矯正やウィッグ使用・・・。
お母さんを　メイドと言っていた。
英国の友人に「白人のセレブを紹介して」と言っていた。",
179,"こんなご都合主義の人権主義者が大統領って？
良い暮らしはしたいが、自分が奉仕するのは拒否。黒人を強調するが、白人セレブばかり狙ったり、自然派主張するくせに自分はプライベートジェット。頭が悪い。",
