,comment,info
26,"ヘンリーと王室との関係悪化を懸念してではなく、諸々剥奪の話が耳に入ったからじゃない?

それ位の事が無ければ、
これまでの発言の内容や回数を考えると
黙らないと思う。",
27,"今頃気付いたの？　だったらかなりのおばかさんだね。
確信犯だと思ってた。
なにをやってもガッカリさせる人だね。",
28,単なる推測の記事。過激発言を控えればいいなと言う希望に過ぎない。メーガンは、相手の立場になって物事を考える脳がないのだから、反省をするはずがない。全てを剥奪しないと取り返しのつかないことになるが、なかなかイギリス王室が動かないのでこちらまでイライラしてしまう。最終目的が、アメリカ大統領で世界一になることなので、メーガンがこのまま突っ走るのは間違いない。,
29,"実はもう称号剥奪とかパパからの援助打ち切りとか、そういうことを王室から言われているのでは？慌てたＭが指示してこの記事を書かせたのかな。そうでもなければ彼女が反省なんて言葉を口にすること自体が絶対ないだろう。反省したフリはするかもしれないが。

王室としては、アメリカの大統領選が始まる前に政治的に中立であることを明確に示しておく必要があるから、ＨＭにきつーいお灸を据えたのかな。

でもＭははっきり言ってもうどうでもいい。女王やウィリアム王子夫妻、アーチーくんが気の毒。

ヘンリーはこれが望んだ生き方なのだろうか。病まなければいいが。",
30,">「それがヘンリー王子の英王室内の立場を非常に悪くしていることに気づき、今後はこうした政治的発言を減らすと思う」


いえ、確信犯ですよ。
そうしたことを気にすることが出来るような大人なら、結婚する前に腹を括ってます。

メーガン氏は、気づいた上でというか、わざわざ探ってまで地雷を踏み込みに行ってるじゃないですか。

ユージェニー王女の、彼女最大の晴れ舞台である結婚式を台無しにする人ですよ。
女王招待のクリスマスを蹴ってヘンリー引っ張ってカナダに遊びに行く人ですよ。

相手が何をしたら嫌な気分になるか、わざわざ選んでやってます。
もし封印したとしても、文字通り封印なだけ。
いずれ解けますよ。",
31,"本当に控えたとして、一瞬だろうし、反省なぞしていないに一票。
年明けに例の裁判で、年内の英国に入らなければならないそうだから、その対策でしょうか？称号や王位継承権、小遣いを取られないように。(盗ったのはメーガンだけれど)

時々、一瞬だけしおらしいフリはしますね。もしくはそういう記事が出る。
でも舌の根も乾かぬうちに反故にし、逆ギレする。
これも一種の、恫喝の手段なのでしょうか？押したり引いたりの。
値切り交渉のような感じで。",
32,"このままでは王位継承権、称号はもちろん爵位まで剥奪されかねないと
聞かされたんでしょうね
ハリーはどんなことがあろうとも、女王の孫だし、未来の国王の息子、
弟であり、生まれながらのセレブリティであることに変わりはないけど、爵位までなくなれば、メーガンは単なる一般人ですからね",
33,この記事はただの憶測。イギリス国民はメーガンに反省など求めていないし、このまま爵位剥奪、永久追放ですっきりさせたいはず。王室作家とかマスコミ、ハリー&メーガンのPR会社がだけが、あることないこと大げさにネタにしているように思います。,
34,"嫁の育ちの悪さ、旦那の無自覚・無責任さ、いまさら何かをどう改めたって衆目は「打算的」としか見てくれないとこまで既に堕ちているので、ここからどういう展開になるのか気になる。
英国王室の心の広さ次第、なんだろうけど。

日本人だって、他国の王室のことを笑ってられる場合じゃないんだけどね…",
35,一時的だと思いますよ。発言は控えたとしてもこの人個人の言動欲求は治らないだろうから攻撃されたらまた同じ事。,
36,とうとう爵位やチャールズからのお小遣いまで止められそうってなったから、今更いい子感を出してるだけ。ヘンリーが、アメリカに帰ったら元どおり。英国王室存続のためにも早めに切るべきですよ。聡明なる女王が決断しないとウィリアムの時には王室が無くなることになりかねません。,
37,"まさかとは思うが今まで本当に知らなかったのだろうか
アリエル
結婚前にお茶の飲み方とお辞儀の仕方は習ったというのが手前味噌暴露本に乗っていたが
本当に習ったのはそれだけ後は実習するはずだったのが、ハリーとイチャイチャしてるだけで終わり。
習ったはずのお辞儀もできずハグしてましたけどね。

関係悪化で困るのはやはり公爵称号がなくなること。
汚点のついた王子の妻ではつぶしがきかないことでしょう。
そういう状態までに追い込んでおいて離婚しても単なる悪妻でしかないし（今までも充分そうですが。）
とはいえ反省したと思ったらやはり黒人差別って言いそうですけどね",
38,こういう人は無視されるのが一番応えるはず。関わらない、助けない…って、どっかの国みたいになってきました。,
39,"唯一無二の存在だと思って好き勝手やれると思ってたんだろうけど
元国王ですら問題が有れば辺境の植民地に追放されて英本国に一切帰国できなくなる事が有るのに色々イギリスを甘く見過ぎ",
40,旦那が王室からのすべての権利剥奪されては自分が都合悪いだけじゃないの。いいとこ取りできないとヘンリーを使い尽くす上に成り立っていた自己中な計画が狂うからでしょ。,
41,"時既に遅しとは正にこの事だし、
王室を完全に敵に回したら食べていけなくなるからでしょ。

英国王室は離婚なんて恥とも何とも思ってないし、
離婚後のダイアナがどういう死の遂げ方をしたのか考えたら、もっと早く分かる筈。
浅はかにも程があるんだよ。",
42,"絶対反省してないと思う 口先だけ合わせておけば世間の目を少しでも遠ざけたい感がする この人にとって皇室の問題は些細な事としか考えない

考えてたら暴露本出さないしイギリスから出ていくなんて事ないと思う あまりにも批判が凄すぎて収集つかなくなっただけじゃないの もう今更そんな反省したって誰も信用しない",
43,"メーガンの自分勝手な発言は減るわけがない。甘い。
メーガンは表面的に自分がどう見えるかだけを気にしているだけで、根本は身勝手な欲望むき出しな女。ほしいものはすべて手に入れないと気が済まないんだろうね。
王子を捕まえたことで永遠に金が降ってわくとでも考えているんだろう。",
44,"自立やらなんやら、大層な理屈こねて離脱して、偉そうにご高説ぶっても、結局のところ何もかも王室頼み。王室から見放されそうになると慌てて黙るとか、いいとしして何してんの？自分たちの発言がたいした覚悟もないままされたもんと言ってるようなもの。また講演料下がっちゃうね(笑)
離脱だの自立だのも、結局ポーズだけなんですよね。",
45,"今更何をと言う感じ。
自分の政治的発言が思ったより賛同が少なかった、米国においてヘンリー王子は役に立たない（＝自力で金を稼げない）、ヘンリー王子が王子の肩書きどころか爵位まで剥奪されて単なるＭｒ．ウィンザーに成り下がったら自分の価値も無くなるってくらいは考えたんでしょうかね。計算高い割に何か中途半端ですが。",
46,"はい？

今さら遅いですね....。

本当にメーガンは反省してるのかしら？

そうと思えないけど反省してないと思いますし人のことを無視されるでしょう。

人を聞かないしメーガンはネトフリを契約しているしやりたい放題してると思います。

称号を放棄するべきだと思います。

その方が放棄すれば自分で働いたら？働いたらお金を貰えるはずでしょう 女優に戻ったら？

離脱された身だから一般国民でしょ？

そんなに離脱されたから称号を持つ必要があるなんて意味がないよ。

称号をいらなくてもいいし一般国民でもいい女優に戻れたら？

その方が楽だけどね....。

ヘンリー王子のお立場のことを全く考えてないのはメーガンだけしかないでしょう。

メーガンはエリザベス女王ご夫妻、ウィリアム王子ご夫妻らと王室のスタッフなどに傷付けたし全く反省してないから訳です。もちろん、イギリス国民にも傷付けたでしょう。",
47,"メーガンは自己顕示欲の塊。
反省なんてしない。
反省して「すみません」と言っても、言ったことややったことは取り消せないんだから、ここまでしてきたことは残るからね。",
48,"彼女の辞書に「反省」という言葉はない。

女王とチャールズ氏に見捨てられたらマズいと判断したのか。
ヘンリーさんの立場など考えておらず、彼女がタイトルを手放したくないだけ。

王室専門家の予測ですから当てにならないですし、今さら控えても遅い。
言わないと気が済まない彼女に控えるなど無理だと思う。",
49,"散々、コロナ中でもお構いなしに色々と問題行動してきたのに何を今更な。
私的にはもう本性曝け出した+手遅れな印象が強いです。
爵位、王位継承、パパからの援助金など全て剥奪希望です。
王室に居たら駄目な人だよ、この人は。",
50,"何を今更？

関係悪化はそれらの発言だけじゃなく
イギリスにいた頃からやってた事が原因です",
51,反省と言う名のポーズだろう。称号や王位継承権を剥奪されない為のね。剥奪されたら自分達に価値がなくなると思っているのかも。ふん、早く剥奪されたら良いのに。w,
52,問答無用！誰もメーガンの事なんて信じる訳ないです。行き当たりばったりの行動や発言には、もうウンザリです。可哀想なご夫婦になってますよ！,
53,"自由な発言をしながら、ヘンリーとアーチーを使って、女王やチャールズ父さんに「アー
チーこんなに元気だよー。」なんて、時より様子を伺って行動してたけど、アメリカの議員から正式なクレームが出たあたりから、王室が拒絶モードになって来たのかなー！
ヘンリーに一度戻れコールがかかったし、でも、一人で帰して、前みたいに自分のいないところで話されると、ヘンリーおバカさんだから、メーガンにとって悪い結果になる可能性高いから、一緒に戻るしかないけど、裁判のこともあるから、クリスマス終わってからの帰国にしたいと、何だかんだと理由つけて調整している感じですね。
相手を怒らせてはいけないから、反省して発言自重なんて記事書かせたような気がします。
逆に王室は、正式なクレームを待っていたのでしょうねー！
今は帰国を急がせ、メーガンなしでヘンリーと話せるよう攻防中な感じがします。",
54,"タイトル剥奪や金銭的援助の打ち切りがあり得る話になってきたのかな？

ここで「態度改めます〜」的な報道流しておく必要でてきたのかな。",
55,正直気づいて反省なんてする性格じゃないと思う。関係決裂するまで徹底抗戦をするタイプだと思う。,
56,"近々夫が帰国する予定のこのタイミングで反省ねぇ。笑うしかないわ。ここまで露骨だと、面白いね。裏にかならず魂胆があるから、それを知ると尚更面白い！
メーガン劇場たのしみです！",
57,今頃 反省しても、遅いし､ヘンリーや子供の全てを､剥奪された 自分が困るから､今だけ大人しくしてれば､良いと思ってるだけだよ️その内 地が出るよ️,
58,"あくまでこの王室作家さんの想像。反省などするはずはない。そもそも自分が間違えているなどという発想は微塵も無い。高貴たるもの高潔であれ、という格言をウザく感じて育ったヘンリーくんと、そんな格言あることさえ知らずに育った平民のメーガンさん。
彼らの婚約発表の時からこうなることは、英国王室スタッフやファンは99%予測していたはず。女王の有能な側近を、チャールズ王太子とアンドリュー王子が自分達の好きな事が出来ないからと数年前に辞めさせていなければ、ヘンリー王子やアンドリュー王子の醜聞は防げたという話がどこかに載っていた。
女王様も万能ではない。優秀なスタッフが居てこその王室だったということ。
まあ何処の組織も、そんなものでしょうね。
王室皇室の無い国の人からすればどーでもいいかもしれないけど、メーガンのような家族がボロボロな人が嫁に行けると思うこと自体が唖然とする。身の程知らずにも程がある。",
59,"いや、彼女は反省もしていなければ悪いとも思ってないし王室でのヘンリーの立場なんてどうでも良いと思っている。
今後の対策を考えている期間なだけ。",
60,損得で判断する思考パターンなので、反省した方がいい または 謝った方がいい と判断すれば、あからさまに そうします。だが、本心ではないので またコロッと元に戻り、その事にも罪悪感をもたない。なぜなら悪いのはいつも他者であって自分は被害者なのだから。場合によっては記憶をも塗り替えるのだが。そのことさえも都合よく忘れる。‥そんな人を見た事があります。,
61,"今更やりますか？この人は控えめとか控えるとかを
知らないのでは？
それともシフト変更するでしょうか？何をやっても尻切れトンボですがね。",
62,それはメーガンのブランド価値が下がることを恐れているメディア側の願望であってメーガンはそんな殊勝な性格はしていないと思う。,
63,"金銭支援がなくなりそうだから一旦は黙ろうと思うだけなんじゃない。
この方が封印なんて出来ないと思う。",
64,"お金と称号を召し上げられたら、ヘンリーと結婚した意味なくなるからね。
信念のために称号を返上するでもなく、その時目立つトピックにドヤ顔で薄いコメントを吐いてみたけど、旗色が悪いと見るや熱りが冷めるまで逃げ隠れると。
実に分かりやすい（笑",
65,"> 自身の発言によってヘンリー王子と英王室の関係が決定的に悪化することを危惧しているという。

称号を剥奪されそうな提言でもあったんですかね？
むしろ剥奪してもいいと思いますよ。
本人は自由でいたいようですし、そう望むのなら、返すものは返さないと。
称号を孫悟空の輪っかみたいな扱いになってるのが、流石はイギリス王室です。
弱点を分かってらっしゃる。",
66,"封印なんて無理無理！笑
またすぐに好き放題言い出すことでしょう。
しかも偉人の言葉や有名人の言葉を我が物にして。笑
メーガンタイプに反省などという言葉はない。
自分の立場が悪くなった時にだけ一瞬、おとなしくなるだけ。",
67,すでに王室のみならず世界中にその性根を晒してしまったので、今更なにをしても、家族を大切にする謙虚で心優しい公爵夫人だとは思えないでしょう。,
68,やりたい放題やって、すべて剥奪されそうになったら、へこへこ反省してます。って、バカじゃないの？浅ましいし、卑しいし、ホントに品がない。呆れてものが言えない。最低。でも絶対反省なんてしないよね。持って生まれた性格だもん。,
69,"アメリカ大統領選で、バイデン氏に疑惑が出で、
トランプさんが優勢になっているからでしょう。

民主党がぶっちぎりだったら、メガンは壇上にでて
政治アクティビティーしまくっていたであろうと推測が容易。

なにが反省だ、ここでするわけないですこのタイプが。
自己愛のために過激をひっこめただけにしか見えない。

あっちがだめならこっち、という居場所が目的、
全て自分のため。",
70,やっぱりどこでも次男の嫁は長男の嫁に対してライバル視するのか総じていいイメージがない。出しゃばらず内助の功すればいいのに。うちの国でもおなじだけど。,
71,"女王を甘く見たツケが本格的に回ってきたから一旦しおらしくしとくかってとこかも。
でも、もう遅いと思います。",
72,"この写真　よく使われてるけど
どういうシチュエーションでこのポーズとる？",
73,"生まれた時からメーガンには反省機能が付いてないみたいだから、反省なんて概念は無いと思う。
ただ王室という商売道具の威光が薄れると稼ぎに関係するので、調節しているだけでしょう。
嫌だ嫌だと言いながら、生まれた時から王室みたいな顔してドヤ顔で発言するメーガンの言っている事は全部パクリ。
アメリカ人にもハリボテがバレちゃったみたいね。",
74,"反省じゃなく作戦変更でしょ
ステータス保持のために
いかに王室を以下に欺くか
考えているのはそれだけだと思う",
75,"もう既に「覆水盆に返らず」ですよ。
何度でも修正する機会は有ったのに、大金を貰い好き勝手に発言している。
メーガンと母親が過去にしていた悪事や、結婚後の強欲ぶりもばれてしまったから、英国以外でも「キワモノ」でしかないでしょう。",
76,今までの言動をなかった事にはできないし、こういう人間性の人が本当に心を入れ替えて変わった例を私は知らない。,
77,"メガンがここで本当に王室にとって過激な発言を控えたならば、それはヘンリーの為ではない。
メガンは自分の発言で王室と敵対するのではなく、ヘンリーに言わせたいんだよ。
ヘンリーに自ら王室と深い断絶に繋がることを言わせたいんでしょう。


王室の方から、ヘンリーを完全に放棄させる為に。
ヘンリーを王室に戻れなくさせる為に。",
78,"この人、ぜんぜん反省してないよ。

これからも王室、家族、メディアに噛みつきまくるでしょう。そしてどんどん嫌われる。",
79,"メーガンは既に言いたいことは全て吐き出して、もうないのでしょう。

ハリーはダイアナ妃を売って得たお金で
幸せになられました。
お金で得た幸せを手にした今、
王位継承権をお返しされたら
ああ、アメリカでセレブになられても
やはりロイヤルの血が流れておられる方だと
敬意を持ちます。",
80,"この人次は BLACK LIVES MATTER の広告塔で登場すると思います。
以前確かハリーがメーガンは人種差別されている、というような発言してましたよね。。",
81,"あまり関係悪くなりすぎても、今の地位と生活水準下げたくないからね
ここいらでちょっと大人しい感じにしとこってところじゃない？",
82,いつも思うのですが、このポーズなんなのでしょう？,
83,危惧してるのはチャールズ皇太子からのお小遣い。どちらにしてももう遅い。,
84,なんかの特権が無くなるところだったのこな？,
85,反省はしていない。形だけ。今のままでいっても賛同は得られないと気付いて控えるだけ。,
86,メーガンさんのこの写真、自分に酔っているな。と思う。,
87,"気づくの遅すぎ…。
というか、本質的にはまだ気づいてないと思う。",
88,"どうだろ？大統領選の予想がトランプ劣勢と見られ対立候補からアンチメーガンがトランプ票に流れる事を懸念して止めてくれって言われただけじゃないの？
選挙でトランプが負けたら、自分のおかげと言わんばかりにしゃしゃり出るに違いない。",
89,"ヘンリーのためというよりは、自分のために感じる。爵位も今の生活も失いたくないんでしょう。
態度をコロコロかえて、浅はかだなぁ。。。",
90,ヘンリーとの関係が悪化しただけでしょ。それか民主党支持者でしたよね。裏方さん達が大変になったんじゃないの。,
91,"本当だとしたらチャールズパパからのお小遣い差し止めするって怒られたかな？ｗ
今やめてももう遅いよ。
野心と知恵がバランス取れてなくて滑稽。",
92,"いちいち自分に酔ってる表情をする人だなといつも思う。自分が他人からどう見て欲しいか、計算ずく。
でも表情とは裏腹に、残念ながら行動が伴わない。",
93,え、今ごろ気づくの！？,
94,こんな記事で誤魔化せると本気で思っているのでしょうか？,
95,"機微を把握しているがの如く...
第三者がそれを把握するのは現実的じゃない。",
96,"すべて憶測の話。
私は何も変わらない、むしろより酷くなるに一票を投じたい。",
97,ただのイメージなんで怒らないで欲しいんですけど、この写真、往年の松田聖子を思い起こさせる。,
98,首のシワと光の加減だろうけど、首にロープが何重にも巻き付いているように見える…,
99,"損得考えた口先で、反省しているわけないじゃん。
この人の辞書には反省や謝るという言葉はないでしょう。",
100,">ヘンリー王子は現在も英王位継承権6位。

1位:チャールズさん
2位:ウィリアムさん
3位:ジョージさん
4位:シャーロットさん
5位:ルイさん
に次いでってことなんだね!",
101,"反省なんてするわけない。そんなタマじゃないでしょ。
お金のためなら反省するフリはするかもね。",
102,"いや　反省しているフリ　しているだけでしょ。
ほとぼり冷めたらまたやるよ。",
103,エリザベス女王の生涯を描いたと書いてありますがまだ現役ですよ。,
104,"この写真よく使われてるけど何してる最中の写真？
誰か知ってたら教えて欲しい！",
105,"ま、後はいつ離婚するか時間の問題
それだけでしょうね",
106,"今更何を？
さんざん得意気に上から中身のない発言しまくっておいて。
それに心配なのはタイトル剥奪とパパからのお小遣い停止。",
107,と見せかけておいて、次はまた我流に戻るみたいな？,
108,反省なんてするわけない。口だけでしょ。もう王室引退してんだから妃って称号いらないんじゃない？って感じ。まぁどうでもいいけどさ。ヘンリーが目を覚ませるかが問題だな,
109,時すでに遅し感。,
110,"ただ単に
関係悪化したら
色々できなくなるから
じゃないの？",
111,"ごめんなさい。
このかた、美人じゃないですよね？
何回見てもどうしても美しく見えない。
私の美人の定義は黄金比だ何だ関係なくて、
人の気持ちを和らげる表情ができる人。
基本形が笑顔の人。笑いジワが目立っても素敵。
人の性格ってやはり表情に滲み出ると思っているもので、どうしても美しいと感じられない。
アメリカ人とかハリウッドとか(熾烈な戦いが云々)関係なく、この人の問題だと思う。気が強くてもいい、いつもヘラヘラしてなくていい、でも、思いやりとか人へのさり気ない気遣いとか周りへの感謝とか、人として当たり前で大切なことを全部どこかに無くしてしまったかんじ。
このままいくなら、ヘンリーさんの立場を一瞬は気にしても、そのせいで自分が目立てないことに苛立って結局王室をメチャメチャにする気がする。
知らない人のこと悪く言ってすんません。",
112,"さっさと離婚した方がいいと思う
ヘンリーはマジで人生を失敗する",
113,この写真見るたびに「演じてる」って感じる。,
114,"信じられない
メーガン本人の言葉では無いから",
115,覆水盆に返らず…,
116,"いやいや、強欲のメーガンが簡単に大人しくなるはずない
仮に本当だとしたら、きっとまた何かを企んでるって

てかこの写真は何の写真？笑",
117,この人に反省て言葉と謝ると言う言葉を知らない人。まるで、中国文化と一緒な気がします。,
118,"今更何を言ってもね。
人の本質を変えるのは非常に難しい。」",
119,"写真映り悪いなぁ。
なんなの、このポーズは。",
120,今更、遅いんじゃないか。,
121,今更！遅いよ。。,
122,今更なんなんでしょう。,
123,半端ない中途半端な人ね。,
124,政治情勢を読んでのコトでしょ。,
125,単なる想像をそのまま記事にしてるだけ、、、,
126,このままじゃお金を切られると思ったのでしょ,
127,前々から、表情といい、手を合わせた写真が芝居がかって嫌いやわ~シラコイわ~,
128,反省？　笑える,
129,松井和代さんそっくり,
130,"反省してる様に見せかけてるだけでしょ。
英王室が良いよって許したら、掌返して暴走するに決まってる。",
131,"怒られそうになったら
少しおとなしくして、
また喉元過ぎたら
自分のやりたいようにやる。

それを繰り返して、
どのくらいなら許されるか
見てるんだろうと思う。

離婚もしたくないし
特権も手放したくない。
好きなようにもしたいから、
相手の出方を見ている。

ヤクザか詐欺師。
いや、チンピラだな。",
132,いやいや、この女はまたやらかすよ。やらかし女なんだから、本質は。これでサセックス公爵の爵位をうしなったら面白いよね。ヘンリーもそこで初めてメーガンと結婚した事を後悔するだろう。イギリス王室の考えや判断は正しい。ヘンリーは自己主張したつもりらしいが、それは単なる自分勝手な我が儘な態度だと受け取られている。それが分かっていないところが頭が悪いというか、愚かなところ。まあ見物です。,
133,メーガンにとっては、ハリーはくすんでも”サセックス侯爵”という”金のアクセサリー”だから、不利になるような事はしないだろうが、反省はしないと思う。反応見ながらやり方を変えるだけだろう。,
134,"黒人だから差別されているのではなく、
この人に問題があるから非難されている。

なんでも人のせいにしながら、自己顕示欲はすごい。
ヘンリーはなぜ気づかないのだろう？自分が踏み台にされていること。
周りは気づいているのにね。",
135,"メーガンが危惧しているのは王室との関係悪化じゃなくて、爵位とお小遣いが無くなることでしょ？
大丈夫、人質アーチーという切り札あるし。",
136,品格皆無のメーガンに反省など無い、と言うか、反省を知らないと思う。,
137,"今更感｡
称号剥奪が現実味を帯びてきたから怖くなったんじゃないの？
美味しい思いが出来るのはその称号があるからだもんね。
今に天罰がくだるでしょ。",
138,"この写真なんだか怖い…
こういう気質の人間が反省するなんて
考えにくいです。
今は打算でおとなしくしてるだけでしょう。

王室から見たら
傲慢で好き勝手にやりたい放題で
立場をわきまえない妃は
要らないんじゃないでしょうか。
高額な浪費が自慢の下品なセレブではないのですから。",
139,"サイコパス
良心が異常に欠如している
他者に冷淡で共感しない
慢性的に平然と嘘をつく
行動に対する責任が全く取れない
罪悪感が皆無
自尊心が過大で自己中心的

まさにこの女",
