,comment,info
17,"> 「例えば、私の夫（ヘンリー王子）は一度も投票したことがなく、投票する権利は特権なのではなく、本質的な権利なのだというのは興味深いことだと思います」と、彼女はコメント。

大統領と国王の違いを分かっていないのでは。
どちらも国の代表としか思ってないような気がする。
選挙、投票について語ってはいるのだけどね…。

王室(国王)が中立の立場を続ける以上、選挙には関われない。
それを理解していたらハリーさんを例にあげ投票した事が無いのがおかしいような事は言わない。

ゆくゆくはハリーさんに米国籍を取得させ、一緒に選挙活動をさせたいように思える。",
18,"この方はまだ王子と結婚してるから腐っても王室メンバーなわけで、好き放題発言することはめちゃくちゃ危険だと思う。
もう新しい家も特定されて写真が出ちゃってるし、この方がのびのびやってる事で自分の夫や子どもにいつ実害が出てもおかしくないよ…
ロイヤルとセレブは立場が全く違うってことをいい歳した女性がなぜ分からないの？",
19,"＞私の立場からすれば、人種差別が底流としてあり、間違いなく無意識の偏見があるのを見るのは新しいことではありませんが

確かに人種差別はあるよ。でもメーガンに対するそれは肌の色からではないし、自分の都合で白人になったり黒人になったりする人が言うセリフではない。

私の立場って何？笑 どんな立場なの？笑
""どこにいてもロイヤル""？そのロイヤルに恩を仇で返しておいて、よくもまあ…",
20,"アメリカの国籍法では無理。外国組織の介入だ。
アメリカ国籍取得の際には、外国のタイトルを持っている場合は捨てることが記載されています。ハリーは王子と公爵を失う。

メーガンも当然。英語のコメントで、メーガンが公爵夫人名乗ってロスで裁判起こした時に、「配役名かよ」ってあったので笑った。

女王もメーガンが世界一の公爵夫人になります(ケイト以上の。。)、と言ったので、イギリス国籍待たずにすぐ贈ったタイトルだし、引っ込めて、揉めるのも面倒なんだろう。(先代サセックス夫人は裁判起こした)

でも、選挙投票や政権批判では、厳しく先手で剥奪が筋だ。
じゃないと、私は投票して民主党をささえるから、公爵夫人なんか捨てるって言うね。",
21,"まだヘンリー王子は王位継承権をお持ちなんですよね？
その配偶者のお立場、政治的な中立が求められるのは当然。
社会的にも経済的にも完全離脱されてから発言されるのがよろしいかと。",
22,"メーガンは少なくとも公の人ですから、英国歴史だけは勉強するべき。
今更ですが。",
23,"憲法違反であることを自ら犯す必要もないし、なによりも中立であることが重要であると思います。
王族は一個人であることは間違いないですが、その国の成り立ちの象徴でもあります。イギリスは立憲君主制という政治形態を国民が選択した以上、ロイヤルファミリーに所属する者は、その立場を守ること、中立でありどちらか一方に加担したないことが求められていると思います。

もしそれがアメリカ流の権利を全うしていない人権侵害ということであれば、答えは簡単。ロイヤルファミリーから完全離脱し、一般市民となることです。",
24,"翻訳の問題なのか微妙ですが「楽しみ」という発言は好ましくないと思います。
これらの問題は決して楽しみに思うような事ではないと感じます。

MMさんは今までも色々な場で発言をされていますが、言うばかりで何か目に見える行動を起こしたという記憶がありません。

関わりたいという気持ちが強いようですが、彼女に何かを変える程の力はないように感じます。",
25,"彼女はとにもかくにも主役として、表舞台の最前線で輝きたいのだ。
女優としては三流止まり、王室入りもわずか２年でリタイア、今度は政界に？。
三度目の正直か、二度あることは三度あるか。私は後者だと思っている。
持って生まれた資質で成功する者もいれば、コツコツと地道に努力を重ね成功する者もいる。メ一ガンさんは、残念なことに資質もなく、努力もせず、人の地位や名前を利用することで這い上がってきた人である。
しかも、利用した人たちを切り捨ててきた過去がある。頑丈な岩盤の上に立っているのではなく、弱く脆い小石の山の上に立っている。
そして今度は、ロイヤルの選挙権にまで言及しようとしている。触れてはいけないもの、立ち入ってはいけないところ、禁断の領域に足を踏み入れる資格は、メ一ガンさんにはない。
この暴挙が、小石の山の上から転がり落ちるきっかけになるのかも知れない。",
26,"政治に関わることに意欲を示しながらも、
表面をサッと刷毛でなぞるように抽象的な理想論しか語らないメーガンさん。
自分を偉く見せて目立ちたいだけで、イギリスの事もアメリカの事も本当はどうでもいいみたい。",
27,"本来は首相や大臣は君主の臣下なのです。だから今も英国では女王が日本では天皇が首相や大臣を任命します。もとは君主が決めていたものが、議会制民主主義国では国民が選んだ議会の意思に従って君主が任命するわけですが、形の上では、親がケーキ屋で好きなケーキを選ばせて買ってあげるのと同じようなことです。親が子供に選ばせると言ったのに、横からイチゴショートを選べとか意見を言うのは変、黙って選ばせろよと言うのが、つまり女王が投票するのがおかしいと言う話です。(違憲というのは、ケーキは子供に選ばせるという約束事を守らないということです。)

そもそも欧州の君主国家は皆、国民が君主の言いなりにされるのは我慢できないと言って革命が起こった中で、英国は君主は国民の言いなりに統治しますよと言って継続してきた国です。形式上の統治(君臨)する女王が女王に対し意思表明する国民のひとりとして投票するのは理に合いません。",
28,ロイヤルが政治活動をしないのは、民主主義の時代になっても王室を残すという、折衷的状態を現代が維持していることからくる工夫だろう。政治に参加すると主張するなら、王室も完全に解散？しないと、政治権力を担った、一般国民とは違う特別な立場、を作ってしまい、民主主義が逆戻りにする発端となるだろう。メ―ガンはいつもいいとこどりすることばかり考えて、それをさも正義のように語る。ずるい女だ。,
29,常に自分に酔ってますよね。特殊な宗教の教祖が話して、信者が盲信しているような図を勝手に想像しているのでしょうか？どこに信者がいるのか分からないけど、メーガンさんの脳内ではヘンリー王子と結婚した後からそんなことになってる気がする。,
30,"英王室は、万が一に備えて、この夫妻の王位継承権を外しておくべき。

無知で政治的に偏った継承者を野放しにしておくのは危険。",
31,ハリーの話と「最近はできていなかったような方法」は余分な一言。だから嫌われる！,
32,自分の無知を露呈させるような発言、そのことが結果的に差別に繋がるとも言えるのでは？,
33,"支離滅裂な言い分ですがメーガンだから仕方無いですね
王室の我慢強さを試しているのかと思いました",
34,"ハリーと離婚して帰るとか
資金援助も受けず、王室との関係を完全に断ち切った状態でなければ、帰ってきてよかったと言い切るのはどうかと・・・",
35,"こいつ、本当に不要な王室メンバーだよね。
イギリスの歴史の知識、アメリカ人のメーガン並みなんじゃないの？

エリザベス一世の時の宗教戦争で、どれだけ国が分断されたか、分かってないようだ。

何も学べないボンクラ王子だから、こんな軽はずみな発言ができるんだろうな。",
36,政治に王室が絡むと…まぁあっという間になくなるでしょうね。,
37,"エリザベス女王もそろそろ厳しくしするべきです。孫かわいさなんていってられませんよ。王室を守るか、ヘンリーを切り捨てるかの選択まできてますよ。
これ以上、王室を侮辱されて黙ってるなんて孫バカにならないでください。背負ってるものは国民ですよ！",
38,無知　無能で　性格も悪い女だな！,
39,"誰かこのオバハンの口を縫い付けてくれないかなぁ。

口を開くたびに、どうせ嘘か自分を持ち上げてウットリと自己陶酔してるんだろうなぁと、胡散臭く思うのはトランプとメーガンの2人です。",
