,comment,info
12,海外で流行ってるみたいだからウチらもやってみようぜ～、的なノリにしか見えないな。日本でデモやるなら香港の民主主義抑圧に反対する方が重要だと思うが。,
13,"＞「日本でも身近な問題として考えるきっかけになってほしい」と語った。

身近ではないのですが

ない問題を掘り起こして来ることはないだろ",
14,"＞「日本でも身近な問題として考えるきっかけになってほしい」と語った。

そうですか。でも今に限って言えばそれより遥かに大きな問題が身近にあるんです
そもそもコイツらの上からの発言が気に入らない",
15,アメリカでの人種差別より中国での人権弾圧のほうがより大きな問題だと思うが、アメリカの方が映像があるからインパクト大きいのかな？,
16,"何故他国の差別問題について日本国内で活動する必要が有るのか疑問でしかない。
日本国内、特に関西圏には歴史的な被差別問題が未だ残ると云うのに。

流行り廃りで余所様の問題にクビを突っ込む前に我らの足元を固める必要が有るでしょうが。",
17,"とりあえず、大事なのはわかりますがなんで今？

クラスターでても良いのかい・・・",
18,そのデモもいいけどさ、まだ同じ東アジアの台湾、香港、チベットの人権侵害を知らしめるデモしようよ？まだ日本人はそっちのほうが身近な気がする,
19,チベットやウイグルの問題には無関心なくせに、黒人差別になると急にやる気になるんですか？あなた方は黒人差別しか興味ないですか？むしろ、日本は黒人差別より同じアジアの人種差別に関心を持つべきだと思いますが。,
20,"日本でも身近な問題.....
では無いです。
ありもしないことを問題にして騒ぎ立てるのは明らかに別の目的があると思いますから、要注意ですね。",
21,この人たちに聞いてみたい。拉致問題についてどう思っていますか？と。拉致って凶悪犯罪ですからね。日本人が被害に遭って今も苦しんでるご家族が居るのに拉致問題は無視で遠い国の差別問題でデモ？『身近な問題として〜』って、いやいや、拉致問題のが思いっきり身近ですやん。,
22,"こんなデモをする外国人は、これこそ、ブラックリストを作って、載せるべき。
スパイかもしれないから、監視対象にすべきで、万一、出国したら、二度と入国できないようにすれば良い。日本は何しても許されると舐められてるから、少し強硬な態度を示すべき。見せしめも時には大事。",
23,"メディアとSNSに洗脳されやすいおバカな団体さんということですね。

①ジョージ・フロイドは麻薬の常習者であり、
逮捕歴が山のようにある。

②妊婦の女性の腹に銃を充てて脅迫して逮捕されている。

③彼を殺した警察官とジョージ・フロイドは同じバーで
警備のバイトをしていた。警察官の男がバーで黒人の男性客が
大喧嘩となった時、スプレーを顔に吹き付けたことに同僚の
ジョージ・フロイドが激怒、叱咤したとの同僚の証言。
2人は元々顔見知りであり、同僚であり、2人の不仲は有名だった。
バーの従業員の証言だ。

因縁でしょ？これ。
それをメディアが黒人差別へと挿げ替えた。
最初からビデオを見たことがあればすぐに分かる。
わざと顔を潰す部分だけを拡大。人々の恐怖を反感を
煽った。

これが事実だけど？

メディアの隠蔽操作によってよく分からない人達が
大騒ぎ。コロナの憂さ晴らしになっている。
大迷惑だ！",
24,"日本人の命も大切とは書かないのだ。誰かの命は自分の命。黒人に限ってはないでしょうよ。一部だけ取り上げて、人を責め立てるより、本質は何か突き止めなよ。デモで変わる世の中があるなら、右翼の街宣も当事者は正当だと思ってるよ。

戦後起きてた外人による婦女子の暴行で、被害受けた人の恐怖を考えたことはあるか。もっと本質を語らないと、大切なのは一部の人の持つ憎しみや蔑みはどこから来るのか事だろうよ。

理解しても支持できないクルド人のデモと同じように見える。",
25,"今の大学生が30代40代になる頃 日本はどうなってますかね。
他国の事より 今の日本の現状を視野を広げて見てみては？",
26,"せめて、日本でやるなら、「Black lives matter」ではなく、「All lives matter」の方だと思う。

デモするのは勝手だけど、本当に日本に黒人差別があると思って本気でデモしてるの？

中途半端に、流行りやスタイルだけで、やっているなら、逆に黒人さんに失礼です。

黒人さんにとっては、命に関わる問題。
日本に限らず、本気でやってる人は果たしてどれほどいるのか。

最後の女子大生の発言…。
申し訳ないけど、本気で思っていると感じない。
だって、黒人差別を日本で身近に感じる事なんてほとんどと言っていいほどない。

するなとは言わないけど、何かみんな軽々しくやっている様にしか感じない。

今のこの現状、黒人さんどう思ってるんだろう？
嬉しいありがたいと思ってくれていればいいんだけど…。",
27,こうしたデモを否定するつもりはないが日本の領海に侵入したり領土を不法占拠する国に対する抗議デモは何故起きないのだろうか。悪く言えば世界連鎖、同時多発運動には流行りの如く素早い反応を示すにも関わらず自国の領土を護る事には恐ろしく鈍感な訳をこの参加者に聞いてみたい。,
28,命は皆大事だよ？,
29,"すごい違和感を感じます。
この日本で、なぜ全ての命が大事だと言わないのでしょう。
日本だから、アメリカの事件もチベットの事も同じ距離で語れるはず。",
30,"事実を申し上げると、

人種的差別撤廃提案（Racial Equality Proposal）とは、第一次世界大戦後のパリ講和会議の国際連盟委員会において、日本が主張した、「国際連盟規約」中に人種差別の撤廃を明記するべきという提案を指す。
この提案に当時のアメリカ合衆国大統領だったウッドロウ・ウィルソンは反対で事が重要なだけに全員一致で無ければ可決されないと言って否決した。
国際会議において人種差別撤廃を明確に主張した国は日本が世界で最初である。",
31,今の状況を考えて下さい。日本にいるなら日本人の習慣に従って下さい。デモ以外の方法で主張して下さい。他の方も多くコメントしているように、他人に迷惑にならないように主張するのが日本人の常識的な考え方。そうやって日本人に嫌われるようなことをやっておいて、後になって差別されたと被害を訴えるつもりでしょうか。,
32,"これに関しては問題を知るよりも、アメリカの歴史の話になるんじゃないか？
アメリカ人として生まれてアメリカの教育を受けて育たないと同じ気持ちにはなれない気がする。
それぐらい複雑な問題だと思う。",
33,"＞「日本でも身近な問題として考えるきっかけになってほしい」

日本で起きた問題って何かあるのか？それとも世界マスコミ潮流のフォロー？参加者が歴史理解と、信念を持っているならいいのですが",
34,"参加者を水増しして発表するいつもの団体だと思う。
千人もいたら学校の校庭は満杯、体育館には入りきれない人数だよ。",
35,"白だ黒だの差別は日本人の身近ではないんですが。
それよりチベットやウイグルの方が身近で大きな問題ですが、そこは無視ですか？

あと先頭が持ってるノボリも英語で書いているんですが、日本語で書かないんですか？
ファッションなんですか？",
36,"現在のアメリカがどうなってるのかしっかり知った上で
やってるのかなー？
てか、コロナも少しずつ増えてきてるからしないで欲しい",
37,"All Lives Matter
なら応援してもいいがBlackだけのことを主語にしてるのが気に入らない

反論意見はあるようだが、どう見ても論点のすり替えだよなアレは
Blackを主語にしているうちは衝突は終わらんだろうよ永遠にな",
38,"こういう活動に参加してる人は、是非、日本及び日本人がが、どのように人種差別撤廃、奴隷貿易反対のために活動していたかの歴史を勉強してもらいたい。
知れば、きっと自分の歴史知らずに恥じ入ると思う。",
39,"日本でデモをする意義がどこにある？
わざわざ記事にする意義もどこにある？",
40,"「黒人の命も大切だ」？当たり前の事だろうし皆分かり切っている。
殊更デモをする必要などないだろう。
本当の目的は何かな？",
41,"日本では文化的背景の違いからそこまで大きな問題になっておらず、感情的なやり取りにならなくても冷静に議論ができる段階なのに、なんでわざわざスタンドプレーに走るの？
時期を考えて？",
42,所詮は自己満足。緊急事態宣言が解除されたと言ってもまだこんな集団で何かをして良い時期では無いことぐらい理解出来ないのかね。,
43,しかし中国に対しては一向にデモやらないな。アメリカの黒人問題より相当に深刻な問題であるはずなのに。,
44,"このご時世に何大人数で集まってやってるんだよ……これでここから感染拡大したらどう責任取るつもりなんだ

そもそも「黒人差別するな！」と言ってる人たちが、アジア人差別はOK！と考えてるとしか思えないこと色々しでかしてくれてるから「お前らどの口で言ってるの？」ってもあるし",
45,"""Black Lives Matter""(BLM)を
「ブラック・ライブズ・マター」
とカタカナ書きして
「黒人の命も大事だ」
と訳するのはなぜ？

おかしいだろ。
「も」じゃない。
「は」だ。

「黒人の命は大事だ」
これに違和感を感じない日本人はどれぐらいいるのだろう。
黒人の命「だけ」が大事だと言われて、納得出来るという人はどうして納得出来るのだろう。

と、その一方で性的差別(LGBT)など、全く関係の無い話まで騒いでいるようだ。
これもおかしな話で、欧米キリスト教圏での性的差別問題を、全人類の問題であるかのように騒いでいる。

欧米、今時の言い方ならば「白人文化圏」の問題を全世界に当てはめる行為自体が「人種差別」に他ならないと思うが。",
46,"差別だなんだという前に差別をなくすために何をすべきか考えた方がよろしいかと思います。
それがデモというなら威圧しているだけで解決になりません。",
47,"デモって該当者（政府等）に向けてするもんだと思うが、それならアメリカ行けって話だし
そもそも黒人差別の薄い日本でそれやっても共感は得られんでしょ
インスタ映えでも狙ってるなら分かるけど",
48,"白人社会ではアジア人も差別される側だけどね。

日本でも外国人差別があるとは思うけど、ちょっと種類が異なるのではないかと思う。",
49,"日本でデモをして、日本も人種差別が有ると世界に向けて印象操作するのが目的だと思う。
その結果自分達の利益に繋げる流れなのだろう。",
50,"どーせやるなら中国のチベット弾圧に対してやったら？
人種差別もそうだけど、今回のこれは世界のトレンドに乗っかった感が強い感じ。",
51,物凄く嫌悪感を感じます。中国共産党の行っているチベット、ウイグル問題を大きく取り上げないのはなぜ？もしかして日本ののマスコミって中国共産党とグルですか？,
52,警官のスタンガンを奪って攻撃してくるような奴は人種とか関係なく撃たれても仕方がないと思うけどね。,
53,"誰に対してデモしてんの？
死亡事件が起きたアメリカでならわかる。アメリカの為政者に伝えるためにやってるんだろうから。
日本でこんなことしても全く何にもならん。",
54,"BLM運動に謎の文字？チラシから探る中国漢字の混在

虎ノ門ニュースで坂東さんが伝えてました。
チラシに、日本では使用されていない漢字が使われていたそうです。
そして時間差で、日本語漢字に訂正。バックはどこの国？",
55,"今はどんなデモもやっちゃダメでしょう。
新型コロナが終息したら思う存分やったらいいよ。忘れてなければね。",
56,アンティファと言う中国がバックにいる団体が裏で動いていそう。デモでウイルス拡散を推進させそう。,
57,BLMは肌で命にランク付けされてるアメリカ社会のようなところの問題であって日本の既存の差別問題や格差問題の文脈にはそんなものありませんから,
58,"何故「命は大事」にならないのだろうか。
どうにかして「手のひらを太陽に」を世界に広められないだろうか。",
59,"デモする私達カッコいいとでも思ってるの？
日本では黒人差別なんかしてないんだから余計な事するな。
側迷惑だし違うと思う",
60,命が大切と良いながらコロナの危険顧みずデモ更新てどうなのと思うわ。,
61,共同通信だけあって、タイトルがおかしい。「白人警官による黒人暴行死事件」とあるが、暴行死ではないでしょう。,
62,日本に於いてはこの時期にこういう事やると逆効果だと思います。,
63,"「日本でも身近な問題として」
↑
それを言うならお隣中国でウイグル人やチベット人に対する国家的な弾圧が行われてますよ。
アメリカよりずいぶんと身近な問題だと思いますが？",
64,"ただのファッションだろ？
いま流行りだもんね！
電気の曲にもあるけど、
特定サッカーチームのニセモノフーリガンと一緒
日本人は流行に敏感だから",
65,"日本でやる意味ないです。
アメリカでやってろよ。ソーシャルディスタンスも無視してるし。",
66,コロナ禍で密をつくろうとしてるのかはわかりませんがデモやるならもっと効果的な国？場所があるのではないですか？,
67,"コロナ初期とか含めアジア人軽視、蔑視を白黒両方がしてた
同情とかする気は起きないね",
68,アメリカでは極左暴力でもで略奪もあるけどそれも真似ますか？,
69,こういう事には、芸能人や有名人は何故、「＃」や声を上げないのか？,
70,"差別はいかんよ
でも日本でデモって便乗ナ感じ？
お洒落？流行り？私達格好いい的な？",
71,まあ、命が大切なのは判るとして、それなら「ブラック」企業なんて言い方も問題じゃないのか？,
72,日本でこのようなデモを行う意味がわからない。,
73,そもそも、警察に拘束されるような事をしなきゃ、こんなことにはならんのだが。,
74,「世界中の人間の命が大事」ではだめですか。,
75,母国で起こっている拉致被害についてはどう考えているのかな。,
76,どこからお金が出てるのかバレているから、普通の人は乗らない。,
77,日本でやる意味は？,
78,海外の問題をなんの関係もない日本に持ち込むな,
79,大事なのは自分の命だろ,
80,電車も駅のホームも結構混んでいてこのデモだけがクラスター発生の恐れがあると言って責めたてられる必要はない。デモをする自由を否定してはいかん。black lives matterは人類にとって普遍的なテーマを持つ性格のデモになりつつありフロイド氏虐殺を契機に今ではカリブ海地方の地域共同体では奴隷貿易経済活動の歴史について見直しを進めていて歴史における人道上の罪についても検討開始との報道があった。日本も戦中戦前の暗黒時代には苛烈な植民地支配と人道上の罪に該当する行為はあったから無関係じゃいられないだろう。このデモに反対する人はその辺の歴史も認めたくないのだろう。日本に対する贔屓の引き倒しだな。black lives matterは反人種差別、反貧困、反抑圧、反偏見、西欧文化の価値観の見直しといったテーマも持つ包括的な運動に進化しつつある様だ。日本にも政治的に一定の影響を及ぼすと推測する。,
81,関西外大にそのようなデモに参加した大学生がいるわけですね。そうですか。,
82,"他所でやってくれ。
日曜日で混雑してるのに、いい迷惑だよ",
83,場違い感が半端ない。,
84,集まるな健康も大事,
85,"日本で？？
誰に訴えてるんだろう",
86,こいつら、何故か米軍基地撤退も掲げてたって知ってる？ｗ,
87,ウイグル、チベットの人々の命も大事,
88,また左巻きの偽善アピールですか。,
89,"こんなの利権がらみだろう。
日本にどうしろと言うのか？",
90,"・・（も。。？！）

あの英文のどこに。。（も。。？！）

コレ書いたひとの
主観（偏見）が
この一文字から伝わってくる。。（気分悪！）",
91,こういう人たちに限って平気でzoom使ってたりするんだよなー,
92,"このデモ参加者はコロナをどう思ってるんだろう？

何も考えて無いんやろなぁ",
93,思い出づくりにしか...。,
94,このデモを今日本でやる意味は？,
95,これやってる人達はどんな思想の人達なんだろ,
96,"日本の身近なイジメ問題をなんとかしろよ。

余裕かよ。",
97,日本でやってどうすんの？,
98,"＞日本でも身近な問題として考える

？？？",
99,なんで今、やるのさ。,
100,身近な問題にしようとしてるとしか思えないｗ,
101,大変な時期のこんな運動辞めろや。,
102,何度でも言うがそれを日本でやってどうすんの？アメリカ行けや,
103,"昨日御池通で見たけど
絶対に千人居なかった
100人いたかな？",
104,"日本で使わない書体の漢字じゃなくて、
英文だとバレないもんねぇ(笑)",
105,"こういうのって
道路の許可は警察に取ってるの？

取ってないんなら
ドライバーはクソ迷惑やな",
106,これがアンティファ...,
107,"バッシングされること覚悟でいいます。
自分も含めてだけど、ネット上であーだこーだ言ってなにもしない奴等よりはこのデモに参加してる人たちの方がよっぽど立派だよ。
文句言うだけだったらそこら辺にいる小学生でも出来る。自分の言いたいことだけ言って何も行動を起こさないんだったらそんなやつらに一銭の存在価値もない。このデモをやめさせたいんだったらそのための署名とかやればいい。それもやろうとしないんだったらその虫けらどもにものを言われる筋合いなんてないはず。",
108,"○○をあぶり出すリトマス試験紙。
自分の無知をさらしてどうすんの？",
109,"不正に対して立ち向かう人達を支持します。
日本でも入国管理局で自殺が多発するなど他人事ではない。",
110,なんか○○の命も大事だ！って上から目線になってないかな?英語の直訳？,
111,人種差別はなくなるべきですけど、日本においては、これ以上に声をあげるべきことがあるのではないでしょうか？申し訳ないが、何かに対してアピールしているのか、デモをしている自分たちに酔っているにしか見えないんだよな。共感は持てません。,
112,"黒人と白人の軋轢の歴史と銃社会が原因で起こったアメリカの問題を日本に持ち込む理由がわからない。

そんなことはアメリカ本国でやるべき。
コロナ禍の状況でデモを行う人間性を疑う。大昔じゃないんだから、SNS等でやりゃいいだろう。やりたければ。

大体、このデモ胡散臭い。

まず今回の黒人殺害に至っては、警察官への公務執行妨害の疑いがあり（飲酒運転して他人の敷地内で勝手に車停めて寝てたところを通報され、飲酒検査を拒否して拘束しようとした警察官からテーザー銃を奪った。）、憲法で民間人の銃所持を認めているアメリカなら、仕方ないと思われる警察官の発砲。
さらにデモと称した略奪、暴行、破壊行為。後ろに控えるアンティファの暗躍。

日本と社会構造的にも関係ない問題を持ち込んでコロナ禍の中デモをやる理由とは？
うがった見方をすれば、日本において外国人の権利云々を広げるためのプロパにしか見えん。",
113,こんなデモやるから、余計にアフリカ系が注目されて差別生むんだろう。てか、日本で黒人差別ってなによ？大体の日本人って、差別してるってか、どうしていいか分からんリアクションに人達ばかりでしょう。私の職場にアフリカ系アメリカ人いるけど、日本語全く問題ないし、仕事出来るから、むしろいないと困っちゃうくらいのいるよ。アメリカで暴れてる連中のせいでそんないい奴も、変な目で見られるのかわいそう。,
114,Twitterなどを見ると、白人の一般人が黒人からいきなり暴行を受けていたり、全く手加減しない女性への暴行動画を見かけます。これは差別への報復だから許されるのでしょうか？！　差別を受ける黒人は確かに居るでしょう。しかし差別を受けるのは黒人だけではありません。アジア系、ヒスパニック系など、色々な出自を持つ人も差別を受けています。差別は許されるものではありませんが、関係ない人々への暴力が正当化される理由は無いハズ。,
115,黒人の方の件がきっかけですが、差別はなにも黒人に対してだけじゃない。どうせ日本でやるなら、人種関係なくどの命も平等だというデモをして欲しい,
116,"人種・文化・宗教別に住み分ける！

気の合う者同士なんで争う事による摩擦も減る！

争い事が起きても国を跨ぐ事がないんで国際問題も起きない！人種差別も起きようが無い！

住み分けする人達、お互いが同じ条件なんで差別もない！

伝染病も防げる住み分けを世界中でして行きましょうよ！

それと本来生まれて来るべき場所へ帰るのは自然の摂理！

お互いの幸せを願える利他主義の人達ほど賛成をしてくれると思う。

デモの人達はどちらなんだろうか？！",
117,パヨクに政治悪用されないようにしてもらいたいね。,
118,"日本で「Black Lives Matter」？
日本は世界でも黒人に対する差別が他国より少ないと言われてるんだけどな(全く無いとは言わない、念のため)。
大体、前から思うんだがAll Lives Matterでしょ。
白人の命だってアジア人の命だってユダヤ人の命だって、等しく大切だと思うんだけど。
何で黒人の命だけ強調するんだよ。
それと、アメリカで日本人はマイノリティでカラード、つまり黒人と同じ側だから。",
119,"自分の主張の為に他の人を危険にさらす行為は支持出来ない
黒人の命は、大事と言いながら日本人の命は？
感染者でたら死亡者が出るかもしれないのに？
デモやって大事な人が感染したらとか考えないのかな
しかも感染するかもしれない危険の中頑張っている医療従事者のことを考えたら普通はできない。",
120,"日本だとブラック・ライブズ・マター（黒人の命は大切）だと、
なんで黒人だけってなって受けが悪いので、
黒人の命も大事に変えたんでしょうけど、
正確なのは黒人の命は大切の方ですよね。",
121,白人や黒人がアジア人に対して差別することに抗議するならともかく、この違和感しかないデモはまさしく平和ボケの象徴としか言い様がない。日本バッシングの時など白人も黒人も仲良く日本車をぶっ壊していたではないか。つまりあいつらは誰かを攻撃していないと気がすまないという、国の成り立ちからして野蛮な集団なのだから差別が消えるわけがない。,
122,"コロナの、流行し初めに、黒人によるアジア人に対しての人種差別がTVで放送されていた、自分たちは差別して、自分たちは差別の被害者だと？
今問題になってる2件では、偽札の使用を疑われていてと、飲酒運転から、そして両方とも、暴れて、抵抗してからの死亡。素直に逮捕されれば、死ぬことはないでしょ。
まずは、黒人の命がどうのこうのよりも先に、麻薬、暴力などが犯罪だということを、しつかり教える、おまわりさんを尊敬させる教育などをしっかりしよう。
ポリスを悪だという前に、何人のポリスが、年間、死んでるか考えよう。",
123,アンティフアANTIFAが裏で糸を引いてそう。コロナの感染者も増やせるし、一石二鳥だね。ところで、プロ市民の日当は幾らぐらいなのかな？,
124,普通の感覚であれば、黒人、白人、黄色人でも命の重さは皆同じというのは、分かるはずです。,
125,"アメリカや欧州で日本人に向けた差別がある事も認識すべきだ。
加えて、中国でウイグル人やチベット人への弾圧があるのに、なぜこの人たちは、声を上げない？なぜ無視している？同じように声を上げてあげれば。ついでに、日本人への差別にも声をあげてください。",
126,"デモ参加者は日本人の命も大切にしてください
日本は人種差別が少なくデモをする必要はありません
デモによってアメリカでは感染が加速してます
デモは無差別殺人未遂と同じです
命を大切にできていないのはデモ参加者の方です",
127,"人種差別は極めてセンシティブで複雑。ちびくろサンボやカルピスのキャラクターを批判する人たちは黒人の姿をキャラクター化することを批判しているわけで、その事自体が差別的な価値観ではないかと思う。ダウンタウンの浜田が顔を黒くしてエディ・マーフィーのモノマネをしたら差別と批判された。金髪ヅラと鼻を高くして白人のモノマネをしても批判されない。この時点で批判する側が差別をしている。その価値観だとハリウッド映画にたまに出てくる眼鏡の日本人ビジネスマンもなかなかの差別表現だ。
少なくとも日本では黒人は珍しがられることはあっても差別されることはほとんどないのではないか？どちらかと言えば中東などの人々の方が差別されているのではなかろうか。",
128,"著しい黒人差別があるとも思えない日本でデモ。
同じ構図で核兵器を持っていない日本で反核兵器デモ。
差別を問題視するなら、チベットやウィグルで民族浄化をしている中共にも抗議して下さい。
中共は、核兵器も持っているから、人種差別反対・核兵器反対を訴えるなら、こちらもターゲットになりますよね。
特にチベット・ウィグル問題をどうしてスルーするんですか？
民族浄化・抹殺をしているわけで、黒人差別よりもずっと悪質だと思いますが。",
129,"日本人は優しすぎる変な国民。遠い外国の方のためにはデモもしますが、自国の拉致された方々の為にはこういう事はなかったですね。
すごい違和感。
もちろん全てのレイシズムはよく無いですが。",
130,"日本人は世界で一番人種差別のない国民。
この行為は黒人にとって
やはり人種が違えば
考え方が異なる、と日本人に
思わせて
逆効果だと思うけどなぁ。

裏で仕掛けている輩は
その辺がわかっていない。",
131,流行に乗ってはしゃがない方がいい。日本人が白人に混じれば、正しく差別の対象にされる事は間違いない。私は何度も経験している。ブラックだけが問題では無い。よその国事を取り上げる前に、我が国の中国人、韓国人差別は顕在化している。潜在化している人種問題もある。人種問題だけでなく、日本人ならもっと深刻な歴史的な差別を勉強した方が良いのでは？,
132,"時期を考えろ。
あと、黒人の白人への復讐に、関係の無い国々を巻き込むな。こちとら、肌の色が黒かろうが白かろうが、どうでもいいんだよ。殺された事には胸が少し痛むが、他所の国の問題だろ。自分達で片付けなさい。
それと、差別がどうとか言うなら、先にインディアンの問題を何とかしろ。あっちの方がより深刻だ。
せめて、ネイティブアメリカンと言ってやるな。彼等の望み通り、インディアンと言ってやれ。",
133,"差別と言うなら、黒人より中韓やイスラムに対しての方が日本は高いと思います。そちらに対してデモを行う方が有意義かと。
差別と政治的問題は別という前提でですが。",
134,これは「黒人の命は大切だ」だ。「も」の意味も含まれると米国で聞いたら怒鳴られる。アフリカから連れてこられた黒人の暗黒の歴史と、国対国、階層対階層、性別と一緒にし何処にでもある差別、自分達にもある差別としては矮小化する。米国の黒人差別は違うのだ。白人は差別的言動だけでなくリンチすら正当な行為、奇妙な果実にも歌われた何の根拠もない、弁護士判事も居ない拷問の後の絞首刑すら薄ら笑いや囃し立て(記念写真には金髪の幼い子供が目をキラキラさせて両親と面白がっている)て行われて来た。こんな歴史に日本人がいい加減な気持ちで私達も解りますなんて事は言っちゃいけない。喩えが悪すぎるが犬食絶対反対デモの最中、牛も豚も鳥もとなると犬食反対が矮小化される。今は兎に角犬を食うのは辞めよう。今は兎に角、白人が黒人の命を絶つのを今後どんな時(暴力的な黒人が多かろうと白人警官の安全が脅かされようとも)でも絶対やめる時なんだ。,
135,"アメリカでいじめられたとする黒人、最近白人をターゲットとする犯罪頻発している。
白人のおばあちゃんを押し倒したり、座っている白人女性の頭にキック入れたり。。
街にはwhite lives matterの落書きも出始めている。黒人にとって人種差別問題を解決するいいきっかけだったのに、手段と方向が間違っているだけでなく、白人との対立を煽っているように見える。",
136,"まず日本での問題を取り上げるべきだろ。
はやりに流されるな若者達よ。
そして日本でやっても効果は薄すぎる。
やるなら過激デモ活動してる本場アメリカでやりなさい。安全地帯でしても自己満足にしか見えない。",
137,"黒人の命も大事か知らんけど、今わざわざ日本でデモやってクラスター発生させられたらこっちはたまったもんじゃないんやけど…
なんていうか、そういうとこやでってなる。",
138,"日本は、

美白、紅白、白星、清廉潔白、白無垢・・・
腹黒い、黒幕、暗黒、黒魔術、クロ(犯人)・・・

との認識がほとんどだ。（もうお分かりと思うが）

結婚式に黒のネクタイで出れますか？
葬式に白のネクタイで出れますか？

かかわらないのが、一番。巻き添えはごめんだ。

京都の舞子さんの白塗りも標的になりかねない。

日本国籍はあるが「クロイ女性」が舞子になりたいと言い出したらどうしますか？
置屋が断ったら断ったで問題にしそうだ。

天皇家系に「くろい」のが入ってきても許せますか？

最近、国内の反対デモに参加していた、日本人よ。
よく考えろ！

外人の人たちよ、デモやるなら自国に帰ってやってくれ。

ランナウェイ～　と～てもす～き～さ～",
139,"黒人差別はいけない事を前提に書きますけど、殺された黒人の人が何も悪い事をしてないなら酷い話だけど、確か偽札？だかを使ったか何か悪い事をした事を忘れてる気がする。

例えば殺された黒人の人がトイレを使っただけなのに殺されたって言うなら分かるけど。

今回の事件は差別なのか？って思う所がある。

今の時代大統領が黒人だったり、映画にも黒人のスーパースターとかがいるのに差別ってあるんだなーって思う。",
140,"デモってのは訴えたい相手がいて初めて実行するものだと思ってたが…
歴史的に黒人差別が無い(厳密には日本人/ガイジンでの区別意識はあたったが)日本で、誰に訴えたいんだ?
見当違いも甚だしい。
ただの流行りモノに乗っかりたいバ力者共なだけだろ。",
141,"百歩譲って在日や部落民の人たちが『こんな差別は止めてくれ』というなら理解もできる。
しかし今回の『ブラック・ライブズ・マター』は、はっきり言って米国内の人種対立だと思う。日本でデモをして何か役に立つのだろうか？

別にやったっていいけどさ。",
142,"デモ行進に参加した日本人さん達へ
あなたたち、私たち日本人やアジア人は、以前より欧米の映画内でたびたび、黒人や白人にイエローモンキーと差別されてますが、この事についてはどうなんでしょうか？",
143,"北朝鮮に拉致された日本人の方の為に立ち上がる事は無いのね
まず身近な事から始めて見れば良いのでは？",
144,"あれ、黒人だからというよりコロナ患者だから触りたくなかったからやったのもあるんでしょ？
あそこまでやる必要はなかったと思うけど、微妙。
結局偽札だったのか本物だったのかは見なかったけど、偽札を使った疑惑で通報されたから拘束。
コロナ患者だから触りたくなかった
なら
人種差別だ差別だと言い過ぎない方が良いと思う。",
145,"日本で黒人を差別する人はほんとレアだと思う
遠い外国の事件に便乗するより
自分の足元の差別をみてほしい",
146,日本に来てまでこんなデモなんの意味があるの？私は差別してないし黒人のアジア人差別の方が問題じゃない？自分たちの権利が守れるならなんでもするこの考え方がそもそも嫌い！黒人の命だけが大事か？all people life matter だろ？わざわざ日本でやらないでよ！そういうのは自分の国でやってくれ,
