,comment,info
42,"なおみちゃんは、恋人が出来たからこういう行動が出てきたような気がする。

今なおみちゃんがしてることが良い事なのか悪い事なのかは分からない。
でもその行動が、なおちゃん自身を強くしてるのならば、それはそれでいいのかなと思う。

トランプ大統領が掲げた白人至上主義の結果が、警察官や自警団によるの相次ぐ黒人射殺や、暴徒化するデモなんでしょう。

どうして、その引き金の次の惨劇が、アメリカの人は分からないんだろ？",
43,個人的な感想だけど、今回は一回戦負けしてほしい,
44,"スポーツと政治と社会は無縁ではない。発言力がある方がもう話せなくなった被害者(リマインダーですがBreannaさんはベッドで警察により殺害された方です)のために立ち上がるのは尊敬するべき行動です。日本に住んでいる方にとっては海の向こうの人ごとで人ごと扱いの方が楽かもしれませんが、何もかも人ごと扱いすると日本の社会も良い方向には進みません。

テニスも抗議も頑張ってください。",
45,"スポーツに持ち込むなよ　相手　関係者に失礼
何その恰好　程度の悪い女子プロレスか
売名行為と目立ちたがり　うんざり　日本国籍取得して私は黒人です
意味わからない　個人として外でやれよ　GTR返して　日産苦しいのだから",
46,"めんどくさい目立ちたがり屋。
試合はお前だけの場ではないやろ。
賛同しないで持ち込むなと声をあげたくても他の選手が声をあげたら
その選手が叩かれる構図になる。迷惑な女やわ。
試合にのみ集中させてやりゃいいのに。大坂がぶち壊し。
やりたかったらテニス選手から離れてやれ。",
47,"こういう所が日本人とは言えないな

島国根性何が悪い?

これは差別では無く、冷静に判断している",
48,本人の中では日本人だというアイデンティティよりも黒人だというアイデンティティのほうが強いんやろうなぁ,
49,"テニス以外はただの人。

打算でも無さそうだし、なんも考えてないんだろうね。",
50,警察だって人間です。前科持ちの凶悪犯に殺される危険性大なのにね。猛獣相手にやめなさいで言うこと聞くかね？やり過ぎな場合もあるかもしれないけど死にたくないでしょ,
51,ハイチ人の父親の血筋ばかりアピールだな。日本はCM契約を取れたので興味無しか。でも黒人女性の前に日本国籍を持つ日本人でアジア人でもあるよな。,
52,"アメリカで警察官により射殺されているのは年間千人以上だそうです

そりゃ足りない",
53,"ハーフの人は父親が黒人だったら自分は黒人て思うのかな。
父親が白人だったら白人て思うのかな。",
54,"すごく残念な感じになっちゃったね
純粋にプロテニスプレイヤーであればよかったのに…",
55,"善良な黒人が被害にって言うならわかるけど
警察の言う事を聞かなかった奴とか犯罪者紛いの奴が発砲して自業自得で亡くなってるだけやん
どこに共感できる要素が・・・？",
56,テニスの選手ってすぐラケット折ったりすぐ感情的になってモラルがないやつ多すぎ,
57,そんなに黒人とか白人とかわざわざ言う必要あるのだろうか,
58,端的に申し上げるなら調子乗ってる,
59,これには日本人もニガ笑い,
60,アメリカに帰化したら！？,
61,"殺された黒人ばかりでなく
黒人に殺された人々の名前も書きなよ",
62,哀しいけど、黒人だけに頭悪いな。,
63,狂ってる。,
64,"売名のためのパフォーマンスだろ
日本人のくせに黒人って(笑)
今まで自分は黒人だってPRしてたか？
してねえだろ",
